"fecha";"region";"prob72.estimado";"prob72.linf";"prob72.lsup"
2020-09-06;"13";0.483547634560409;0.36018000253937;0.579985414946597
2020-09-13;"13";0.40085101633478;0.246520933817456;0.598004499382707
2020-03-08;"14";0.127142297043195;0.0430750114993714;0.238397685690474
2020-03-15;"14";0.127142297043195;0.0430750114993714;0.238397685690474
2020-03-22;"14";0.0760361049917397;0.0168670238115414;0.16815074054062
2020-03-29;"14";0.0687787107668916;0.0183796883889571;0.147344824826178
2020-04-05;"14";0.0521545070130952;0.00548288446440868;0.13756093785853
2020-04-12;"14";0.037929774734069;0.000399313821442106;0.141126186206438
2020-04-19;"14";0.239222525201433;0.105979523036223;0.399604932912057
2020-04-26;"14";0.261546494418182;0.109425241990215;0.442101377922921
2020-05-03;"14";0.381029664094258;0.202952868194447;0.579992716960198
2020-05-10;"14";0.423058324825092;0.241348789561481;0.614029889875682
2020-05-17;"14";0.286510248036109;0.168292180445547;0.420186548423003
2020-05-24;"14";0.566238725931815;0.468342159686604;0.662235276769319
2020-05-31;"14";0.426207407430506;0.318736989779257;0.537797990360725
2020-06-07;"14";0.520867965948099;0.418564406065251;0.622696584532419
2020-06-14;"14";0.548090824585518;0.455957452002831;0.638767255537086
2020-06-21;"14";0.547705596270756;0.442025559509313;0.65200848022146
2020-06-28;"14";0.601681825163195;0.487439906651998;0.711411520407097
2020-07-05;"14";0.516887709852958;0.389754021331021;0.644586604752491
2020-07-12;"14";0.512929090956391;0.397406902039731;0.625926724583236
2020-07-19;"14";0.667650138660067;0.559485106256128;0.766338636762911
2020-07-26;"14";0.718200589774882;0.600798635733361;0.822331564547276
2020-08-02;"14";0.657893105409948;0.541353223411412;0.769619010045158
2020-08-09;"14";0.68136796661159;0.562651750927258;0.789621161877261
2020-08-16;"14";0.539507984086735;0.413377612400348;0.662321111962568
2020-08-23;"14";0.607717458327053;0.472783311165776;0.732835652558422
2020-08-30;"14";0.553993072660114;0.401073445457209;0.686340964981095
2020-09-06;"14";0.493389015626888;0.339334911445694;0.623955010686731
2020-09-13;"14";0.513799926022521;0.260418657263922;0.787702604038727
2020-03-08;"15";0.106946599746647;0.0313339668306742;0.218936303501841
2020-03-15;"15";0.106946599746647;0.0313339668306742;0.218936303501841
2020-03-22;"15";0.157843483674953;0.00464512607000187;0.41226839998939
2020-03-29;"15";0.0494153836707713;0.000852001226326782;0.169039669234537
2020-04-05;"15";0.261383247272883;0.170975567836424;0.362594610669517
2020-04-12;"15";0.43112439398104;0.324770546383432;0.54190242892743
2020-04-19;"15";0.304697372642818;0.201380164504866;0.419052702771606
2020-04-26;"15";0.370052753260238;0.268156664228407;0.477386322841683
2020-05-03;"15";0.275279672011199;0.171691088811707;0.391868348614708
