fecha_primeros_sintomas;prop2d
2020-10-08;0.530634522261472
2020-10-09;0.538840923325015
2020-10-10;0.526126715309378
2020-10-11;0.526004015922874
2020-10-12;0.527662483078418
2020-10-13;0.532062703511864
2020-10-14;0.533389062149586
2020-10-15;0.534450309898917
2020-10-16;0.531205671112109
2020-10-17;0.550627927298243
2020-10-18;0.55212116656926
2020-10-19;0.556540726106401
2020-10-20;0.551384901132509
2020-10-21;0.550019099311176
2020-10-22;0.550520990998761
2020-10-23;0.550790555305691
2020-10-24;0.5439602987334
2020-10-25;0.54883297424935
2020-10-26;0.543620208291903
2020-10-27;0.549266828566411
2020-10-28;0.546169465567922
2020-10-29;0.545733059454969
2020-10-30;0.540054308521244
2020-10-31;0.547178282068332
2020-11-01;0.541339959173519
2020-11-02;0.538147374143188
2020-11-03;0.539814652902782
2020-11-04;0.541026244717287
2020-11-05;0.542083624190815
2020-11-06;0.544722579953184
2020-11-07;0.540368562171776
2020-11-08;0.546873937312589
2020-11-09;0.552256013852047
2020-11-10;0.550585491582716
2020-11-11;0.554225813569701
2020-11-12;0.557399733740178
2020-11-13;0.562231602208411
2020-11-14;0.565535609395334
2020-11-15;0.56208050594023
2020-11-16;0.562525652141577
2020-11-17;0.569720767011804
2020-11-18;0.567011775744525
2020-11-19;0.570012015688148
2020-11-20;0.572472982040789
2020-11-21;0.578258875860948
2020-11-22;0.579667006680843
2020-11-23;0.580547206764815
2020-11-24;0.58103577585376
2020-11-25;0.584553050539914
2020-11-26;0.585624144548405
2020-11-27;0.583087407432057
2020-11-28;0.578522321892765
2020-11-29;0.58203131768197
2020-11-30;0.583968301379662
2020-12-01;0.574943479551423
2020-12-02;0.578061952158287
2020-12-03;0.576353528152358
2020-12-04;0.578907403012874
2020-12-05;0.579320642863855
2020-12-06;0.570637318674123
2020-12-07;0.563904730167679
2020-12-08;0.560996630796307
2020-12-09;0.558524528587536
2020-12-10;0.54829911645124
2020-12-11;0.544280496007536
2020-12-12;0.53996178963709
