"fecha";"region";"provincia";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-07-05";16;163;9.81242258007432;4.42399575296408;18.5807821624491
"2020-07-06";16;163;14.7938417979119;7.07839320474252;23.0047779154132
"2020-07-07";16;163;10.6131658113608;4.42399575296408;17.7181029906211
"2020-07-08";16;163;10.46274995576;3.53919660237126;17.6959830118563
"2020-07-09";16;163;9.95841443992214;3.53919660237126;17.7181029906211
"2020-07-10";16;163;9.09573526809414;3.51707662360644;15.0415855600779
"2020-07-11";16;163;7.59600070783932;2.65439745177845;13.2941072376571
"2020-07-12";16;163;8.06052026190055;3.51707662360644;13.2719872588922
"2020-07-13";16;163;9.90975048663953;4.40187577419926;18.602902141214
"2020-07-14";16;163;9.68412670323836;4.42399575296408;17.6959830118563
"2020-07-15";16;163;8.91435144222262;3.51707662360644;15.9263847106707
"2020-07-16";16;163;7.0695452132366;2.63227747301363;13.2941072376571
"2020-07-17";16;163;6.05202619005486;1.74747832242081;12.3871881082994
"2020-07-18";16;163;5.33976287382764;1.74747832242081;10.6175898071138
"2020-07-19";16;163;5.14068306494426;1.74747832242081;10.6175898071138
"2020-07-20";16;163;7.39249690320297;1.76959830118563;14.1789063882499
"2020-07-21";16;163;6.58290568041055;1.76959830118563;12.3871881082994
"2020-07-22";16;163;4.63192355335339;0.884799150592815;9.73279065652097
"2020-07-23";16;163;3.93735622013803;0.884799150592815;8.87011148469298
"2020-07-24";16;163;3.45514068306494;0;7.98531233410016
"2020-07-25";16;163;3.37993275526456;0;7.96319235533534
"2020-07-26";16;163;3.08794903556893;0;7.96319235533534
"2020-07-27";16;163;4.45938771898779;0.884799150592815;9.73279065652097
"2020-07-28";16;163;4.42841974871704;0.884799150592815;9.73279065652097
"2020-07-29";16;163;4.65846752787117;0.884799150592815;9.77703061405062
"2020-07-30";16;163;3.60113254291276;0.884799150592815;7.96319235533534
"2020-07-31";16;163;3.74270040700761;0;7.98531233410016
"2020-08-01";16;163;3.74270040700761;0;7.98531233410016
"2020-08-02";16;163;3.36666076800566;0;7.96319235533534
"2020-08-03";16;163;5.38842682711025;1.74747832242081;10.6175898071138
"2020-08-04";16;163;4.94160325606087;1.74747832242081;9.73279065652097
"2020-08-05";16;163;5.0610511413909;0.884799150592815;9.73279065652097
"2020-08-06";16;163;5.74677048310034;1.74747832242081;11.5245089364714
"2020-08-07";16;163;4.94602725181384;0.884799150592815;9.7549106352858
"2020-08-08";16;163;5.0743231286498;0.884799150592815;10.6175898071138
"2020-08-09";16;163;5.46363475491064;0.884799150592815;11.5245089364714
"2020-08-10";16;163;10.4450539727482;4.42399575296408;18.602902141214
"2020-08-11";16;163;7.03415324721288;1.76959830118563;13.2941072376571
"2020-08-12";16;163;4.97257122633162;0.884799150592815;9.7549106352858
"2020-08-13";16;163;5.08317112015572;0.884799150592815;9.7549106352858
"2020-08-14";16;163;5.59635462749956;1.76959830118563;11.5023889577066
"2020-08-15";16;163;5.34418686958061;1.76959830118563;10.6175898071138
"2020-08-16";16;163;5.76446646611219;1.74747832242081;11.5023889577066
"2020-08-17";16;163;8.13130419394797;3.51707662360644;15.0415855600779
"2020-08-18";16;163;8.40116793487878;3.51707662360644;14.1789063882499
"2020-08-19";16;163;9.66643072022651;4.42399575296408;15.9485046894355
"2020-08-20";16;163;10.095558308264;3.53919660237126;17.7181029906211
"2020-08-21";16;163;8.41886391789064;2.65439745177845;15.0637055388427
"2020-08-22";16;163;9.60891877543798;4.42399575296408;16.8111838612635
"2020-08-23";16;163;7.28189700937887;2.65439745177845;15.0415855600779
"2020-08-24";16;163;10.6662537603964;4.42399575296408;17.6959830118563
"2020-08-25";16;163;9.61334277119094;4.42399575296408;15.9263847106707
"2020-08-26";16;163;8.62236772252699;3.51707662360644;16.8333038400283
"2020-08-27";16;163;7.64024066536896;2.65439745177845;14.156786409485
"2020-08-28";16;163;6.8350734383295;1.76959830118563;12.3871881082994
"2020-08-29";16;163;6.10511413909043;1.74747832242081;11.5023889577066
"2020-08-30";16;163;5.46363475491064;1.74747832242081;10.6397097858786
"2020-08-31";16;163;8.88780746770483;2.65439745177845;15.9263847106707
"2020-09-01";16;163;8.32596000707839;2.65439745177845;13.2941072376571
"2020-09-02";16;163;6.25110599893824;1.76959830118563;12.3871881082994
"2020-09-03";16;163;6.73332153601133;2.65439745177845;11.5245089364714
"2020-09-04";16;163;7.37480092019112;2.65439745177845;13.2941072376571
"2020-09-05";16;163;8.35250398159618;3.51707662360644;15.0415855600779
"2020-09-06";16;163;9.62661475844983;3.53919660237126;17.6959830118563
"2020-09-07";16;163;15.7494248805521;8.82587152716333;26.5660944965493
"2020-09-08";16;163;15.1743054326668;7.07839320474252;24.7743762165988
"2020-09-09";16;163;15.023889577066;7.07839320474252;24.7964961953637
"2020-09-10";16;163;10.6618297646434;4.40187577419926;18.5807821624491
"2020-09-11";16;163;10.471597947266;4.40187577419926;18.5807821624491
"2020-09-12";16;163;10.8520615820209;5.28667492479207;16.8111838612635
"2020-09-13";16;163;8.7683595823748;3.53919660237126;15.9485046894355
"2020-09-14";16;163;11.1573172889754;4.40187577419926;19.4655813130419
"2020-09-15";16;163;10.4494779685011;3.53919660237126;18.602902141214
"2020-09-16";16;163;11.9359405414971;5.30879490355689;19.4655813130419
"2020-09-17";16;163;11.082109361175;5.30879490355689;18.602902141214
"2020-09-18";16;163;9.50274287736684;3.53919660237126;16.8111838612635
"2020-09-19";16;163;8.66218368430366;3.51707662360644;15.0637055388427
"2020-09-20";16;163;7.8083525039816;2.65439745177845;14.156786409485
"2020-09-21";16;163;12.0155724650504;5.30879490355689;20.3946204211644
"2020-09-22";16;163;11.5510529109892;4.42399575296408;19.4655813130419
"2020-09-23";16;163;12.5066359936294;6.19359405414971;20.3725004423996
"2020-09-24";16;163;14.89559370023;6.19359405414971;25.6591753671916
"2020-09-25";16;163;10.3079101044063;3.53919660237126;16.8333038400283
"2020-09-26";16;163;9.78145460980357;3.53919660237126;16.8333038400283
"2020-09-27";16;163;10.8963015395505;4.42399575296408;18.602902141214
"2020-09-28";16;163;9.40541497080163;3.53919660237126;16.8333038400283
"2020-09-29";16;163;9.40983896655459;3.53919660237126;15.9263847106707
"2020-09-30";16;163;6.96779331091842;2.65439745177845;13.2719872588922
"2020-10-01";16;163;5.72465050433552;1.76959830118563;11.5023889577066
"2020-10-02";16;163;5.4061228101221;1.74747832242081;9.7549106352858
"2020-10-03";16;163;5.54326667846399;1.76959830118563;12.3871881082994
"2020-10-04";16;163;5.04335515837905;0.884799150592815;9.73279065652097
"2020-10-05";16;163;7.61369669085118;2.65439745177845;15.9263847106707
"2020-10-06";16;163;5.61847460626438;1.74747832242081;11.5023889577066
"2020-10-07";16;163;6.10069014333746;1.76959830118563;11.5245089364714
"2020-10-08";16;163;5.06547513714387;0.884799150592815;10.6175898071138
"2020-10-09";16;163;5.20261900548575;0.884799150592815;10.6175898071138
"2020-10-10";16;163;4.63634754910635;0.884799150592815;8.84799150592815
"2020-10-11";16;163;3.57016457264201;0;7.10051318350735
"2020-10-12";16;163;4.1629800035392;0.884799150592815;8.84799150592815
"2020-10-13";16;163;3.40205273402938;0.862679171827995;7.96319235533534
"2020-10-14";16;163;3.07025305255707;0;7.07839320474252
"2020-10-15";16;163;2.67651743054327;0;7.07839320474252
"2020-10-16";16;163;2.76942134135551;0;6.21571403291453
"2020-10-17";16;163;2.97734914174482;0;7.07839320474252
"2020-10-18";16;163;2.50398159617767;0;6.19359405414971
"2020-10-19";16;163;4.41514776145815;0.884799150592815;8.84799150592815
"2020-10-20";16;163;3.57016457264201;0.884799150592815;7.98531233410016
"2020-10-21";16;163;3.18085294638117;0.862679171827995;7.96319235533534
"2020-10-22";16;163;2.7959653158733;0;7.07839320474252
"2020-10-23";16;163;3.32684480622899;0;7.98531233410016
"2020-10-24";16;163;3.15430897186339;0;7.10051318350735
"2020-10-25";16;163;3.08794903556893;0;7.07839320474252
"2020-10-26";16;163;5.29109892054504;0.884799150592815;10.6397097858786
"2020-10-27";16;163;4.53459564678818;0.884799150592815;8.84799150592815
"2020-10-28";16;163;4.6673155193771;0.884799150592815;9.73279065652097
"2020-10-29";16;163;3.84445230932578;0.884799150592815;7.96319235533534
"2020-10-30";16;163;4.31781985489294;0.862679171827995;8.84799150592815
"2020-10-31";16;163;3.96390019465581;0.884799150592815;7.98531233410016
"2020-11-01";16;163;4.09662006724474;0;7.98531233410016
"2020-11-02";16;163;7.14917713678995;2.63227747301363;12.3871881082994
"2020-11-03";16;163;6.95009732790657;2.63227747301363;13.2941072376571
"2020-11-04";16;163;6.67138559546983;2.63227747301363;12.3871881082994
"2020-11-05";16;163;6.51654574411609;1.76959830118563;13.2719872588922
"2020-11-06";16;163;7.28189700937887;1.76959830118563;14.156786409485
"2020-11-07";16;163;4.99911520084941;0.884799150592815;9.7549106352858
"2020-11-08";16;163;5.06547513714387;1.74747832242081;10.6175898071138
"2020-11-09";16;163;5.75561847460626;1.76959830118563;11.5023889577066
"2020-11-10";16;163;6.56963369315165;2.65439745177845;12.4093080870642
"2020-11-11";16;163;6.33073792249159;1.76959830118563;12.4093080870642
"2020-11-12";16;163;9.75933463103875;3.51707662360644;16.8111838612635
"2020-11-13";16;163;7.36152893293222;1.76959830118563;15.0415855600779
"2020-11-14";16;163;6.51654574411609;1.76959830118563;13.2719872588922
"2020-11-15";16;163;6.40594585029198;1.76959830118563;11.5023889577066
"2020-11-16";16;163;9.73721465227393;3.53919660237126;18.602902141214
"2020-11-17";16;163;8.75951159086887;4.40187577419926;15.0637055388427
"2020-11-18";16;163;10.2503981596178;3.53919660237126;19.4877012918068
"2020-11-19";16;163;7.30401698814369;2.65439745177845;14.156786409485
"2020-11-20";16;163;6.60944965492833;2.63227747301363;12.4093080870642
"2020-11-21";16;163;5.41054680587507;0.884799150592815;11.5023889577066
"2020-11-22";16;163;4.98584321359052;0.884799150592815;8.87011148469298
"2020-11-23";16;163;6.74216952751725;1.74747832242081;12.3871881082994
"2020-11-24";16;163;6.23783401167935;1.76959830118563;11.5023889577066
"2020-11-25";16;163;6.93682534064767;1.76959830118563;13.2941072376571
"2020-11-26";16;163;6.27764997345603;1.76959830118563;10.6175898071138
"2020-11-27";16;163;5.62732259777031;0.884799150592815;11.5023889577066
"2020-11-28";16;163;4.39302778269333;0.862679171827995;9.7549106352858
"2020-11-29";16;163;3.93735622013803;0.884799150592815;7.98531233410016
"2020-11-30";16;163;4.55229162980004;0.884799150592815;10.6175898071138
"2020-12-01";16;163;4.46823571049372;0.884799150592815;9.7549106352858
"2020-12-02";16;163;3.9285082286321;0.862679171827995;8.84799150592815
"2020-12-03";16;163;3.66306848345426;0.884799150592815;8.84799150592815
"2020-12-04";16;163;3.31357281897009;0;7.96319235533534
"2020-12-05";16;163;3.2516368784286;0;7.96319235533534
"2020-04-01";16;162;2.0574678134327;0;8.83033396323049
"2020-04-02";16;162;1.43051410204334;0;5.29820037793829
"2020-04-03";16;162;1.45700510393303;0;5.34235204775446
"2020-04-04";16;162;0.830051392543666;0;3.5321335852922
"2020-04-05";16;162;0.821221058580436;0;3.5321335852922
"2020-04-06";16;162;1.18326475107289;0;5.29820037793829
"2020-04-07";16;162;0.90952439821274;0;5.29820037793829
"2020-04-08";16;162;0.830051392543666;0;3.57628525510836
"2020-04-09";16;162;0.609293043462904;0;3.5321335852922
"2020-04-10";16;162;0.679935715168748;0;3.5321335852922
"2020-04-11";16;162;0.468007700051216;0;1.7660667926461
"2020-04-12";16;162;0.459177366087985;0;3.5321335852922
"2020-04-13";16;162;0.777069388764283;0;3.5321335852922
"2020-04-14";16;162;0.688766049131978;0;3.57628525510836
"2020-04-15";16;162;0.54748070572029;0;3.5321335852922
"2020-04-16";16;162;0.626953711389365;0;3.5321335852922
"2020-04-17";16;162;0.459177366087985;0;3.5321335852922
"2020-04-18";16;162;0.485668367977677;0;3.5321335852922
"2020-04-19";16;162;0.344383024565989;0;3.5321335852922
"2020-04-20";16;162;0.635784045352595;0;3.5321335852922
"2020-04-21";16;162;0.53865037175706;0;3.5321335852922
"2020-04-22";16;162;0.468007700051216;0;3.5321335852922
"2020-04-23";16;162;0.556311039683521;0;3.5321335852922
"2020-04-24";16;162;0.459177366087985;0;3.5321335852922
"2020-04-25";16;162;0.503329035904138;0;1.81021846246226
"2020-04-26";16;162;0.459177366087985;0;1.81021846246226
"2020-04-27";16;162;0.706426717058439;0;3.5321335852922
"2020-04-28";16;162;0.573971707609982;0;3.5321335852922
"2020-04-29";16;162;0.662275047242287;0;5.29820037793829
"2020-04-30";16;162;0.777069388764283;0;3.5321335852922
"2020-05-01";16;162;0.944845734065662;0;3.5321335852922
"2020-05-02";16;162;0.936015400102432;0;5.29820037793829
"2020-05-03";16;162;0.997827737845045;0;3.57628525510836
"2020-05-04";16;162;1.99565547569009;0;7.06426717058439
"2020-05-05";16;162;1.9691644738004;0;5.34235204775446
"2020-05-06";16;162;2.0839588153224;0;7.06426717058439
"2020-05-07";16;162;2.04863747946947;0;7.06426717058439
"2020-05-08";16;162;2.22524415873408;0;7.06426717058439
"2020-05-09";16;162;2.10161948324886;0;7.06426717058439
"2020-05-10";16;162;2.03097681154301;0;7.06426717058439
"2020-05-11";16;162;3.29371456828497;0;8.87448563304665
"2020-05-12";16;162;2.79921586634407;0;7.06426717058439
"2020-05-13";16;162;2.5784575172633;0;7.10841884040055
"2020-05-14";16;162;2.41951150592515;0;7.10841884040055
"2020-05-15";16;162;2.0574678134327;0;7.06426717058439
"2020-05-16";16;162;2.21641382477085;0;7.06426717058439
"2020-05-17";16;162;1.8543701322784;0;5.34235204775446
"2020-05-18";16;162;3.33786623810113;0;8.83033396323049
"2020-05-19";16;162;3.5056425834025;0;8.83033396323049
"2020-05-20";16;162;3.45266057962312;0;10.5964007558766
"2020-05-21";16;162;3.94715928156403;0;10.5964007558766
"2020-05-22";16;162;3.33786623810113;0;8.83033396323049
"2020-05-23";16;162;3.91183794571111;0;10.6405524256927
"2020-05-24";16;162;3.01997421542483;0;8.83033396323049
"2020-05-25";16;162;5.75737774402628;0;12.450770888155
"2020-05-26";16;162;3.83236494004203;0;10.5964007558766
"2020-05-27";16;162;4.43282764954171;0;10.5964007558766
"2020-05-28";16;162;3.59394592303481;0;8.87448563304665
"2020-05-29";16;162;2.94050120975575;0;8.83033396323049
"2020-05-30";16;162;2.82570686823376;0;8.83033396323049
"2020-05-31";16;162;2.20758349080762;0;7.06426717058439
"2020-06-01";16;162;4.21206930046094;0;10.5964007558766
"2020-06-02";16;162;3.65575826077742;0;8.87448563304665
"2020-06-03";16;162;3.87651660985818;0;10.5964007558766
"2020-06-04";16;162;3.01997421542483;0;8.83033396323049
"2020-06-05";16;162;3.56745492114512;0;10.5964007558766
"2020-06-06";16;162;3.39967857584374;0;10.5964007558766
"2020-06-07";16;162;4.50347032124755;0;10.5964007558766
"2020-06-08";16;162;5.54544972890875;0;14.1285343411688
"2020-06-09";16;162;4.12376596082864;0;10.6405524256927
"2020-06-10";16;162;3.94715928156403;0;10.5964007558766
"2020-06-11";16;162;3.34669657206436;0;10.6405524256927
"2020-06-12";16;162;3.09061688713067;0;8.83033396323049
"2020-06-13";16;162;2.88751920597637;0;8.83033396323049
"2020-06-14";16;162;3.11710788902036;0;8.83033396323049
"2020-06-15";16;162;5.05095102696784;0;12.4066192183388
"2020-06-16";16;162;4.68007700051216;0;12.3624675485227
"2020-06-17";16;162;5.1834060364163;0;12.3624675485227
"2020-06-18";16;162;3.64692792681419;0;10.6405524256927
"2020-06-19";16;162;3.67341892870388;0;10.5964007558766
"2020-06-20";16;162;2.81687653427053;0;7.10841884040055
"2020-06-21";16;162;3.44383024565989;0;10.5964007558766
"2020-06-22";16;162;2.74623386256468;0;8.83033396323049
"2020-06-23";16;162;3.33786623810113;0;8.83033396323049
"2020-06-24";16;162;2.41951150592515;0;7.06426717058439
"2020-06-25";16;162;2.42834183988838;0;8.83033396323049
"2020-06-26";16;162;2.39302050403546;0;8.83033396323049
"2020-06-27";16;162;2.07512848135917;0;7.06426717058439
"2020-06-28";16;162;2.49898451159423;0;8.83033396323049
"2020-06-29";16;162;3.08178655316744;0;8.83033396323049
"2020-06-30";16;162;2.72857319463822;0;8.83033396323049
"2020-07-01";16;162;2.99348321353514;0;8.83033396323049
"2020-07-02";16;162;3.56745492114512;0;10.5964007558766
"2020-07-03";16;162;3.32020557017466;0;8.83033396323049
"2020-07-04";16;162;3.79704360418911;0;8.91863730286281
"2020-07-05";16;162;3.57628525510835;0;8.87448563304665
"2020-07-06";16;162;6.45497412712149;0;15.8946011338149
"2020-07-07";16;162;5.21872737226922;0;14.1285343411688
"2020-07-08";16;162;5.15691503452661;0;14.1285343411688
"2020-07-09";16;162;4.1414266287551;0;10.5964007558766
"2020-07-10";16;162;4.7772106741077;0;12.3624675485227
"2020-07-11";16;162;3.35552690602759;0;10.5964007558766
"2020-07-12";16;162;3.68224926266711;0;10.5964007558766
"2020-07-13";16;162;5.09510269678399;0;12.4066192183388
"2020-07-14";16;162;5.00679935715169;0;14.1285343411688
"2020-07-15";16;162;3.6204369249245;0;8.83033396323049
"2020-07-16";16;162;4.6624163325857;0;12.3624675485227
"2020-07-17";16;162;3.34669657206436;0;8.83033396323049
"2020-07-18";16;162;3.13476855694682;0;8.83033396323049
"2020-07-19";16;162;3.36435723999082;0;8.83033396323049
"2020-07-20";16;162;6.55210780071702;0;14.1285343411688
"2020-07-21";16;162;6.26070677993042;1.7660667926461;15.8946011338149
"2020-07-22";16;162;4.9538173533723;0;12.3624675485227
"2020-07-23";16;162;5.2717093760486;0;12.3624675485227
"2020-07-24";16;162;4.29154230613002;0;12.3624675485227
"2020-07-25";16;162;4.15025696271833;0;10.5964007558766
"2020-07-26";16;162;3.28488423432174;0;8.87448563304665
"2020-07-27";16;162;4.68890733447539;0;12.3624675485227
"2020-07-28";16;162;5.08627236282076;0;12.3624675485227
"2020-07-29";16;162;3.9383289476008;0;10.5964007558766
"2020-07-30";16;162;3.75289193437296;0;10.5964007558766
"2020-07-31";16;162;3.46149091358635;0;8.87448563304665
"2020-08-01";16;162;3.3025449022482;0;8.83033396323049
"2020-08-02";16;162;3.03763488335129;0;8.83033396323049
"2020-08-03";16;162;6.06643943273935;0;14.1285343411688
"2020-08-04";16;162;5.54544972890875;0;12.3624675485227
"2020-08-05";16;162;7.41748052911361;1.7660667926461;17.660667926461
"2020-08-06";16;162;9.55442134821539;1.7660667926461;19.4708863889232
"2020-08-07";16;162;8.09741624428236;1.72191512282995;19.4267347191071
"2020-08-08";16;162;8.60957561414973;1.7660667926461;17.660667926461
"2020-08-09";16;162;5.87217208554828;0;14.1285343411688
"2020-08-10";16;162;12.5302438938241;3.5321335852922;26.4910018896915
"2020-08-11";16;162;6.80818748565071;1.72191512282995;14.1285343411688
"2020-08-12";16;162;6.15474277237165;0;14.1285343411688
"2020-08-13";16;162;4.80370167599739;0;12.3624675485227
"2020-08-14";16;162;4.37101531179909;0;12.3624675485227
"2020-08-15";16;162;4.47697931935786;0;12.3624675485227
"2020-08-16";16;162;4.97147802129877;0;12.4066192183388
"2020-08-17";16;162;7.09075817247408;0;15.8946011338149
"2020-08-18";16;162;5.84568108365858;1.72191512282995;14.1285343411688
"2020-08-19";16;162;5.53661939494552;0;14.1285343411688
"2020-08-20";16;162;5.55428006287198;0;14.1285343411688
"2020-08-21";16;162;4.65358599862247;0;10.6405524256927
"2020-08-22";16;162;4.31803330801971;0;10.5964007558766
"2020-08-23";16;162;5.00679935715169;0;12.4066192183388
"2020-08-24";16;162;6.82584815357717;0;15.938752803631
"2020-08-25";16;162;8.27402292354697;1.72191512282995;17.7048195962771
"2020-08-26";16;162;6.94064249509916;0;14.1726860109849
"2020-08-27";16;162;8.72436995567172;1.7660667926461;19.4267347191071
"2020-08-28";16;162;7.38215919326069;0;15.8946011338149
"2020-08-29";16;162;8.58308461226004;1.7660667926461;17.7048195962771
"2020-08-30";16;162;6.59625947053318;1.7660667926461;15.8946011338149
"2020-08-31";16;162;10.5964007558766;1.7660667926461;24.7249350970454
"2020-09-01";16;162;17.2368118962259;5.25404870812214;31.8333539374459
"2020-09-02";16;162;12.5214135598608;1.7660667926461;22.9588683043993
"2020-09-03";16;162;19.3825830492909;5.29820037793829;38.8976211080303
"2020-09-04";16;162;11.7973261748759;1.7660667926461;26.4910018896915
"2020-09-05";16;162;9.81050103314907;1.7660667926461;21.1928015117532
"2020-09-06";16;162;9.15705631987002;1.7660667926461;19.4708863889232
"2020-09-07";16;162;15.514896773396;5.29820037793829;28.3012203521537
"2020-09-08";16;162;15.2764777563887;5.29820037793829;30.0231354749837
"2020-09-09";16;162;14.0314006675732;5.25404870812214;26.5351535595076
"2020-09-10";16;162;15.9299224696678;5.29820037793829;28.3895236917861
"2020-09-11";16;162;11.9209508503612;3.5321335852922;22.9588683043993
"2020-09-12";16;162;9.75751902936969;1.7660667926461;21.1928015117532
"2020-09-13";16;162;6.66690214223902;0;15.938752803631
"2020-09-14";16;162;12.6097168994931;3.5321335852922;24.7249350970454
"2020-09-15";16;162;7.32034685551808;0;19.4267347191071
"2020-09-16";16;162;8.30934425939989;1.7660667926461;17.7048195962771
"2020-09-17";16;162;7.01128516680501;0;15.8946011338149
"2020-09-18";16;162;7.45280186496653;0;19.4267347191071
"2020-09-19";16;162;5.80152941384243;0;12.3624675485227
