"fecha";"region";"servicio.salud";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-08-12";11;111011;1.07645134533118;0;3.72797002712098
"2020-08-13";11;111011;1.16499063347531;0;3.72797002712098
"2020-08-14";11;111011;1.09043123293289;0;3.72797002712098
"2020-08-15";11;111011;1.38400887256866;0;4.65996253390123
"2020-08-16";11;111011;1.49118801084839;0;3.75126983979049
"2020-08-17";11;111011;1.82670531328928;0;5.59195504068147
"2020-08-18";11;111011;1.64962673700103;0;5.59195504068147
"2020-08-19";11;111011;1.38866883510257;0;4.65996253390123
"2020-08-20";11;111011;2.04572355238264;0;6.52394754746172
"2020-08-21";11;111011;2.88451680848486;0;8.38793256102221
"2020-08-22";11;111011;3.66739051418027;0.90869269411074;9.34322488047196
"2020-08-23";11;111011;2.55365946857787;0;6.52394754746172
"2020-08-24";11;111011;5.40089657679152;0.931992506780245;13.0711949075929
"2020-08-25";11;111011;3.46235216268861;0;7.45594005424196
"2020-08-26";11;111011;5.80631331724093;0.931992506780245;13.0478950949234
"2020-08-27";11;111011;2.12028295292506;0;6.52394754746172
"2020-08-28";11;111011;2.24610194134039;0;7.45594005424196
"2020-08-29";11;111011;1.85932505102659;0;6.52394754746172
"2020-08-30";11;111011;1.76612580034857;0;5.59195504068147
"2020-08-31";11;111011;2.86121699581535;0;6.52394754746172
"2020-09-01";11;111011;2.55365946857787;0;6.54724736013123
"2020-09-02";11;111011;5.85757290511384;1.84068520089099;12.1159025881432
"2020-09-03";11;111011;5.17721837516426;0.931992506780245;11.1839100813629
"2020-09-04";11;111011;5.89019264285115;0.931992506780245;12.1392024008127
"2020-09-05";11;111011;5.10265897462184;0.931992506780245;10.2752173872522
"2020-09-06";11;111011;5.42419638946103;0.931992506780245;11.2072098940325
"2020-09-07";11;111011;7.93125623269989;2.77267770767123;14.9351799211534
"2020-09-08";11;111011;10.3078371249895;2.79597752034074;18.6864497609439
"2020-09-09";11;111011;11.2864292571088;4.65996253390123;21.4358276559456
"2020-09-10";11;111011;9.93504012227742;2.79597752034074;17.7078576288247
"2020-09-11";11;111011;14.4086041548226;4.65996253390123;26.1423898151859
"2020-09-12";11;111011;12.9546958442454;4.63666272123172;23.2998126695061
"2020-09-13";11;111011;11.4961275711343;3.72797002712098;21.4358276559456
"2020-09-14";11;111011;14.8186808578059;4.65996253390123;30.7790525364176
"2020-09-15";11;111011;19.7256214060039;8.38793256102221;34.5303223762081
"2020-09-16";11;111011;25.3548561469566;10.2519175745827;42.8949551245608
"2020-09-17";11;111011;26.9718631462203;13.0245952822539;41.0309701110003
"2020-09-18";11;111011;18.5979104727998;7.43264024157246;31.7110450431979
"2020-09-19";11;111011;24.6838215420748;12.1159025881432;43.826947631341
"2020-09-20";11;111011;19.2689450776816;8.38793256102221;34.4837227508691
"2020-09-21";11;111011;14.3759844170853;4.65996253390123;28.9383673355266
"2020-09-22";11;111011;17.218561562765;5.59195504068147;31.7110450431979
"2020-09-23";11;111011;11.1652702312273;2.79597752034074;22.3911199753954
"2020-09-24";11;111011;11.8549446862447;2.79597752034074;27.0976821346357
"2020-09-25";11;111011;8.02445548337791;0.931992506780245;19.5951424550547
"2020-09-26";11;111011;9.13818652898031;0.931992506780245;30.7790525364176
"2020-04-01";12;121011;18.5773875601305;11.2131507832386;28.6075509357374
"2020-04-02";12;121011;15.5274105470896;9.51716172727375;22.4403180049562
"2020-04-03";12;121011;13.6323880647223;7.84920554826701;21.8656440273152
"2020-04-04";12;121011;11.457036812774;5.59255895314024;17.9550576916608
"2020-04-05";12;121011;11.3701348942039;5.59255895314024;17.422433029457
"2020-04-06";12;121011;12.7044998374093;6.7138740314641;20.7443289489914
"2020-04-07";12;121011;14.1145535484016;7.28854800910508;21.3190029266324
"2020-04-08";12;121011;13.489420392236;7.83518910978796;20.7443289489914
"2020-04-09";12;121011;13.7501261479463;7.28854800910508;20.7723618259495
"2020-04-10";12;121011;13.5651091600229;6.16723293078122;19.6370303091466
"2020-04-11";12;121011;12.5755486034021;6.72789046994315;19.0623563315056
"2020-04-12";12;121011;11.398167771162;5.60657539161929;17.9410412531817
"2020-04-13";12;121011;15.4264921900405;9.5311781657528;23.547616644801
"2020-04-14";12;121011;10.8599365335666;5.04591785245736;16.8197261748579
"2020-04-15";12;121011;11.1711014678014;6.15321649230217;17.3803837140198
"2020-04-16";12;121011;9.49193213801146;4.48526031329543;15.1517699958511
"2020-04-17";12;121011;7.98936993305749;2.80328769580965;13.4697973783653
"2020-04-18";12;121011;8.21643623641807;3.36394523497157;15.1377535573721
"2020-04-19";12;121011;6.99139951334926;3.36394523497157;11.7878247608796
"2020-04-20";12;121011;6.53166033123647;2.80328769580965;11.7738083224005
"2020-04-21";12;121011;6.66621814063534;2.7892712573306;12.3344658615624
"2020-04-22";12;121011;6.41111896031666;2.7892712573306;11.7738083224005
"2020-04-23";12;121011;6.84843184086296;2.80328769580965;12.3344658615624
"2020-04-24";12;121011;6.35505320640047;2.24263015664772;11.7878247608796
"2020-04-25";12;121011;8.42107623821217;3.9246027741335;14.0304549175273
"2020-04-26";12;121011;8.22764938720131;3.91058633565446;12.9091398392034
"2020-04-27";12;121011;10.2488198158801;5.04591785245736;17.3803837140198
"2020-04-28";12;121011;7.92769760374968;2.80328769580965;15.1377535573721
"2020-04-29";12;121011;7.99497650844911;3.36394523497157;12.9091398392034
"2020-04-30";12;121011;8.58086363687332;4.48526031329543;14.5911124566892
"2020-05-01";12;121011;10.1899507742681;5.04591785245736;16.847759051816
"2020-05-02";12;121011;8.47433870443256;4.47124387481639;14.5911124566892
"2020-05-03";12;121011;8.15756719480607;3.36394523497157;15.1377535573721
"2020-05-04";12;121011;7.44553212007042;3.36394523497157;12.3484823000415
"2020-05-05";12;121011;6.76152992229287;2.24263015664772;11.7738083224005
"2020-05-06";12;121011;7.42030253080813;3.36394523497157;14.0164384790482
"2020-05-07";12;121011;7.36423677689194;3.36394523497157;12.8951234007244
"2020-05-08";12;121011;5.16926251107299;1.68197261748579;8.97052062659087
"2020-05-09";12;121011;6.0158553952075;2.24263015664772;11.7738083224005
"2020-05-10";12;121011;4.57496551956134;1.68197261748579;8.97052062659087
"2020-05-11";12;121011;5.44118141756652;2.24263015664772;10.0918357049147
"2020-05-12";12;121011;4.68429373969792;1.68197261748579;8.97052062659087
"2020-05-13";12;121011;4.2722104484139;1.10729863984481;8.40986308742894
"2020-05-14";12;121011;3.79004496473464;1.10729863984481;7.30256444758413
"2020-05-15";12;121011;4.74316278130992;1.68197261748579;8.43789596438704
"2020-05-16";12;121011;4.8244581244884;1.68197261748579;8.97052062659087
"2020-05-17";12;121011;4.72353976743925;1.68197261748579;8.42387952590799
"2020-05-18";12;121011;4.96742579697469;2.24263015664772;10.0918357049147
"2020-05-19";12;121011;4.16007894058151;1.12131507832386;7.84920554826701
"2020-05-20";12;121011;4.41517812090019;1.12131507832386;7.86322198674606
"2020-05-21";12;121011;3.20415783631042;1.10729863984481;6.72789046994315
"2020-05-22";12;121011;3.65268386763997;1.12131507832386;7.84920554826701
"2020-05-23";12;121011;3.00232112221213;0.560657539161929;6.16723293078122
"2020-05-24";12;121011;2.20618741660219;0.560657539161929;5.04591785245736
"2020-05-25";12;121011;2.29308933517229;0;5.60657539161929
"2020-05-26";12;121011;2.10807234724885;0;4.48526031329543
"2020-05-27";12;121011;2.27907289669324;0;5.04591785245736
"2020-05-28";12;121011;1.93987508550027;0;4.48526031329543
"2020-05-29";12;121011;2.49492604927058;0;5.60657539161929
"2020-05-30";12;121011;2.208990704298;0;5.04591785245736
"2020-05-31";12;121011;2.83973043585517;0.560657539161929;6.16723293078122
"2020-06-01";12;121011;2.67713974949821;0;6.16723293078122
"2020-06-02";12;121011;2.92102577903365;0.560657539161929;6.16723293078122
"2020-06-03";12;121011;3.15369865778585;0.560657539161929;6.16723293078122
"2020-06-04";12;121011;2.56220495397002;0.560657539161929;6.16723293078122
"2020-06-05";12;121011;3.15369865778585;0.560657539161929;6.72789046994315
"2020-06-06";12;121011;3.14248550700261;1.10729863984481;6.16723293078122
"2020-06-07";12;121011;3.68071674459806;0.560657539161929;6.7419069084222
"2020-06-08";12;121011;4.63944113656496;1.12131507832386;8.97052062659087
"2020-06-09";12;121011;5.15804936028975;1.68197261748579;8.97052062659087
"2020-06-10";12;121011;6.23170854778484;2.24263015664772;11.2271672217176
"2020-06-11";12;121011;9.91242529238291;4.48526031329543;16.8197261748579
"2020-06-12";12;121011;18.2634193381998;10.6384768055976;28.0328769580965
"2020-06-13";12;121011;13.8538477926913;7.83518910978796;21.3190029266324
"2020-06-14";12;121011;7.06989156883193;2.80328769580965;12.3484823000415
"2020-06-15";12;121011;5.84765813345892;2.24263015664772;11.2271672217176
"2020-06-16";12;121011;7.29695787219251;3.34992879649253;11.7738083224005
"2020-06-17";12;121011;9.45268611027013;4.48526031329543;15.1517699958511
"2020-06-18";12;121011;8.29492829190074;3.91058633565446;13.4697973783653
"2020-06-19";12;121011;8.22204281180969;3.9246027741335;12.9091398392034
"2020-06-20";12;121011;8.35099404581693;3.36394523497157;14.0304549175273
"2020-06-21";12;121011;6.18405265695608;2.7892712573306;10.6665096825557
"2020-06-22";12;121011;9.57883405658156;3.9246027741335;15.1377535573721
"2020-06-23";12;121011;9.80029378455052;5.04591785245736;15.698411096534
"2020-06-24";12;121011;6.88207129321268;3.36394523497157;11.7878247608796
"2020-06-25";12;121011;5.61498525470672;1.68197261748579;9.5592110427109
"2020-06-26";12;121011;4.07317702201142;1.12131507832386;7.84920554826701
"2020-06-27";12;121011;5.34586963590899;2.24263015664772;9.54519460423185
"2020-06-28";12;121011;3.68352003229387;1.12131507832386;7.28854800910508
"2020-06-29";12;121011;4.03673428196589;1.12131507832386;7.84920554826701
"2020-06-30";12;121011;4.40396497011695;1.12131507832386;7.86322198674606
"2020-07-01";12;121011;3.64707729224835;0.560657539161929;7.28854800910508
"2020-07-02";12;121011;4.20773483141028;1.10729863984481;8.42387952590799
"2020-07-03";12;121011;5.88970744889607;2.24263015664772;10.6524932440767
"2020-07-04";12;121011;4.99265538623698;1.68197261748579;10.1058521433938
"2020-07-05";12;121011;4.77399894596383;1.68197261748579;8.97052062659087
"2020-07-06";12;121011;5.32064004664671;1.68197261748579;10.6524932440767
"2020-07-07";12;121011;7.89405815139996;3.9246027741335;14.5770960182102
"2020-07-08";12;121011;6.32982361713818;2.24263015664772;11.2131507832386
"2020-07-09";12;121011;5.95418306589969;2.24263015664772;10.6524932440767
"2020-07-10";12;121011;4.98985209854117;1.66795617900674;9.54519460423185
"2020-07-11";12;121011;6.54848005741133;2.80328769580965;11.7878247608796
"2020-07-12";12;121011;5.44678799295814;2.24263015664772;10.0918357049147
"2020-07-13";12;121011;4.72353976743925;1.68197261748579;8.97052062659087
"2020-07-14";12;121011;4.51048990255772;1.66795617900674;8.40986308742894
"2020-07-15";12;121011;6.11677375225665;2.24263015664772;11.2131507832386
"2020-07-16";12;121011;5.23934470346823;1.68197261748579;9.5311781657528
"2020-07-17";12;121011;5.29541045738442;1.68197261748579;9.5311781657528
"2020-07-18";12;121011;4.83006469988002;1.68197261748579;8.42387952590799
"2020-07-19";12;121011;5.48603402069948;1.68197261748579;9.54519460423185
"2020-07-20";12;121011;9.42745652100784;3.9246027741335;14.5770960182102
"2020-07-21";12;121011;7.76230362969691;2.80328769580965;13.4557809398863
"2020-07-22";12;121011;7.3249907491506;2.80328769580965;12.8951234007244
"2020-07-23";12;121011;8.48835514291161;3.9246027741335;14.5770960182102
"2020-07-24";12;121011;8.93688117424115;3.9246027741335;15.1377535573721
"2020-07-25";12;121011;13.3492560074455;6.16723293078122;20.7443289489914
"2020-07-26";12;121011;11.2467902355883;5.59255895314024;18.5016987923437
"2020-07-27";12;121011;11.7429721577466;5.04591785245736;18.5016987923437
"2020-07-28";12;121011;11.3505118803333;6.16723293078122;18.5157152308227
"2020-07-29";12;121011;14.6443749229096;8.39584664894989;21.3049864881533
"2020-07-30";12;121011;14.8097688969624;8.94248774963277;22.4263015664772
"2020-07-31";12;121011;14.7396867045671;7.27453157062603;22.4263015664772
