fecha_primeros_sintomas;prop2d
2020-10-08;0.530912986281593
2020-10-09;0.539180615951142
2020-10-10;0.526483907325933
2020-10-11;0.52651993809816
2020-10-12;0.528106069819555
2020-10-13;0.532491351204837
2020-10-14;0.533660214956871
2020-10-15;0.534577551588493
2020-10-16;0.531334390152314
2020-10-17;0.550889009706934
2020-10-18;0.552287564332621
2020-10-19;0.556854929035939
2020-10-20;0.551740586292854
2020-10-21;0.550385362639147
2020-10-22;0.550941842406714
2020-10-23;0.551148700757011
2020-10-24;0.544158521951725
2020-10-25;0.548877337512809
2020-10-26;0.54351543326915
2020-10-27;0.549075741224668
2020-10-28;0.545915531295948
2020-10-29;0.545314685956065
2020-10-30;0.539635935022341
2020-10-31;0.546748447907806
2020-11-01;0.5409354318786
2020-11-02;0.537869493251512
2020-11-03;0.539629167006425
2020-11-04;0.540840758820931
2020-11-05;0.542153051302417
2020-11-06;0.545049169619486
2020-11-07;0.540787322544502
2020-11-08;0.547357205261173
2020-11-09;0.55273928180063
2020-11-10;0.550947158600045
2020-11-11;0.554529998042985
2020-11-12;0.55760371163617
2020-11-13;0.562178417549702
2020-11-14;0.565482424736625
2020-11-15;0.56196213550205
2020-11-16;0.562407281703396
2020-11-17;0.569717350334424
2020-11-18;0.567214806306557
2020-11-19;0.570237802108779
2020-11-20;0.572622521360968
2020-11-21;0.57831790578144
2020-11-22;0.579881194129678
2020-11-23;0.580811844558961
2020-11-24;0.581066267802586
2020-11-25;0.584340015784335
2020-11-26;0.585411109792826
2020-11-27;0.582964650180389
2020-11-28;0.578325731163759
2020-11-29;0.581864483631847
2020-11-30;0.583949371923632
2020-12-01;0.574343246368387
2020-12-02;0.577252498875505
2020-12-03;0.575759040511794
2020-12-04;0.578495454705745
2020-12-05;0.579394585437296
2020-12-06;0.571008651073708
2020-12-07;0.565078055662
2020-12-08;0.565691209537246
2020-12-09;0.56486630104828
2020-12-10;0.558177805442422
2020-12-11;0.556834297725438
2020-12-12;0.554296121087755
2020-12-13;0.56462055812514
2020-12-14;0.569158683542697
2020-12-15;0.574516956446331
2020-12-16;0.574758671991897
2020-12-17;0.58002990357903
2020-12-18;0.582431096513819
2020-12-19;0.590609734397821
2020-12-20;0.59018028604998
2020-12-21;0.596866094636215
2020-12-22;0.590217892007494
2020-12-23;0.577028247181577
2020-12-24;0.564069702037839
2020-12-25;0.565111629938835
2020-12-26;0.560974729716273
2020-12-27;0.56514012797947
2020-12-28;0.566308867565236
2020-12-29;0.576719811836204
2020-12-30;0.579920834409818
