"fecha";"region";"provincia";"r.estimado";"r.liminf";"r.lisup";"r.liminf80";"r.lisup80"
"2021-02-05";11;111;0.950277610060172;0.694525812004578;1.20602940811577;0.783173506009246;1.1173817141111
"2021-02-06";11;111;0.97902658746479;0.722310540527277;1.2357426344023;0.811292992096166;1.14676018283341
"2021-02-07";11;111;1.01102394271059;0.753628518836904;1.26841936658428;0.842843484550006;1.17920440087118
"2021-02-08";11;111;1.03282787917569;0.773770105074903;1.29188565327648;0.863561015210963;1.20209474314042
"2021-02-09";11;111;1.08778875200031;0.823246611491815;1.35233089250881;0.914935929725259;1.26064157427537
"2021-02-10";11;111;1.08432212338165;0.822858001680414;1.34578624508288;0.913473108348862;1.25517113841444
"2021-02-11";11;111;1.04356288166506;0.781460699777686;1.30566506355243;0.872307890994358;1.21481787233576
"2021-02-12";11;111;1.00028802397023;0.739953677917886;1.26062237002258;0.830201191764864;1.17037485617561
"2021-02-13";11;111;0.973059134223694;0.709147719357226;1.23697054909016;0.80065247684772;1.14546579159967
"2021-02-14";11;111;0.969511127537931;0.703035588330997;1.23598666674486;0.795433539531168;1.14358871554469
"2021-02-15";11;111;1.07537400697915;0.769090976027694;1.38165703793061;0.875332984590616;1.27541502936769
"2021-02-16";11;111;1.10685242451751;0.758767533301992;1.45493731573304;0.879569175936443;1.33413567309858
"2021-02-17";11;111;1.16399413931213;0.752188756848792;1.57579952177547;0.895168738013283;1.43281954061098
"2020-03-08";10;104;4.42422351054497;0;3.99;-1.62394799242151;10.4723950135114
"2020-03-09";10;104;4.37816122556319;0;3.99;-1.7817504725791;10.5380729237055
"2020-03-10";10;104;4.23517964052489;0;3.99;-1.80345711537525;10.273816396425
"2020-03-11";10;104;4.10093225670699;0;3.99;-1.80755583421579;10.0094203476298
"2020-03-12";10;104;3.96233446964531;0;3.99;-1.73561461696634;9.66028355625696
"2020-03-13";10;104;3.94327045156802;0;3.99;-1.75316068709747;9.63970159023352
"2020-03-14";10;104;3.97618363242692;0;3.99;-1.79375415810022;9.74612142295406
"2020-03-15";10;104;4.01226540258981;0;3.99;-1.77730274678295;9.80183355196258
"2020-03-16";10;104;4.01686375990564;0;3.99;-1.81439254699082;9.8481200668021
"2020-03-17";10;104;3.96953535537868;0;3.99;-1.69478338335292;9.63385409411027
"2020-03-18";10;104;3.99399829201865;0;3.99;-1.72806485064457;9.71606143468188
