"fecha";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-06-27";13.8886162261779;13.1248551390126;14.7808314288343
"2020-06-28";13.1781742607657;12.4976166994975;13.8713228435563
"2020-06-29";14.0493187743437;13.3666541441677;14.8170627356641
"2020-06-30";15.2728320188136;14.5534221625619;15.9777493523333
"2020-07-01";16.7624012568409;16.0543233199594;17.4589930985784
"2020-07-02";12.4760320911734;11.7729905629009;13.218773881185
"2020-07-03";13.3779860635379;12.6047688622496;14.0614729645072
"2020-07-04";12.1323742914981;11.4239109151823;12.8125207173696
"2020-07-05";11.5165962511647;10.7562013350594;12.1806570046422
"2020-07-06";14.4354519996855;13.7351342434158;15.1247718840948
"2020-07-07";12.5630129235273;11.8251533663509;13.2954763286226
"2020-07-08";11.5616669690225;10.9256662063663;12.2477234662209
"2020-07-09";11.3367502110923;10.7355160854154;12.0568024664012
"2020-07-10";12.9153559584568;12.2156035133575;13.7321792077524
"2020-07-11";10.3100423418067;9.74891961326549;10.8889209802907
"2020-07-12";9.97640596742471;9.48592143922057;10.5313616650161
"2020-07-13";12.2510125493941;11.5888789930883;12.9715787239488
"2020-07-14";11.2685531271729;10.6327322362528;11.8626694712953
"2020-07-15";10.6549592436342;10.1136737979814;11.2654953076603
"2020-07-16";9.15912019080794;8.59722658339804;9.83204605127578
"2020-07-17";11.3655553848202;10.6774432106385;12.0311065041106
"2020-07-18";10.1287830238083;9.47114626090344;10.7414261567423
"2020-07-19";8.64725662197796;8.07341439210291;9.30232378865379
"2020-07-20";12.41384786243;11.7368877358825;13.0901655899202
"2020-07-21";10.5019911801179;9.90759218041032;11.2105059483583
"2020-07-22";10.0431126855313;9.36810545211789;10.7107194818049
"2020-07-23";10.6407750724498;9.93868429478202;11.2455809368851
"2020-07-24";9.978641516144;9.3606536230536;10.6699913815742
"2020-07-25";9.08429354861753;8.48442130894204;9.67247412545077
"2020-07-26";7.88133707398022;7.32835996548518;8.43354330360653
"2020-07-27";11.2574524714633;10.7191991493609;11.9188151489004
"2020-07-28";9.66815720378594;9.06489309708808;10.2321321841414
"2020-07-29";9.0937239667782;8.51551342331374;9.7494335325113
"2020-07-30";9.73799882929196;9.07555692143871;10.3150016625288
