"fecha";"region";"r.estimado";"r.liminf";"r.lisup"
"2020-10-15";4;0.853980177297605;0.64126377659606;1.06669657799915
"2020-10-16";4;0.844535637572248;0.632642551174685;1.05642872396981
"2020-10-17";4;0.845406439516299;0.633211813029634;1.05760106600296
"2020-10-18";4;0.861699596213224;0.641907024348576;1.08149216807787
"2020-10-19";4;0.896202098327219;0.665948738551196;1.12645545810324
"2020-10-20";4;0.880911851947632;0.653603551018894;1.10822015287637
"2020-10-21";4;0.879056674931397;0.654965183411586;1.10314816645121
"2020-10-22";4;0.867711984021278;0.647869874431366;1.08755409361119
"2020-10-23";4;0.847893790855249;0.631179139666476;1.06460844204402
"2020-10-24";4;0.833007846907099;0.616575980406122;1.04943971340808
"2020-10-25";4;0.825142743792378;0.608999973811233;1.04128551377352
"2020-10-26";4;0.804613886884879;0.578705042157041;1.03052273161272
"2020-10-27";4;0.817065997001938;0.573904915145684;1.06022707885819
"2020-10-28";4;0.806768727222983;0.554936451404159;1.05860100304181
"2020-10-29";4;0.782731021850701;0.529040514892781;1.03642152880862
"2020-10-30";4;0.780157529574467;0.532312456896043;1.02800260225289
"2020-10-31";4;0.787288111966133;0.535004076991986;1.03957214694028
"2020-11-01";4;0.800752453024738;0.549203725815255;1.05230118023422
"2020-11-02";4;0.794342222553866;0.533269536755764;1.05541490835197
"2020-11-03";4;0.791870021709458;0.513783280268683;1.06995676315023
"2020-11-04";4;0.80624802899712;0.521346343861145;1.0911497141331
"2020-11-05";4;0.851010429843037;0.558979380156681;1.14304147952939
"2020-11-06";4;0.922982610603596;0.60971562858169;1.2362495926255
"2020-11-07";4;0.963070108068234;0.646454157319175;1.27968605881729
"2020-11-08";4;0.993705609945889;0.682665241803871;1.30474597808791
"2020-11-09";4;1.04577029924658;0.713118676189285;1.37842192230387
"2020-11-10";4;1.0618862821507;0.720663215882953;1.40310934841845
"2020-11-11";4;1.07578105997238;0.733767505100894;1.41779461484387
"2020-11-12";4;1.08410888162853;0.736196206483257;1.43202155677381
"2020-11-13";4;1.09502420683413;0.747270215621343;1.44277819804691
"2020-11-14";4;1.1230429764469;0.779683757645069;1.46640219524873
"2020-11-15";4;1.12816307993977;0.801677628371572;1.45464853150797
"2020-11-16";4;1.16828835122915;0.821453255688894;1.5151234467694
"2020-11-17";4;1.1941444705825;0.832599136713551;1.55568980445144
"2020-11-18";4;1.22658164971518;0.849294275419122;1.60386902401125
"2020-11-19";4;1.25163704816884;0.886085811312709;1.61718828502497
"2020-11-20";4;1.27242763254669;0.916595430605334;1.62825983448806
"2020-11-21";4;1.26711722207487;0.927609353411513;1.60662509073822
"2020-11-22";4;1.25162128223774;0.924448375060194;1.5787941894153
"2020-11-23";4;1.25870291645683;0.936933579747728;1.58047225316593
"2020-11-24";4;1.27778426366809;0.944895207339854;1.61067331999632
"2020-11-25";4;1.32573034690765;0.968785916746213;1.68267477706909
"2020-11-26";4;1.35457503171331;0.993542902971428;1.71560716045518
"2020-11-27";4;1.3295297165377;0.986499357913031;1.67256007516237
"2020-11-28";4;1.2882825362713;0.966825407198702;1.60973966534389
"2020-11-29";4;1.25425773244167;0.965028137436346;1.543487327447
