fecha_primeros_sintomas;prop3d
2020-10-24;0.436971252720568
2020-10-25;0.44023523926481
2020-10-26;0.436882345206162
2020-10-27;0.442819129039443
2020-10-28;0.440950016627813
2020-10-29;0.444112370781927
2020-10-30;0.438889636526935
2020-10-31;0.444830473421894
2020-11-01;0.445947106258272
2020-11-02;0.446938204825358
2020-11-03;0.454353546948723
2020-11-04;0.452766702785054
2020-11-05;0.453286359958531
2020-11-06;0.455356753333272
2020-11-07;0.452106482477367
2020-11-08;0.454388145080573
2020-11-09;0.458139420494882
2020-11-10;0.452755316680117
2020-11-11;0.460917951910189
2020-11-12;0.461018946206145
2020-11-13;0.466003226552744
2020-11-14;0.467810585795323
2020-11-15;0.469187799527049
2020-11-16;0.467670176984692
2020-11-17;0.471924661815353
2020-11-18;0.466499707023309
2020-11-19;0.469798023872238
2020-11-20;0.471384094584264
2020-11-21;0.476613281332129
2020-11-22;0.471675471165071
2020-11-23;0.473173972663572
2020-11-24;0.473873541563811
2020-11-25;0.472289592250189
2020-11-26;0.47432294277608
2020-11-27;0.472768366143167
2020-11-28;0.468383907311853
2020-11-29;0.47696278631811
2020-11-30;0.474693790945667
2020-12-01;0.461180894250152
2020-12-02;0.461526913383037
2020-12-03;0.456934976461749
2020-12-04;0.457085876150162
2020-12-05;0.455186432252411
2020-12-06;0.444533398219573
2020-12-07;0.438706977835862
2020-12-08;0.44419392184021
2020-12-09;0.44794105242242
2020-12-10;0.442887398902392
2020-12-11;0.442463297563842
2020-12-12;0.441852810380233
2020-12-13;0.448627499664945
2020-12-14;0.45233239770909
2020-12-15;0.454735075698886
2020-12-16;0.450023232125608
2020-12-17;0.450102616699257
2020-12-18;0.450934292564164
2020-12-19;0.457198051826832
2020-12-20;0.454901150947592
2020-12-21;0.458685234863512
2020-12-22;0.447761934018901
2020-12-23;0.442867802997158
2020-12-24;0.436320255962648
2020-12-25;0.439662607863935
2020-12-26;0.43357798517464
2020-12-27;0.436609527396057
2020-12-28;0.436097009809442
2020-12-29;0.442180892997768
2020-12-30;0.437555088977973
2020-12-31;0.435430803767635
2021-01-01;0.422960863731501
2021-01-02;0.42153298034867
2021-01-03;0.414279348520566
2021-01-04;0.406112107651778
2021-01-05;0.401913650665411
2021-01-06;0.403293263715374
2021-01-07;0.406538963163605
2021-01-08;0.410598735260421
2021-01-09;0.406824297184387
2021-01-10;0.402711899377758
2021-01-11;0.402307134821376
2021-01-12;0.404310701334661
2021-01-13;0.403009094659991
