fecha,positividad_bac,positividad_no_bac,codigo_region,region
2020-10-10,0.006841859741875292,0.05741250491545419,4,Coquimbo
2020-10-11,0.006890215893431328,0.05370442963543708,4,Coquimbo
2020-10-12,0.007711677683349071,0.04946852003270646,4,Coquimbo
2020-10-13,0.00726552179656539,0.04997845756139595,4,Coquimbo
2020-10-14,0.006275805119735756,0.055178268251273345,4,Coquimbo
2020-10-15,0.0074367873078829945,0.054969217238346524,4,Coquimbo
2020-10-16,0.007710760795065113,0.05644481887110362,4,Coquimbo
2020-10-17,0.007140369209334726,0.05150391429748661,4,Coquimbo
2020-10-18,0.0077090665325959444,0.05276595744680851,4,Coquimbo
2020-10-19,0.007133152173913043,0.05480607082630692,4,Coquimbo
2020-10-20,0.006752305665349144,0.04925312878482035,4,Coquimbo
2020-10-21,0.006077083000159923,0.044272948822095856,4,Coquimbo
2020-10-22,0.005482986615062087,0.04515327257663629,4,Coquimbo
2020-10-23,0.005889088827089809,0.040169133192389,4,Coquimbo
2020-10-24,0.0050016134236850595,0.04363472784525416,4,Coquimbo
2020-10-25,0.0033663366336633663,0.04111531190926276,4,Coquimbo
2020-10-26,0.002736446040704635,0.039468039468039465,4,Coquimbo
2020-10-27,0.003212715590125127,0.0392156862745098,4,Coquimbo
2020-10-28,0.0040397239521966,0.03784219001610306,4,Coquimbo
2020-10-29,0.0035912504080966375,0.03411764705882353,4,Coquimbo
2020-10-30,0.002641802641802642,0.035003977724741446,4,Coquimbo
2020-10-31,0.002520385470719051,0.03143939393939394,4,Coquimbo
2020-11-01,0.002797202797202797,0.031473533619456366,4,Coquimbo
2020-11-02,0.0036101083032490976,0.029171528588098017,4,Coquimbo
2020-11-03,0.003275466754012447,0.026066350710900472,4,Coquimbo
2020-11-04,0.0023950183618074404,0.027004909983633387,4,Coquimbo
2020-11-05,0.0027031593174522725,0.024929634097305992,4,Coquimbo
2020-11-06,0.0026010057222125888,0.021844660194174758,4,Coquimbo
2020-11-07,0.003442933379239112,0.022655007949125595,4,Coquimbo
2020-11-08,0.0034234234234234236,0.020523138832997986,4,Coquimbo
2020-11-09,0.0026288117770767614,0.020808794660384766,4,Coquimbo
2020-11-10,0.002535496957403651,0.02320273868391023,4,Coquimbo
2020-11-11,0.0027610008628127696,0.019494584837545126,4,Coquimbo
2020-11-12,0.002145922746781116,0.02351212343864805,4,Coquimbo
2020-11-13,0.002454590083456063,0.02409205321826681,4,Coquimbo
2020-11-14,0.0019250962548127406,0.023542194856935893,4,Coquimbo
2020-11-15,0.0017611835153222965,0.025009331840238895,4,Coquimbo
2020-11-16,0.0016310257339615802,0.026158445440956652,4,Coquimbo
2020-11-17,0.002020573108008817,0.024335454885810556,4,Coquimbo
2020-11-18,0.0023580627607473247,0.029920692141312183,4,Coquimbo
2020-11-19,0.003410518757853168,0.029485796476087737,4,Coquimbo
2020-11-20,0.0034709535988308366,0.030483271375464683,4,Coquimbo
2020-11-21,0.004374453193350831,0.03462551750094091,4,Coquimbo
2020-11-22,0.0044753853804077575,0.03829634931997137,4,Coquimbo
2020-11-23,0.004732375979112272,0.04069975008925384,4,Coquimbo
2020-11-24,0.004577742699289661,0.043288468534012366,4,Coquimbo
2020-11-25,0.004940239043824702,0.04187669639395114,4,Coquimbo
2020-11-26,0.005311443746982134,0.04600760456273764,4,Coquimbo
2020-11-27,0.00883630372921971,0.046410442349528645,4,Coquimbo
2020-11-28,0.009927513394264103,0.04718024327312938,4,Coquimbo
2020-11-29,0.009757584997713066,0.045437334343051874,4,Coquimbo
2020-11-30,0.00966183574879227,0.04432348367029549,4,Coquimbo
2020-12-01,0.011532385466034755,0.04439252336448598,4,Coquimbo
2020-12-02,0.011318242343541944,0.04814090019569472,4,Coquimbo
2020-12-03,0.011952809686432786,0.053313023610053314,4,Coquimbo
2020-12-04,0.008769080870412472,0.052489386337321496,4,Coquimbo
2020-12-05,0.009153661464585834,0.06091743119266055,4,Coquimbo
2020-07-01,0.018518518518518517,0.2837680677853464,5,Valparaíso
2020-07-02,0.035398230088495575,0.2840341549863058,5,Valparaíso
2020-07-03,0.045454545454545456,0.28397597977243993,5,Valparaíso
2020-07-04,0.05303030303030303,0.2726840101522843,5,Valparaíso
2020-07-05,0.05333333333333334,0.2702702702702703,5,Valparaíso
2020-07-06,0.09016393442622951,0.2718576942440007,5,Valparaíso
2020-07-07,0.07643312101910828,0.2646867900032457,5,Valparaíso
2020-07-08,0.05188679245283019,0.25899968142720614,5,Valparaíso
2020-07-09,0.048507462686567165,0.2437930482139997,5,Valparaíso
2020-07-10,0.03985507246376811,0.23485204321277595,5,Valparaíso
2020-07-11,0.030508474576271188,0.2402638190954774,5,Valparaíso
2020-07-12,0.02909090909090909,0.2382001258653241,5,Valparaíso
2020-07-13,0.01838235294117647,0.22949551222531725,5,Valparaíso
2020-07-14,0.017543859649122806,0.22333789745930321,5,Valparaíso
2020-07-15,0.09941520467836257,0.21237714987714987,5,Valparaíso
2020-07-16,0.09289617486338798,0.21029154054484625,5,Valparaíso
2020-07-17,0.1337719298245614,0.20513681383246601,5,Valparaíso
2020-07-18,0.13700787401574804,0.2033072236727589,5,Valparaíso
2020-07-19,0.13988919667590027,0.2028148682785998,5,Valparaíso
2020-07-20,0.1382716049382716,0.2117857142857143,5,Valparaíso
2020-07-21,0.1414141414141414,0.2112099644128114,5,Valparaíso
2020-07-22,0.11444444444444445,0.21111714647836322,5,Valparaíso
2020-07-23,0.12791783380018673,0.21714687280393535,5,Valparaíso
2020-07-24,0.10762711864406779,0.21448763250883393,5,Valparaíso
2020-07-25,0.10458081244598098,0.21098823942425837,5,Valparaíso
2020-07-26,0.10646687697160884,0.2063268892794376,5,Valparaíso
2020-07-27,0.10889570552147239,0.19705069124423963,5,Valparaíso
2020-07-28,0.1054945054945055,0.19310217631870158,5,Valparaíso
2020-07-29,0.09335839598997493,0.19759908536585366,5,Valparaíso
2020-07-30,0.07353760445682452,0.1927433288539067,5,Valparaíso
2020-07-31,0.0661231884057971,0.19018631248847076,5,Valparaíso
2020-08-01,0.06350587211831231,0.1811646297627606,5,Valparaíso
2020-08-02,0.05201863354037267,0.17799409003997915,5,Valparaíso
2020-08-03,0.04724702380952381,0.1774249223334484,5,Valparaíso
2020-08-04,0.043230563002680966,0.18139454608215394,5,Valparaíso
2020-08-05,0.044379656624554585,0.18163019128037222,5,Valparaíso
2020-08-06,0.05069780689262318,0.18205304857044438,5,Valparaíso
2020-08-07,0.04779837775202781,0.18581560283687942,5,Valparaíso
2020-08-08,0.03901138841773685,0.19664661928193913,5,Valparaíso
2020-08-09,0.03692239663939863,0.19925233644859813,5,Valparaíso
2020-08-10,0.035949670461354104,0.20084917851209155,5,Valparaíso
2020-08-11,0.03563262195121951,0.2005282022259951,5,Valparaíso
2020-08-12,0.0352685838307108,0.199191473722896,5,Valparaíso
2020-08-13,0.027628274129888768,0.19491371480472297,5,Valparaíso
2020-08-14,0.026920152091254753,0.1986130867709815,5,Valparaíso
2020-08-15,0.027105800058292044,0.19485693589279246,5,Valparaíso
2020-08-16,0.027224249228178503,0.19145454545454546,5,Valparaíso
2020-08-17,0.0272258064516129,0.18787878787878787,5,Valparaíso
2020-08-18,0.02421420256111758,0.18154709700052624,5,Valparaíso
2020-08-19,0.02383485848052777,0.17562909341606342,5,Valparaíso
2020-08-20,0.0228434024646829,0.17262938520319557,5,Valparaíso
2020-08-21,0.02324885252444622,0.16314878892733564,5,Valparaíso
2020-08-22,0.024044858391940694,0.1633305298570227,5,Valparaíso
2020-08-23,0.023411678295997062,0.16326186054364342,5,Valparaíso
2020-08-24,0.022660280029476787,0.16244083840432724,5,Valparaíso
2020-08-25,0.02413760334505369,0.1630707476166583,5,Valparaíso
2020-08-26,0.024874231414197878,0.16754371074520455,5,Valparaíso
2020-08-27,0.026039846207619715,0.16908611019465522,5,Valparaíso
2020-08-28,0.024863454797423985,0.17394848386044995,5,Valparaíso
2020-08-29,0.023824600284945385,0.16877380045696877,5,Valparaíso
2020-08-30,0.025811378388697976,0.16541135573580534,5,Valparaíso
2020-08-31,0.02717270914863767,0.1642579210672596,5,Valparaíso
2020-09-01,0.026916624115544532,0.16151251054259208,5,Valparaíso
2020-09-02,0.026079459731302535,0.15623727433147822,5,Valparaíso
2020-09-03,0.0263672582397682,0.1527193815271938,5,Valparaíso
2020-09-04,0.026036363636363635,0.14708652940384875,5,Valparaíso
2020-09-05,0.025179329527155615,0.14551870148200424,5,Valparaíso
2020-09-06,0.023705210452198405,0.14632384804275603,5,Valparaíso
2020-09-07,0.022188346883468834,0.1424475629998491,5,Valparaíso
2020-09-08,0.02256020278833967,0.14458560193587416,5,Valparaíso
2020-09-09,0.02243038844963905,0.14158490566037735,5,Valparaíso
2020-09-10,0.023296888141295206,0.1355805243445693,5,Valparaíso
2020-09-11,0.023596152265066183,0.13524528301886793,5,Valparaíso
2020-09-12,0.026513911620294598,0.13871698113207548,5,Valparaíso
2020-09-13,0.026328502415458938,0.14151365875503807,5,Valparaíso
2020-09-14,0.025421734013338564,0.14206999255398362,5,Valparaíso
2020-09-15,0.023395413267661997,0.13767796858946132,5,Valparaíso
2020-09-16,0.022062004325883202,0.13856476079346558,5,Valparaíso
2020-09-17,0.019690474460510064,0.14146772767462423,5,Valparaíso
2020-09-18,0.01937984496124031,0.14067135050741608,5,Valparaíso
2020-09-19,0.016829533116178068,0.13936097892590074,5,Valparaíso
2020-09-20,0.01560647965231134,0.1353111432706223,5,Valparaíso
2020-09-21,0.01633281972265023,0.13733506783125812,5,Valparaíso
2020-09-22,0.01869359690588741,0.1403377110694184,5,Valparaíso
2020-09-23,0.01853092208082161,0.1353438764251563,5,Valparaíso
2020-09-24,0.01840080294412847,0.1297945205479452,5,Valparaíso
2020-09-25,0.018486186710485776,0.12356687898089172,5,Valparaíso
2020-09-26,0.019600725952813067,0.11982732956236976,5,Valparaíso
2020-09-27,0.01929530201342282,0.11911086257514329,5,Valparaíso
2020-09-28,0.01904528363576917,0.11112528706302628,5,Valparaíso
2020-09-29,0.017288373179658905,0.10708917835671343,5,Valparaíso
2020-09-30,0.01676628114569588,0.10192626610537059,5,Valparaíso
2020-10-01,0.016382041573294183,0.10118566424144436,5,Valparaíso
2020-10-02,0.016138628588427784,0.10262659084754942,5,Valparaíso
2020-10-03,0.014708123761621703,0.10005372011818427,5,Valparaíso
2020-10-04,0.015141087405368204,0.1007837206104771,5,Valparaíso
2020-10-05,0.01567325509573811,0.10515183562471672,5,Valparaíso
2020-10-06,0.015330465389127884,0.09851411589895988,5,Valparaíso
2020-10-07,0.014846235418875928,0.09866145285005264,5,Valparaíso
2020-10-08,0.015179955929160206,0.09718478586403115,5,Valparaíso
2020-10-09,0.013618355893034005,0.0951223218355873,5,Valparaíso
2020-10-10,0.013493000505987519,0.09662203286670724,5,Valparaíso
2020-10-11,0.013368305271173534,0.09043611323641929,5,Valparaíso
2020-10-12,0.012367946405565575,0.08664484961820165,5,Valparaíso
2020-10-13,0.013577118030412744,0.09066886870355079,5,Valparaíso
2020-10-14,0.014157973174366617,0.09083234847205808,5,Valparaíso
2020-10-15,0.014466372868365588,0.08811748998664887,5,Valparaíso
2020-10-16,0.014965312190287414,0.08971774193548387,5,Valparaíso
2020-10-17,0.01498868778280543,0.08913793103448275,5,Valparaíso
2020-10-18,0.014610689846495283,0.09027064063035287,5,Valparaíso
2020-10-19,0.014185046215795735,0.09087910275441201,5,Valparaíso
2020-10-20,0.014690809702767338,0.08780565258812321,5,Valparaíso
2020-10-21,0.013586072242108688,0.08484180702030537,5,Valparaíso
2020-10-22,0.013447432762836185,0.08141394753678823,5,Valparaíso
2020-10-23,0.013382482570718808,0.0762753036437247,5,Valparaíso
2020-10-24,0.012865590538596771,0.0733609166136219,5,Valparaíso
2020-10-25,0.013673503418375855,0.07052733743125202,5,Valparaíso
2020-10-26,0.013714010746651696,0.06826108619830593,5,Valparaíso
2020-10-27,0.012491781722550954,0.06490906057066578,5,Valparaíso
2020-10-28,0.013039199606363785,0.06306007301692665,5,Valparaíso
2020-10-29,0.012852822580645162,0.06379720993535216,5,Valparaíso
2020-10-30,0.013818479149632053,0.06309719934102141,5,Valparaíso
2020-10-31,0.014976861590239797,0.060470709500085894,5,Valparaíso
2020-11-01,0.014927835051546393,0.06117889671764908,5,Valparaíso
2020-11-02,0.014884281166652327,0.06150494385788503,5,Valparaíso
2020-11-03,0.01484525706617462,0.06176961602671119,5,Valparaíso
2020-11-04,0.015164209115281501,0.06193789241472934,5,Valparaíso
2020-11-05,0.014742810854597003,0.06136516476126429,5,Valparaíso
2020-11-06,0.01374395520488674,0.06184142338918639,5,Valparaíso
2020-11-07,0.01220531683664939,0.06436742359569746,5,Valparaíso
2020-11-08,0.011262035763411279,0.06645789839944329,5,Valparaíso
2020-11-09,0.01064891846921797,0.06656184486373165,5,Valparaíso
2020-11-10,0.010417548911662572,0.06841288988454247,5,Valparaíso
2020-11-11,0.011003667889296432,0.0701604643222943,5,Valparaíso
2020-11-12,0.01056308741578641,0.06892968479390371,5,Valparaíso
2020-11-13,0.009834245380283924,0.07004830917874397,5,Valparaíso
2020-11-14,0.00989376368502149,0.06831445245451424,5,Valparaíso
2020-11-15,0.009891435464414958,0.06578276389597144,5,Valparaíso
2020-11-16,0.010446028850936826,0.06579849211788896,5,Valparaíso
2020-11-17,0.010153521241166436,0.06340865300402873,5,Valparaíso
2020-11-18,0.009750102417042196,0.061328193446644474,5,Valparaíso
2020-11-19,0.010369627027931093,0.05886414638356637,5,Valparaíso
2020-11-20,0.011234984011753522,0.05630267168728707,5,Valparaíso
2020-11-21,0.012911000172146669,0.05556523253788539,5,Valparaíso
2020-11-22,0.012822719449225473,0.059786354238456234,5,Valparaíso
2020-11-23,0.01256006069291073,0.05919807262089141,5,Valparaíso
2020-11-24,0.01318251403299881,0.062288993923024984,5,Valparaíso
2020-11-25,0.012312726020320302,0.06278950077200206,5,Valparaíso
2020-11-26,0.015655913978494623,0.06570116566584246,5,Valparaíso
2020-11-27,0.01482979440512302,0.0679886685552408,5,Valparaíso
2020-11-28,0.013739545997610514,0.0686724460309366,5,Valparaíso
2020-11-29,0.013966241110444692,0.06478776422065648,5,Valparaíso
2020-11-30,0.014946004319654429,0.06543652827609772,5,Valparaíso
2020-12-01,0.014285714285714285,0.06331914893617022,5,Valparaíso
2020-12-02,0.01586241442644849,0.06486941870261162,5,Valparaíso
2020-12-03,0.013045618641286512,0.06711853198875847,5,Valparaíso
2020-12-04,0.01510150189800297,0.06799729364005412,5,Valparaíso
2020-12-05,0.014938488576449912,0.07129614023259734,5,Valparaíso
2020-07-01,0.26358695652173914,0.37914262799782683,13,Metropolitana de Santiago
2020-07-02,0.2476780185758514,0.3719198161793836,13,Metropolitana de Santiago
2020-07-03,0.2037037037037037,0.3625348488097791,13,Metropolitana de Santiago
2020-07-04,0.1514476614699332,0.3520791102832411,13,Metropolitana de Santiago
2020-07-05,0.095,0.3384662852013912,13,Metropolitana de Santiago
2020-07-06,0.09104258443465492,0.3309445521737909,13,Metropolitana de Santiago
2020-07-07,0.09706546275395034,0.31699665181513803,13,Metropolitana de Santiago
2020-07-08,0.07173725151253241,0.2973266456383474,13,Metropolitana de Santiago
2020-07-09,0.06618705035971223,0.2772594600229334,13,Metropolitana de Santiago
2020-07-10,0.06294117647058824,0.2627278603749192,13,Metropolitana de Santiago
2020-07-11,0.05496264674493063,0.2471077277507888,13,Metropolitana de Santiago
2020-07-12,0.049167927382753406,0.23815046389673256,13,Metropolitana de Santiago
2020-07-13,0.038928768636112644,0.23129911215430146,13,Metropolitana de Santiago
2020-07-14,0.037900874635568516,0.22341568206229862,13,Metropolitana de Santiago
2020-07-15,0.04782767433369843,0.21807322773305635,13,Metropolitana de Santiago
2020-07-16,0.04645476772616137,0.21350053361792956,13,Metropolitana de Santiago
2020-07-17,0.05394138453764528,0.20863309352517986,13,Metropolitana de Santiago
2020-07-18,0.054703421645393116,0.20944852483505538,13,Metropolitana de Santiago
2020-07-19,0.05880557533828467,0.20753148775653732,13,Metropolitana de Santiago
2020-07-20,0.06138009912314144,0.20703137518828318,13,Metropolitana de Santiago
2020-07-21,0.06523082355018095,0.2030320346902417,13,Metropolitana de Santiago
2020-07-22,0.06155447050348195,0.2018546174417393,13,Metropolitana de Santiago
2020-07-23,0.062176953481301304,0.20205728409421345,13,Metropolitana de Santiago
2020-07-24,0.058633068205814036,0.2015486887281759,13,Metropolitana de Santiago
2020-07-25,0.05885585200561695,0.19940242763772176,13,Metropolitana de Santiago
2020-07-26,0.0576965185022991,0.19955165469812683,13,Metropolitana de Santiago
2020-07-27,0.05598802395209581,0.1964995414246408,13,Metropolitana de Santiago
2020-07-28,0.05339707078925956,0.1917237038785304,13,Metropolitana de Santiago
2020-07-29,0.05347392204857842,0.1817264619234029,13,Metropolitana de Santiago
2020-07-30,0.05098805646036916,0.17360834594250218,13,Metropolitana de Santiago
2020-07-31,0.04871453364006942,0.1678863538527766,13,Metropolitana de Santiago
2020-08-01,0.047035082272586154,0.16192673322461318,13,Metropolitana de Santiago
2020-08-02,0.043292102759276876,0.1587416817906836,13,Metropolitana de Santiago
2020-08-03,0.046405693950177934,0.15448707527231345,13,Metropolitana de Santiago
2020-08-04,0.04661864745898359,0.15044747238571313,13,Metropolitana de Santiago
2020-08-05,0.046205600079153065,0.14929473511563063,13,Metropolitana de Santiago
2020-08-06,0.04521677738198389,0.14506627393225333,13,Metropolitana de Santiago
2020-08-07,0.044573643410852716,0.14083405376476885,13,Metropolitana de Santiago
2020-08-08,0.042852770125497396,0.14097265706533083,13,Metropolitana de Santiago
2020-08-09,0.04173413583452996,0.1366378607533018,13,Metropolitana de Santiago
2020-08-10,0.03747210513265559,0.1343825665859564,13,Metropolitana de Santiago
2020-08-11,0.03641839237480207,0.13238330431966316,13,Metropolitana de Santiago
2020-08-12,0.03521084874799262,0.12877459575297098,13,Metropolitana de Santiago
2020-08-13,0.03574677897455463,0.12321087786259542,13,Metropolitana de Santiago
2020-08-14,0.035250029277432954,0.12041782402879386,13,Metropolitana de Santiago
2020-08-15,0.034308404273553104,0.11625102128156246,13,Metropolitana de Santiago
2020-08-16,0.03417153885451552,0.11484604980507598,13,Metropolitana de Santiago
2020-08-17,0.03385854138909807,0.11129916183107673,13,Metropolitana de Santiago
2020-08-18,0.03366115204862804,0.108258264216834,13,Metropolitana de Santiago
2020-08-19,0.03285826245972541,0.1046464151559693,13,Metropolitana de Santiago
2020-08-20,0.03189178229006749,0.10547913084258247,13,Metropolitana de Santiago
2020-08-21,0.030114791171671484,0.10210778258184064,13,Metropolitana de Santiago
2020-08-22,0.030454347510524025,0.1004003813155386,13,Metropolitana de Santiago
2020-08-23,0.0318348732527837,0.1005921539600296,13,Metropolitana de Santiago
2020-08-24,0.031467305557178755,0.10066424455943337,13,Metropolitana de Santiago
2020-08-25,0.03013810861423221,0.09652397694733408,13,Metropolitana de Santiago
2020-08-26,0.029338072485724273,0.09498322985798902,13,Metropolitana de Santiago
2020-08-27,0.028909596018057645,0.09312878133102852,13,Metropolitana de Santiago
2020-08-28,0.029427337327574195,0.0941750708825324,13,Metropolitana de Santiago
2020-08-29,0.028067885117493474,0.09376892657380027,13,Metropolitana de Santiago
2020-08-30,0.02654393663705448,0.09450715364152706,13,Metropolitana de Santiago
2020-08-31,0.026738386818810873,0.09608768133933955,13,Metropolitana de Santiago
2020-09-01,0.025465080817322353,0.0986749365661122,13,Metropolitana de Santiago
2020-09-02,0.025399220419967308,0.09718358831710709,13,Metropolitana de Santiago
2020-09-03,0.023764607883969915,0.09667856902243482,13,Metropolitana de Santiago
2020-09-04,0.022686999276212344,0.0961238767863656,13,Metropolitana de Santiago
2020-09-05,0.022804646039851807,0.09571879521241615,13,Metropolitana de Santiago
2020-09-06,0.02244196473049716,0.09235410516754793,13,Metropolitana de Santiago
2020-09-07,0.02296007595063209,0.09316970773453899,13,Metropolitana de Santiago
2020-09-08,0.02439891334704344,0.0907431551499348,13,Metropolitana de Santiago
2020-09-09,0.022313099041533547,0.08734534265016988,13,Metropolitana de Santiago
2020-09-10,0.022153436852472435,0.08478406161484357,13,Metropolitana de Santiago
2020-09-11,0.02174703803782997,0.08181818181818182,13,Metropolitana de Santiago
2020-09-12,0.020894274968658588,0.0810888710968775,13,Metropolitana de Santiago
2020-09-13,0.020257778935034502,0.08110797278212864,13,Metropolitana de Santiago
2020-09-14,0.018762119385776425,0.07608018926659195,13,Metropolitana de Santiago
2020-09-15,0.018254721958425663,0.07374845161485241,13,Metropolitana de Santiago
2020-09-16,0.018577096289942096,0.07382158759404268,13,Metropolitana de Santiago
2020-09-17,0.01894151981142665,0.07280007566919948,13,Metropolitana de Santiago
2020-09-18,0.018951156513915896,0.07430799471530307,13,Metropolitana de Santiago
2020-09-19,0.018770987239758227,0.07489694683155174,13,Metropolitana de Santiago
2020-09-20,0.019056897895557288,0.07695119722171449,13,Metropolitana de Santiago
2020-09-21,0.020755791040854753,0.07997394236664623,13,Metropolitana de Santiago
2020-09-22,0.018509433120735025,0.08067433893999461,13,Metropolitana de Santiago
2020-09-23,0.018737760370304432,0.08040897344668739,13,Metropolitana de Santiago
2020-09-24,0.017900031721575203,0.08048859118100082,13,Metropolitana de Santiago
2020-09-25,0.017024898914662693,0.07567604620077459,13,Metropolitana de Santiago
2020-09-26,0.01578241584430767,0.07364242616703716,13,Metropolitana de Santiago
2020-09-27,0.017867325603497432,0.07149092723077882,13,Metropolitana de Santiago
2020-09-28,0.016167560009321836,0.07008873088817597,13,Metropolitana de Santiago
2020-09-29,0.015899485351197493,0.06943212702045487,13,Metropolitana de Santiago
2020-09-30,0.015893628433503657,0.06937698290142348,13,Metropolitana de Santiago
2020-10-01,0.014947641809189623,0.06707440795385373,13,Metropolitana de Santiago
2020-10-02,0.014515769530814666,0.06701778264342989,13,Metropolitana de Santiago
2020-10-03,0.014644647763646148,0.06550599743798766,13,Metropolitana de Santiago
2020-10-04,0.013382439764963873,0.06377726750861079,13,Metropolitana de Santiago
2020-10-05,0.013987829146598218,0.06221677893447643,13,Metropolitana de Santiago
2020-10-06,0.013894919669995658,0.05979227098343782,13,Metropolitana de Santiago
2020-10-07,0.013022558990463569,0.05888846833207166,13,Metropolitana de Santiago
2020-10-08,0.013127078213098164,0.05878498549096696,13,Metropolitana de Santiago
2020-10-09,0.012849304943571083,0.058941274289409665,13,Metropolitana de Santiago
2020-10-10,0.012291933418693982,0.05883263183956425,13,Metropolitana de Santiago
2020-10-11,0.01175652979672207,0.060640838735692794,13,Metropolitana de Santiago
2020-10-12,0.010962919536860618,0.06137672720405401,13,Metropolitana de Santiago
2020-10-13,0.010846120663092377,0.06394648829431439,13,Metropolitana de Santiago
2020-10-14,0.01082552544948088,0.06531019761757213,13,Metropolitana de Santiago
2020-10-15,0.011066774736579587,0.06566591267393242,13,Metropolitana de Santiago
2020-10-16,0.010947245322245322,0.06731847490888702,13,Metropolitana de Santiago
2020-10-17,0.01211061024019377,0.06981606832760393,13,Metropolitana de Santiago
2020-10-18,0.01211918312688316,0.06916232408096706,13,Metropolitana de Santiago
2020-10-19,0.012385696738091988,0.06748274785865381,13,Metropolitana de Santiago
2020-10-20,0.012362593595666719,0.06636652199261514,13,Metropolitana de Santiago
2020-10-21,0.012215262846280888,0.06464443941402839,13,Metropolitana de Santiago
2020-10-22,0.011210623841877702,0.06511326860841424,13,Metropolitana de Santiago
2020-10-23,0.010891884653155968,0.06277049439267099,13,Metropolitana de Santiago
2020-10-24,0.009710396673975568,0.06036672241838568,13,Metropolitana de Santiago
2020-10-25,0.009056088363668755,0.05962402683714159,13,Metropolitana de Santiago
2020-10-26,0.009035437690682938,0.05975729539621685,13,Metropolitana de Santiago
2020-10-27,0.009254947613504075,0.05849503076194983,13,Metropolitana de Santiago
2020-10-28,0.00899370147941995,0.05620462971617285,13,Metropolitana de Santiago
2020-10-29,0.010100716918700839,0.05545927209705372,13,Metropolitana de Santiago
2020-10-30,0.010184119677790563,0.05445221445221445,13,Metropolitana de Santiago
2020-10-31,0.010676052207068486,0.05367285119273003,13,Metropolitana de Santiago
2020-11-01,0.010728666776987148,0.05429597968159574,13,Metropolitana de Santiago
2020-11-02,0.010446475703609036,0.053201195532483876,13,Metropolitana de Santiago
2020-11-03,0.010668877833056938,0.05285074673596543,13,Metropolitana de Santiago
2020-11-04,0.011126187245590231,0.05365853658536585,13,Metropolitana de Santiago
2020-11-05,0.010402031773478872,0.05182765593404884,13,Metropolitana de Santiago
2020-11-06,0.010535368737905827,0.05155402072027627,13,Metropolitana de Santiago
2020-11-07,0.010281458293979546,0.0508464008479596,13,Metropolitana de Santiago
2020-11-08,0.010212998361551064,0.04929904372853031,13,Metropolitana de Santiago
2020-11-09,0.01021093645035604,0.04745968968664436,13,Metropolitana de Santiago
2020-11-10,0.010061065827347806,0.04607529155840232,13,Metropolitana de Santiago
2020-11-11,0.009619826625723525,0.04487139949423302,13,Metropolitana de Santiago
2020-11-12,0.009731044735775105,0.04512412985892934,13,Metropolitana de Santiago
2020-11-13,0.00972634355423673,0.046919446094213994,13,Metropolitana de Santiago
2020-11-14,0.00958190579649592,0.04655140814955098,13,Metropolitana de Santiago
2020-11-15,0.0094715285283577,0.04716834272548959,13,Metropolitana de Santiago
2020-11-16,0.009480966887794323,0.04926680692058907,13,Metropolitana de Santiago
2020-11-17,0.00968741199662067,0.049543552681627995,13,Metropolitana de Santiago
2020-11-18,0.010148906081024874,0.05071451254366466,13,Metropolitana de Santiago
2020-11-19,0.010549413452612035,0.0507348563191376,13,Metropolitana de Santiago
2020-11-20,0.01003743241369749,0.04897984847055865,13,Metropolitana de Santiago
2020-11-21,0.011048970126858546,0.05039359917408698,13,Metropolitana de Santiago
2020-11-22,0.011917183810203746,0.05008591612040985,13,Metropolitana de Santiago
2020-11-23,0.01199424710319937,0.05054687993930581,13,Metropolitana de Santiago
2020-11-24,0.011823906288668298,0.049890991816487096,13,Metropolitana de Santiago
2020-11-25,0.012094276094276095,0.04942391235912611,13,Metropolitana de Santiago
2020-11-26,0.013089358486492321,0.0508543915410517,13,Metropolitana de Santiago
2020-11-27,0.0136660081725435,0.050912228796844185,13,Metropolitana de Santiago
2020-11-28,0.01296531975819281,0.05040773180308064,13,Metropolitana de Santiago
2020-11-29,0.012404580152671756,0.050524165690426844,13,Metropolitana de Santiago
2020-11-30,0.013072937425269032,0.050668501181467415,13,Metropolitana de Santiago
2020-12-01,0.01292381332269645,0.05090757354475276,13,Metropolitana de Santiago
2020-12-02,0.013395305115283182,0.05321047242942811,13,Metropolitana de Santiago
2020-12-03,0.013390139987827145,0.051786699178495744,13,Metropolitana de Santiago
2020-12-04,0.01383250639001654,0.05369928400954654,13,Metropolitana de Santiago
2020-12-05,0.013866694159492758,0.055251576067562744,13,Metropolitana de Santiago
2020-07-01,0.08928571428571429,0.3964976476738108,6,Libertador General Bernardo O'Higgins
2020-07-02,0.05813953488372093,0.4047064908197569,6,Libertador General Bernardo O'Higgins
2020-07-03,0.024193548387096774,0.3926509186351706,6,Libertador General Bernardo O'Higgins
2020-07-04,0.04,0.3776790381599582,6,Libertador General Bernardo O'Higgins
2020-07-05,0.04918032786885246,0.35356969402622634,6,Libertador General Bernardo O'Higgins
2020-07-06,0.04316546762589928,0.354002541296061,6,Libertador General Bernardo O'Higgins
2020-07-07,0.03015075376884422,0.33237547892720304,6,Libertador General Bernardo O'Higgins
2020-07-08,0.056074766355140186,0.3289788809057261,6,Libertador General Bernardo O'Higgins
2020-07-09,0.06227106227106227,0.2991165334455196,6,Libertador General Bernardo O'Higgins
2020-07-10,0.056847545219638244,0.2794584302940554,6,Libertador General Bernardo O'Higgins
2020-07-11,0.06387665198237885,0.2624462200368777,6,Libertador General Bernardo O'Higgins
