fecha,positividad_sintomatico,positividad_asintomatico,codigo_ss,ss
2020-10-16,0.081799591002045,0.0086104513064133,41011,Coquimbo
2020-10-17,0.07692307692307693,0.00776931122067832,41011,Coquimbo
2020-10-18,0.07807196198234895,0.007907453507102065,41011,Coquimbo
2020-10-19,0.0816464237516869,0.007395355716609969,41011,Coquimbo
2020-10-20,0.07476635514018691,0.0071174377224199285,41011,Coquimbo
2020-10-21,0.06644736842105263,0.006277901785714286,41011,Coquimbo
2020-10-22,0.06635388739946381,0.006058044519582981,41011,Coquimbo
2020-10-23,0.061391541609822645,0.0058680406469157,41011,Coquimbo
2020-10-24,0.06456140350877193,0.005164251900731602,41011,Coquimbo
2020-10-25,0.06245181187355436,0.003928937478647079,41011,Coquimbo
2020-10-26,0.05714285714285714,0.0035879802661085364,41011,Coquimbo
2020-10-27,0.057345360824742266,0.00382521700750331,41011,Coquimbo
2020-10-28,0.05590851334180432,0.0043891733723482075,41011,Coquimbo
2020-10-29,0.052070263488080304,0.0036837631056956645,41011,Coquimbo
2020-10-30,0.05249841872232764,0.0029956427015250544,41011,Coquimbo
2020-10-31,0.04773561811505508,0.0028523272397251395,41011,Coquimbo
2020-11-01,0.04836829836829837,0.0030517578125,41011,Coquimbo
2020-11-02,0.046465968586387435,0.003661016949152542,41011,Coquimbo
2020-11-03,0.041891891891891894,0.00337126000842815,41011,Coquimbo
2020-11-04,0.04224376731301939,0.0027689325764917623,41011,Coquimbo
2020-11-05,0.03851540616246499,0.0033150763908907466,41011,Coquimbo
2020-11-06,0.032904148783977114,0.0033818556094691956,41011,Coquimbo
2020-11-07,0.03419972640218878,0.003949100482667837,41011,Coquimbo
2020-11-08,0.03044982698961938,0.003961602925491391,41011,Coquimbo
2020-11-09,0.030789825970548863,0.0032665181885671865,41011,Coquimbo
2020-11-10,0.03474903474903475,0.0031563845050215206,41011,Coquimbo
2020-11-11,0.03077889447236181,0.0030211480362537764,41011,Coquimbo
2020-11-12,0.03628536285362854,0.002522421524663677,41011,Coquimbo
2020-11-13,0.03721204961606615,0.0026455026455026454,41011,Coquimbo
2020-11-14,0.0354306658521686,0.0026400704018773834,41011,Coquimbo
2020-11-15,0.03628536285362854,0.0026837632324437154,41011,Coquimbo
2020-11-16,0.03867403314917127,0.002447231569287244,41011,Coquimbo
2020-11-17,0.03558504221954162,0.0026459143968871595,41011,Coquimbo
2020-11-18,0.04272062956717257,0.0030892801977139327,41011,Coquimbo
2020-11-19,0.04333145751266179,0.0036714089031665903,41011,Coquimbo
2020-11-20,0.04537521815008726,0.003607843137254902,41011,Coquimbo
2020-11-21,0.05067567567567568,0.00398406374501992,41011,Coquimbo
2020-11-22,0.05588393336915637,0.004207777132907719,41011,Coquimbo
2020-11-23,0.05796344647519582,0.004463642908567315,41011,Coquimbo
2020-11-24,0.0608,0.004623143737741664,41011,Coquimbo
2020-11-25,0.05899198167239404,0.004698846646732166,41011,Coquimbo
2020-03-13,0.0,,51011,Valparaíso - San Antonio
2020-03-14,0.0,,51011,Valparaíso - San Antonio
2020-03-19,0.4,,51011,Valparaíso - San Antonio
2020-03-20,0.2,,51011,Valparaíso - San Antonio
2020-03-21,0.1875,,51011,Valparaíso - San Antonio
2020-03-22,0.14285714285714285,1.0,51011,Valparaíso - San Antonio
2020-03-23,0.1,1.0,51011,Valparaíso - San Antonio
2020-03-24,0.1044776119402985,0.5,51011,Valparaíso - San Antonio
2020-03-25,0.1125,0.3333333333333333,51011,Valparaíso - San Antonio
2020-03-26,0.08695652173913043,0.16666666666666666,51011,Valparaíso - San Antonio
2020-03-27,0.09554140127388536,0.16666666666666666,51011,Valparaíso - San Antonio
2020-03-28,0.1282051282051282,0.16666666666666666,51011,Valparaíso - San Antonio
2020-03-29,0.13768115942028986,0.0,51011,Valparaíso - San Antonio
2020-03-30,0.12962962962962962,0.0,51011,Valparaíso - San Antonio
2020-03-31,0.107981220657277,0.0,51011,Valparaíso - San Antonio
2020-04-01,0.11971830985915492,0.1111111111111111,51011,Valparaíso - San Antonio
2020-04-02,0.11885245901639344,0.2222222222222222,51011,Valparaíso - San Antonio
2020-04-03,0.1103448275862069,0.125,51011,Valparaíso - San Antonio
2020-04-04,0.09090909090909091,0.1,51011,Valparaíso - San Antonio
2020-04-05,0.0898876404494382,0.1,51011,Valparaíso - San Antonio
2020-04-06,0.08426966292134831,0.08571428571428572,51011,Valparaíso - San Antonio
2020-04-07,0.0830860534124629,0.08333333333333333,51011,Valparaíso - San Antonio
2020-04-08,0.06227106227106227,0.052083333333333336,51011,Valparaíso - San Antonio
2020-04-09,0.05964912280701754,0.05228758169934641,51011,Valparaíso - San Antonio
2020-04-10,0.053231939163498096,0.04878048780487805,51011,Valparaíso - San Antonio
2020-04-11,0.05639097744360902,0.05,51011,Valparaíso - San Antonio
2020-04-12,0.050359712230215826,0.058577405857740586,51011,Valparaíso - San Antonio
2020-04-13,0.06299212598425197,0.0546218487394958,51011,Valparaíso - San Antonio
2020-04-14,0.08203125,0.05622489959839357,51011,Valparaíso - San Antonio
2020-04-15,0.09570957095709572,0.06578947368421052,51011,Valparaíso - San Antonio
2020-04-16,0.10574018126888217,0.06179775280898876,51011,Valparaíso - San Antonio
2020-04-17,0.09693877551020408,0.06091370558375635,51011,Valparaíso - San Antonio
2020-04-18,0.08941176470588236,0.06707317073170732,51011,Valparaíso - San Antonio
2020-04-19,0.08855291576673865,0.04929577464788732,51011,Valparaíso - San Antonio
2020-04-20,0.09193245778611632,0.05343511450381679,51011,Valparaíso - San Antonio
2020-04-21,0.09657320872274143,0.034482758620689655,51011,Valparaíso - San Antonio
2020-04-22,0.08828250401284109,0.02631578947368421,51011,Valparaíso - San Antonio
2020-04-23,0.08112582781456953,0.025423728813559324,51011,Valparaíso - San Antonio
2020-04-24,0.08385093167701864,0.031578947368421054,51011,Valparaíso - San Antonio
2020-04-25,0.08763693270735524,0.020202020202020204,51011,Valparaíso - San Antonio
2020-04-26,0.09105180533751962,0.046511627906976744,51011,Valparaíso - San Antonio
2020-04-27,0.09515859766277128,0.056818181818181816,51011,Valparaíso - San Antonio
2020-04-28,0.08210526315789474,0.07352941176470588,51011,Valparaíso - San Antonio
2020-04-29,0.09430255402750491,0.09836065573770492,51011,Valparaíso - San Antonio
2020-04-30,0.11808118081180811,0.11538461538461539,51011,Valparaíso - San Antonio
2020-05-01,0.11886792452830189,0.12244897959183673,51011,Valparaíso - San Antonio
2020-05-02,0.12830188679245283,0.14634146341463414,51011,Valparaíso - San Antonio
2020-05-03,0.1310592459605027,0.12195121951219512,51011,Valparaíso - San Antonio
2020-05-04,0.13592233009708737,0.19230769230769232,51011,Valparaíso - San Antonio
2020-05-05,0.13949579831932774,0.18867924528301888,51011,Valparaíso - San Antonio
2020-05-06,0.15239477503628446,0.1791044776119403,51011,Valparaíso - San Antonio
2020-05-07,0.15906680805938495,0.17054263565891473,51011,Valparaíso - San Antonio
2020-05-08,0.16983016983016982,0.2251655629139073,51011,Valparaíso - San Antonio
2020-05-09,0.16618357487922705,0.2125,51011,Valparaíso - San Antonio
2020-05-10,0.17126546146527116,0.1827956989247312,51011,Valparaíso - San Antonio
2020-05-11,0.17524841915085818,0.15254237288135594,51011,Valparaíso - San Antonio
2020-05-12,0.17429022082018927,0.13355048859934854,51011,Valparaíso - San Antonio
2020-05-13,0.17595541401273884,0.14285714285714285,51011,Valparaíso - San Antonio
2020-05-14,0.1751412429378531,0.14106583072100312,51011,Valparaíso - San Antonio
2020-05-15,0.1814780168381665,0.1339031339031339,51011,Valparaíso - San Antonio
2020-05-16,0.1893939393939394,0.12342569269521411,51011,Valparaíso - San Antonio
2020-05-17,0.19182083739045763,0.11600928074245939,51011,Valparaíso - San Antonio
2020-05-18,0.1935483870967742,0.10633484162895927,51011,Valparaíso - San Antonio
2020-05-19,0.19571865443425077,0.10515021459227468,51011,Valparaíso - San Antonio
2020-05-20,0.2153392330383481,0.08739837398373984,51011,Valparaíso - San Antonio
2020-05-21,0.2163561076604555,0.07659574468085106,51011,Valparaíso - San Antonio
2020-05-22,0.22413793103448276,0.0507399577167019,51011,Valparaíso - San Antonio
2020-05-23,0.22703818369453044,0.05470459518599562,51011,Valparaíso - San Antonio
2020-05-24,0.2247191011235955,0.06278026905829596,51011,Valparaíso - San Antonio
2020-05-25,0.23852385238523852,0.09151785714285714,51011,Valparaíso - San Antonio
2020-05-26,0.2460515378221114,0.1048951048951049,51011,Valparaíso - San Antonio
2020-05-27,0.21612046058458814,0.10796915167095116,51011,Valparaíso - San Antonio
2020-05-28,0.23070607553366174,0.12048192771084337,51011,Valparaíso - San Antonio
2020-05-29,0.23206106870229007,0.1531322505800464,51011,Valparaíso - San Antonio
2020-05-30,0.24289245982694685,0.14931237721021612,51011,Valparaíso - San Antonio
2020-05-31,0.2491888384166126,0.15725806451612903,51011,Valparaíso - San Antonio
2020-06-01,0.25407779171894607,0.14951456310679612,51011,Valparaíso - San Antonio
2020-06-02,0.26616915422885573,0.14682539682539683,51011,Valparaíso - San Antonio
2020-06-03,0.289920724801812,0.15452930728241562,51011,Valparaíso - San Antonio
2020-06-04,0.3303477344573235,0.17845117845117844,51011,Valparaíso - San Antonio
2020-06-05,0.3350125944584383,0.1724137931034483,51011,Valparaíso - San Antonio
2020-06-06,0.3496386881600889,0.18538324420677363,51011,Valparaíso - San Antonio
2020-06-07,0.34964654703643283,0.18309859154929578,51011,Valparaíso - San Antonio
2020-06-08,0.34206219312602293,0.17318435754189945,51011,Valparaíso - San Antonio
2020-06-09,0.3510693792383933,0.16611295681063123,51011,Valparaíso - San Antonio
2020-06-10,0.3476907109496627,0.16326530612244897,51011,Valparaíso - San Antonio
2020-06-11,0.3110257816785518,0.14,51011,Valparaíso - San Antonio
2020-06-12,0.31072818232351307,0.13172541743970315,51011,Valparaíso - San Antonio
2020-06-13,0.3000570450656018,0.1371841155234657,51011,Valparaíso - San Antonio
2020-06-14,0.30894766460326395,0.13908450704225353,51011,Valparaíso - San Antonio
2020-06-15,0.32226107226107226,0.14516129032258066,51011,Valparaíso - San Antonio
2020-06-16,0.3142677561282212,0.14545454545454545,51011,Valparaíso - San Antonio
2020-06-17,0.31968810916179335,0.13612565445026178,51011,Valparaíso - San Antonio
2020-06-18,0.3208860759493671,0.13220338983050847,51011,Valparaíso - San Antonio
2020-06-19,0.3243416827231856,0.12337662337662338,51011,Valparaíso - San Antonio
2020-06-20,0.3092224231464738,0.10486322188449848,51011,Valparaíso - San Antonio
2020-06-21,0.3164251207729469,0.11075949367088607,51011,Valparaíso - San Antonio
2020-06-22,0.3092485549132948,0.1085972850678733,51011,Valparaíso - San Antonio
2020-06-23,0.3076463560334528,0.10032894736842106,51011,Valparaíso - San Antonio
2020-06-24,0.30484160191273163,0.10380622837370242,51011,Valparaíso - San Antonio
2020-06-25,0.30143839899937463,0.10314685314685315,51011,Valparaíso - San Antonio
2020-06-26,0.29825693996126534,0.11940298507462686,51011,Valparaíso - San Antonio
2020-06-27,0.32027491408934705,0.13432835820895522,51011,Valparaíso - San Antonio
2020-06-28,0.30370888733379986,0.12552301255230125,51011,Valparaíso - San Antonio
2020-06-29,0.29770444763271164,0.12691466083150985,51011,Valparaíso - San Antonio
2020-06-30,0.2936564504632929,0.13053613053613053,51011,Valparaíso - San Antonio
2020-07-01,0.2859237536656892,0.12,51011,Valparaíso - San Antonio
2020-07-02,0.29193899782135074,0.11670020120724346,51011,Valparaíso - San Antonio
2020-07-03,0.27359781121751026,0.12248628884826325,51011,Valparaíso - San Antonio
2020-07-04,0.26512576478586,0.12020033388981637,51011,Valparaíso - San Antonio
2020-07-05,0.2576271186440678,0.11038961038961038,51011,Valparaíso - San Antonio
2020-07-06,0.24642857142857144,0.11019736842105263,51011,Valparaíso - San Antonio
2020-07-07,0.22950819672131148,0.11037891268533773,51011,Valparaíso - San Antonio
2020-07-08,0.22468793342579751,0.12262773722627737,51011,Valparaíso - San Antonio
2020-07-09,0.20603015075376885,0.1240768094534712,51011,Valparaíso - San Antonio
2020-07-10,0.20326936744847193,0.10551181102362205,51011,Valparaíso - San Antonio
2020-07-11,0.19588414634146342,0.12238325281803543,51011,Valparaíso - San Antonio
2020-07-12,0.19328358208955224,0.12866449511400652,51011,Valparaíso - San Antonio
2020-07-13,0.19470293486041518,0.12404287901990811,51011,Valparaíso - San Antonio
2020-07-14,0.1991672449687717,0.12588401697312587,51011,Valparaíso - San Antonio
2020-07-15,0.18950437317784258,0.1346153846153846,51011,Valparaíso - San Antonio
2020-07-16,0.18583450210378682,0.13313161875945537,51011,Valparaíso - San Antonio
2020-07-17,0.18209876543209877,0.13829787234042554,51011,Valparaíso - San Antonio
2020-07-18,0.184984520123839,0.1286624203821656,51011,Valparaíso - San Antonio
2020-07-19,0.18563357546408393,0.11918951132300358,51011,Valparaíso - San Antonio
2020-07-20,0.20388349514563106,0.11931119311193111,51011,Valparaíso - San Antonio
2020-07-21,0.19579288025889968,0.11163337250293771,51011,Valparaíso - San Antonio
2020-07-22,0.200487012987013,0.089728453364817,51011,Valparaíso - San Antonio
2020-07-23,0.21957040572792363,0.08738938053097345,51011,Valparaíso - San Antonio
2020-07-24,0.2202052091554854,0.07551240560949299,51011,Valparaíso - San Antonio
2020-07-25,0.21998450813323006,0.07601713062098502,51011,Valparaíso - San Antonio
2020-07-26,0.22342064714946072,0.0878099173553719,51011,Valparaíso - San Antonio
2020-07-27,0.21661237785016288,0.07971745711402624,51011,Valparaíso - San Antonio
2020-07-28,0.23298638911128902,0.0764525993883792,51011,Valparaíso - San Antonio
2020-07-29,0.23076923076923078,0.08533077660594439,51011,Valparaíso - San Antonio
2020-07-30,0.22126661454261143,0.07924203273040482,51011,Valparaíso - San Antonio
2020-07-31,0.22188449848024316,0.07830342577487764,51011,Valparaíso - San Antonio
2020-08-01,0.22448979591836735,0.07243963363863447,51011,Valparaíso - San Antonio
2020-08-02,0.21228203184230476,0.05683690280065898,51011,Valparaíso - San Antonio
2020-08-03,0.2083644510828977,0.05896607431340872,51011,Valparaíso - San Antonio
2020-08-04,0.2090566037735849,0.06370967741935483,51011,Valparaíso - San Antonio
2020-08-05,0.21164021164021163,0.05546623794212219,51011,Valparaíso - San Antonio
2020-08-06,0.21378230227094752,0.05457463884430177,51011,Valparaíso - San Antonio
2020-08-07,0.21324717285945072,0.05345394736842105,51011,Valparaíso - San Antonio
2020-08-08,0.2107843137254902,0.042804428044280446,51011,Valparaíso - San Antonio
2020-08-09,0.21628289473684212,0.03672985781990521,51011,Valparaíso - San Antonio
2020-08-10,0.2172859450726979,0.03602232369355657,51011,Valparaíso - San Antonio
2020-08-11,0.21714285714285714,0.03796296296296296,51011,Valparaíso - San Antonio
2020-08-12,0.22100313479623823,0.0354419021982952,51011,Valparaíso - San Antonio
2020-08-13,0.21444866920152092,0.03143336127409891,51011,Valparaíso - San Antonio
2020-08-14,0.21439169139465875,0.03424092409240924,51011,Valparaíso - San Antonio
2020-08-15,0.21491875923190545,0.03613006824568447,51011,Valparaíso - San Antonio
2020-08-16,0.21449704142011836,0.04265010351966874,51011,Valparaíso - San Antonio
2020-08-17,0.20892193308550186,0.0426561125769569,51011,Valparaíso - San Antonio
2020-08-18,0.19971367215461705,0.03318494536624848,51011,Valparaíso - San Antonio
2020-08-19,0.20208023774145617,0.031554343591741335,51011,Valparaíso - San Antonio
2020-08-20,0.20824135393671817,0.02909362178291682,51011,Valparaíso - San Antonio
2020-08-21,0.20839469808541974,0.022703818369453045,51011,Valparaíso - San Antonio
2020-08-22,0.2038765254845657,0.02090939263192831,51011,Valparaíso - San Antonio
2020-08-23,0.2072463768115942,0.0194376952447067,51011,Valparaíso - San Antonio
2020-08-24,0.2047930283224401,0.019801980198019802,51011,Valparaíso - San Antonio
2020-08-25,0.20794223826714803,0.022661870503597123,51011,Valparaíso - San Antonio
2020-08-26,0.20931849791376914,0.02246802627030764,51011,Valparaíso - San Antonio
2020-08-27,0.2131979695431472,0.02486288848263254,51011,Valparaíso - San Antonio
2020-08-28,0.22794117647058823,0.028174305033809167,51011,Valparaíso - San Antonio
2020-08-29,0.23139931740614333,0.025624802277760202,51011,Valparaíso - San Antonio
2020-08-30,0.23726541554959785,0.022603978300180832,51011,Valparaíso - San Antonio
2020-08-31,0.2459016393442623,0.021386240659623808,51011,Valparaíso - San Antonio
2020-09-01,0.23782771535580524,0.020083272103845213,51011,Valparaíso - San Antonio
2020-09-02,0.23651191969887075,0.023340131429866306,51011,Valparaíso - San Antonio
2020-09-03,0.22141119221411193,0.021684737281067557,51011,Valparaíso - San Antonio
2020-09-04,0.20804195804195805,0.01882443334613907,51011,Valparaíso - San Antonio
2020-09-05,0.19562575941676794,0.01847239518472395,51011,Valparaíso - San Antonio
2020-09-06,0.18996415770609318,0.021267635291640344,51011,Valparaíso - San Antonio
2020-09-07,0.17881200244947948,0.021445221445221447,51011,Valparaíso - San Antonio
2020-09-08,0.1871525633106856,0.02143205065757428,51011,Valparaíso - San Antonio
2020-09-09,0.17810760667903525,0.022529441884280594,51011,Valparaíso - San Antonio
2020-09-10,0.17766810610734116,0.025749933634191664,51011,Valparaíso - San Antonio
2020-09-11,0.1727328809376928,0.023704089606668404,51011,Valparaíso - San Antonio
2020-09-12,0.1778875849289685,0.02535211267605634,51011,Valparaíso - San Antonio
2020-09-13,0.182205971968312,0.02218387971407444,51011,Valparaíso - San Antonio
2020-09-14,0.18002544529262088,0.023178807947019868,51011,Valparaíso - San Antonio
2020-09-15,0.17479925880172947,0.021908127208480566,51011,Valparaíso - San Antonio
2020-09-16,0.17496962332928312,0.01653454133635334,51011,Valparaíso - San Antonio
2020-09-17,0.17879161528976573,0.014898821436513231,51011,Valparaíso - San Antonio
2020-09-18,0.18926174496644296,0.017742350218565184,51011,Valparaíso - San Antonio
2020-09-19,0.19371345029239767,0.017030939540164634,51011,Valparaíso - San Antonio
2020-09-20,0.18653250773993807,0.016698172652804034,51011,Valparaíso - San Antonio
2020-09-21,0.18569131832797428,0.01533844614871624,51011,Valparaíso - San Antonio
2020-09-22,0.19543147208121828,0.016541353383458645,51011,Valparaíso - San Antonio
2020-09-23,0.1848937844217152,0.01653210303729335,51011,Valparaíso - San Antonio
2020-09-24,0.18538055764883196,0.01846647932557206,51011,Valparaíso - San Antonio
2020-09-25,0.16666666666666666,0.01840056617126681,51011,Valparaíso - San Antonio
2020-09-26,0.1641509433962264,0.017159199237368923,51011,Valparaíso - San Antonio
2020-09-27,0.1606714628297362,0.01849677040516735,51011,Valparaíso - San Antonio
2020-09-28,0.16116396194739788,0.018262313226342003,51011,Valparaíso - San Antonio
2020-09-29,0.15098468271334792,0.018711018711018712,51011,Valparaíso - San Antonio
2020-09-30,0.14657210401891252,0.019656699889258028,51011,Valparaíso - San Antonio
2020-10-01,0.13593932322053676,0.017617670260320798,51011,Valparaíso - San Antonio
2020-10-02,0.1360544217687075,0.016045548654244308,51011,Valparaíso - San Antonio
2020-10-03,0.13366960907944514,0.0161837640302793,51011,Valparaíso - San Antonio
2020-10-04,0.1319628647214854,0.015400955921402018,51011,Valparaíso - San Antonio
2020-10-05,0.12473721093202522,0.018617021276595744,51011,Valparaíso - San Antonio
2020-10-06,0.11663216011042098,0.01657310879443999,51011,Valparaíso - San Antonio
2020-10-07,0.11946591707659873,0.016078017923036373,51011,Valparaíso - San Antonio
2020-10-08,0.1172566371681416,0.017236807212940866,51011,Valparaíso - San Antonio
2020-10-09,0.1168736303871439,0.016207872395163365,51011,Valparaíso - San Antonio
2020-10-10,0.11201780415430267,0.015678979537602975,51011,Valparaíso - San Antonio
2020-10-11,0.10761346998535871,0.016694033935413247,51011,Valparaíso - San Antonio
2020-10-12,0.10193050193050193,0.012276785714285714,51011,Valparaíso - San Antonio
2020-10-13,0.1033091202582728,0.013075780089153046,51011,Valparaíso - San Antonio
2020-10-14,0.09555189456342669,0.013042159538974826,51011,Valparaíso - San Antonio
2020-10-15,0.09400998336106489,0.010610079575596816,51011,Valparaíso - San Antonio
2020-10-16,0.09462915601023018,0.011008522727272728,51011,Valparaíso - San Antonio
2020-10-17,0.09345794392523364,0.010973936899862825,51011,Valparaíso - San Antonio
2020-10-18,0.09540329575021683,0.007409793814432989,51011,Valparaíso - San Antonio
2020-10-19,0.10218978102189781,0.008155583437892095,51011,Valparaíso - San Antonio
2020-10-20,0.10847189231987332,0.008340780458742925,51011,Valparaíso - San Antonio
2020-10-21,0.1062215477996965,0.008006863025450386,51011,Valparaíso - San Antonio
2020-10-22,0.10978342046303212,0.007858546168958742,51011,Valparaíso - San Antonio
2020-10-23,0.11128165771297006,0.00771055753262159,51011,Valparaíso - San Antonio
2020-10-24,0.1137586471944658,0.006713368359603036,51011,Valparaíso - San Antonio
2020-10-25,0.10953800298062594,0.009124087591240875,51011,Valparaíso - San Antonio
2020-10-26,0.10668670172802404,0.009593679458239277,51011,Valparaíso - San Antonio
2020-10-27,0.09711684370257967,0.011156782149148562,51011,Valparaíso - San Antonio
2020-10-28,0.10265878877400296,0.013281014186537881,51011,Valparaíso - San Antonio
2020-10-29,0.1037663335895465,0.015352819604369648,51011,Valparaíso - San Antonio
2020-10-30,0.09970238095238096,0.01774819744869662,51011,Valparaíso - San Antonio
2020-10-31,0.0986024844720497,0.020157756354075372,51011,Valparaíso - San Antonio
2020-11-01,0.10473235065942592,0.02028639618138425,51011,Valparaíso - San Antonio
2020-11-02,0.10793650793650794,0.02158034528552457,51011,Valparaíso - San Antonio
2020-11-03,0.11372867587327376,0.020524155352068203,51011,Valparaíso - San Antonio
2020-11-04,0.11221945137157108,0.020640788662969808,51011,Valparaíso - San Antonio
2020-11-05,0.10717230008244023,0.01813386086383119,51011,Valparaíso - San Antonio
2020-11-06,0.10847457627118644,0.013942140118508192,51011,Valparaíso - San Antonio
2020-11-07,0.11,0.01222921034241789,51011,Valparaíso - San Antonio
2020-11-08,0.11304347826086956,0.011498257839721254,51011,Valparaíso - San Antonio
2020-11-09,0.11188204683434519,0.010827803003842123,51011,Valparaíso - San Antonio
2020-11-10,0.11862990810359231,0.008112874779541446,51011,Valparaíso - San Antonio
2020-11-11,0.12043189368770764,0.006311360448807854,51011,Valparaíso - San Antonio
2020-11-12,0.11679454390451834,0.005842259006815969,51011,Valparaíso - San Antonio
2020-11-13,0.12285223367697594,0.007283763277693475,51011,Valparaíso - San Antonio
2020-11-14,0.1196877710320902,0.007029876977152899,51011,Valparaíso - San Antonio
2020-11-15,0.11724137931034483,0.006122448979591836,51011,Valparaíso - San Antonio
2020-11-16,0.12045060658578856,0.0057570523891767415,51011,Valparaíso - San Antonio
2020-11-17,0.10664335664335664,0.006109979633401222,51011,Valparaíso - San Antonio
2020-11-18,0.10101010101010101,0.005575117370892019,51011,Valparaíso - San Antonio
2020-11-19,0.10666666666666667,0.0069612590799031475,51011,Valparaíso - San Antonio
2020-11-20,0.09834638816362054,0.006711409395973154,51011,Valparaíso - San Antonio
2020-11-21,0.1054421768707483,0.008335906143871565,51011,Valparaíso - San Antonio
2020-11-22,0.12023217247097844,0.009576768612913192,51011,Valparaíso - San Antonio
2020-11-23,0.11357813834329633,0.009428403064230996,51011,Valparaíso - San Antonio
2020-11-24,0.12521588946459414,0.01059642749016046,51011,Valparaíso - San Antonio
2020-11-25,0.12489522212908634,0.010381679389312977,51011,Valparaíso - San Antonio
2020-03-14,0.0,,51013,Viña del Mar - Quillota
2020-03-17,0.0,,51013,Viña del Mar - Quillota
2020-03-19,0.0,,51013,Viña del Mar - Quillota
2020-03-20,0.05555555555555555,1.0,51013,Viña del Mar - Quillota
2020-03-21,0.037037037037037035,1.0,51013,Viña del Mar - Quillota
2020-03-22,0.05263157894736842,0.25,51013,Viña del Mar - Quillota
2020-03-23,0.08620689655172414,0.25,51013,Viña del Mar - Quillota
2020-03-24,0.09523809523809523,0.4,51013,Viña del Mar - Quillota
2020-03-25,0.08433734939759036,0.25,51013,Viña del Mar - Quillota
2020-03-26,0.07692307692307693,0.2,51013,Viña del Mar - Quillota
2020-03-27,0.0896551724137931,0.1111111111111111,51013,Viña del Mar - Quillota
2020-03-28,0.14084507042253522,0.1111111111111111,51013,Viña del Mar - Quillota
2020-03-29,0.17037037037037037,0.16666666666666666,51013,Viña del Mar - Quillota
2020-03-30,0.13917525773195877,0.08333333333333333,51013,Viña del Mar - Quillota
2020-03-31,0.1323529411764706,0.0,51013,Viña del Mar - Quillota
2020-04-01,0.13190184049079753,0.0,51013,Viña del Mar - Quillota
2020-04-02,0.13738019169329074,0.0,51013,Viña del Mar - Quillota
2020-04-03,0.12359550561797752,0.0,51013,Viña del Mar - Quillota
2020-04-04,0.10238095238095238,0.0,51013,Viña del Mar - Quillota
2020-04-05,0.09394572025052192,0.05405405405405406,51013,Viña del Mar - Quillota
2020-04-06,0.08971553610503283,0.05555555555555555,51013,Viña del Mar - Quillota
2020-04-07,0.08018867924528301,0.058823529411764705,51013,Viña del Mar - Quillota
2020-04-08,0.06666666666666667,0.031578947368421054,51013,Viña del Mar - Quillota
2020-04-09,0.06842105263157895,0.025157232704402517,51013,Viña del Mar - Quillota
2020-04-10,0.06824146981627296,0.020833333333333332,51013,Viña del Mar - Quillota
2020-04-11,0.07323943661971831,0.021739130434782608,51013,Viña del Mar - Quillota
2020-04-12,0.0756578947368421,0.016666666666666666,51013,Viña del Mar - Quillota
2020-04-13,0.09025270758122744,0.015625,51013,Viña del Mar - Quillota
2020-04-14,0.09926470588235294,0.018518518518518517,51013,Viña del Mar - Quillota
2020-04-15,0.1111111111111111,0.03515625,51013,Viña del Mar - Quillota
2020-04-16,0.1,0.04878048780487805,51013,Viña del Mar - Quillota
2020-04-17,0.11392405063291139,0.0707070707070707,51013,Viña del Mar - Quillota
2020-04-18,0.1111111111111111,0.0783132530120482,51013,Viña del Mar - Quillota
2020-04-19,0.09800362976406533,0.0755813953488372,51013,Viña del Mar - Quillota
2020-04-20,0.09181969949916527,0.07692307692307693,51013,Viña del Mar - Quillota
2020-04-21,0.08968609865470852,0.07432432432432433,51013,Viña del Mar - Quillota
2020-04-22,0.08945686900958466,0.05785123966942149,51013,Viña del Mar - Quillota
2020-04-23,0.09787928221859707,0.06140350877192982,51013,Viña del Mar - Quillota
2020-04-24,0.0851063829787234,0.03125,51013,Viña del Mar - Quillota
2020-04-25,0.08022388059701492,0.03529411764705882,51013,Viña del Mar - Quillota
2020-04-26,0.08791208791208792,0.030303030303030304,51013,Viña del Mar - Quillota
2020-04-27,0.08899297423887588,0.04081632653061224,51013,Viña del Mar - Quillota
2020-04-28,0.10541310541310542,0.04878048780487805,51013,Viña del Mar - Quillota
2020-04-29,0.11282051282051282,0.04878048780487805,51013,Viña del Mar - Quillota
2020-04-30,0.12234042553191489,0.02857142857142857,51013,Viña del Mar - Quillota
2020-05-01,0.14251207729468598,0.030303030303030304,51013,Viña del Mar - Quillota
2020-05-02,0.14511873350923482,0.037037037037037035,51013,Viña del Mar - Quillota
2020-05-03,0.14,0.030303030303030304,51013,Viña del Mar - Quillota
2020-05-04,0.13507109004739337,0.02564102564102564,51013,Viña del Mar - Quillota
2020-05-05,0.12953367875647667,0.030303030303030304,51013,Viña del Mar - Quillota
2020-05-06,0.1065989847715736,0.06060606060606061,51013,Viña del Mar - Quillota
2020-05-07,0.12264150943396226,0.14285714285714285,51013,Viña del Mar - Quillota
2020-05-08,0.1400359066427289,0.13761467889908258,51013,Viña del Mar - Quillota
2020-05-09,0.14511041009463724,0.15441176470588236,51013,Viña del Mar - Quillota
2020-05-10,0.16615853658536586,0.15384615384615385,51013,Viña del Mar - Quillota
2020-05-11,0.18440779610194902,0.15428571428571428,51013,Viña del Mar - Quillota
2020-05-12,0.18333333333333332,0.1553398058252427,51013,Viña del Mar - Quillota
