fecha,positividad_bac,positividad_no_bac,codigo_ss,ss
2020-11-22,0.003667481662591687,0.015384615384615385,51012,Aconcagua
2020-11-23,0.0036452004860267314,0.016339869281045753,51012,Aconcagua
2020-11-24,0.003663003663003663,0.026755852842809364,51012,Aconcagua
2020-11-25,0.0032258064516129032,0.027210884353741496,51012,Aconcagua
2020-11-26,0.004291845493562232,0.030405405405405407,51012,Aconcagua
2020-11-27,0.004145077720207254,0.03273809523809524,51012,Aconcagua
2020-11-28,0.0029211295034079843,0.035398230088495575,51012,Aconcagua
2020-11-29,0.0029498525073746312,0.03333333333333333,51012,Aconcagua
2020-11-30,0.0039100684261974585,0.032171581769437,51012,Aconcagua
2020-12-01,0.003780718336483932,0.02617801047120419,51012,Aconcagua
2020-12-02,0.0057361376673040155,0.0327455919395466,51012,Aconcagua
2020-12-03,0.003798670465337132,0.034912718204488775,51012,Aconcagua
2020-12-04,0.006965174129353234,0.044009779951100246,51012,Aconcagua
2020-12-05,0.007850834151128557,0.04275534441805225,51012,Aconcagua
2020-12-06,0.00684931506849315,0.04265402843601896,51012,Aconcagua
2020-12-07,0.005888125613346418,0.043478260869565216,51012,Aconcagua
2020-12-08,0.006615214994487321,0.04534005037783375,51012,Aconcagua
2020-12-09,0.006218905472636816,0.04785894206549118,51012,Aconcagua
2020-12-10,0.008706467661691543,0.04945054945054945,51012,Aconcagua
2020-12-11,0.004807692307692308,0.03768115942028986,51012,Aconcagua
2020-12-12,0.0059665871121718375,0.03305785123966942,51012,Aconcagua
2020-12-13,0.007760532150776054,0.0316622691292876,51012,Aconcagua
2020-12-14,0.008583690987124463,0.03125,51012,Aconcagua
2020-12-15,0.012207527975584944,0.04387990762124711,51012,Aconcagua
2020-12-16,0.014611872146118721,0.050119331742243436,51012,Aconcagua
2020-12-17,0.012345679012345678,0.044585987261146494,51012,Aconcagua
2020-12-18,0.012798634812286689,0.04791666666666667,51012,Aconcagua
2020-12-19,0.011570247933884297,0.05077262693156733,51012,Aconcagua
2020-12-20,0.01102629346904156,0.05530973451327434,51012,Aconcagua
2020-12-21,0.011705685618729096,0.059496567505720827,51012,Aconcagua
2020-12-22,0.009777777777777778,0.04926108374384237,51012,Aconcagua
2020-12-23,0.006340579710144928,0.056179775280898875,51012,Aconcagua
2020-12-24,0.008849557522123894,0.07434052757793765,51012,Aconcagua
2020-12-25,0.008645533141210375,0.07494145199063232,51012,Aconcagua
2020-12-26,0.010285714285714285,0.08644859813084112,51012,Aconcagua
2020-12-27,0.010273972602739725,0.08620689655172414,51012,Aconcagua
2020-12-28,0.007990867579908675,0.07674418604651163,51012,Aconcagua
2020-12-29,0.007751937984496124,0.08172043010752689,51012,Aconcagua
2020-12-30,0.00644468313641246,0.08149779735682819,51012,Aconcagua
2020-12-31,0.005753739930955121,0.08478260869565217,51012,Aconcagua
2021-01-01,0.012512030798845043,0.10307017543859649,51012,Aconcagua
2021-01-02,0.01282051282051282,0.0990990990990991,51012,Aconcagua
2020-07-01,0.0,0.23630672926447574,5.2,Aconcagua
2020-07-02,0.5,0.22054380664652568,5.2,Aconcagua
2020-07-03,0.5,0.21850079744816586,5.2,Aconcagua
2020-07-04,0.3333333333333333,0.20310077519379846,5.2,Aconcagua
2020-07-05,0.3333333333333333,0.19931856899488926,5.2,Aconcagua
2020-07-06,0.25,0.20743639921722112,5.2,Aconcagua
2020-07-07,0.2,0.19591141396933562,5.2,Aconcagua
2020-07-08,0.1111111111111111,0.1875,5.2,Aconcagua
2020-07-09,0.1111111111111111,0.18641114982578397,5.2,Aconcagua
2020-07-10,0.1111111111111111,0.17777777777777778,5.2,Aconcagua
2020-07-11,0.1111111111111111,0.19930675909878684,5.2,Aconcagua
2020-07-12,0.1111111111111111,0.19333333333333333,5.2,Aconcagua
2020-07-13,0.125,0.19072164948453607,5.2,Aconcagua
2020-07-14,0.07692307692307693,0.1992619926199262,5.2,Aconcagua
2020-07-15,0.05813953488372093,0.20205479452054795,5.2,Aconcagua
2020-07-16,0.045454545454545456,0.20588235294117646,5.2,Aconcagua
2020-07-17,0.041666666666666664,0.19349005424954793,5.2,Aconcagua
2020-07-18,0.04040404040404041,0.17142857142857143,5.2,Aconcagua
2020-07-19,0.05,0.1862348178137652,5.2,Aconcagua
2020-07-20,0.04950495049504951,0.18426103646833014,5.2,Aconcagua
2020-07-21,0.05825242718446602,0.18803418803418803,5.2,Aconcagua
2020-07-22,0.07142857142857142,0.1681260945709282,5.2,Aconcagua
2020-07-23,0.13793103448275862,0.16472545757071547,5.2,Aconcagua
2020-07-24,0.13978494623655913,0.15555555555555556,5.2,Aconcagua
2020-07-25,0.09774436090225563,0.16155088852988692,5.2,Aconcagua
2020-07-26,0.07142857142857142,0.140625,5.2,Aconcagua
2020-07-27,0.06914893617021277,0.13731825525040386,5.2,Aconcagua
2020-07-28,0.065,0.12417218543046357,5.2,Aconcagua
2020-07-29,0.057692307692307696,0.1329479768786127,5.2,Aconcagua
2020-07-30,0.04697986577181208,0.14763779527559054,5.2,Aconcagua
2020-07-31,0.032586558044806514,0.1484375,5.2,Aconcagua
2020-08-01,0.03696498054474708,0.12255772646536411,5.2,Aconcagua
2020-08-02,0.03676470588235294,0.12359550561797752,5.2,Aconcagua
2020-08-03,0.03442340791738382,0.12558139534883722,5.2,Aconcagua
2020-08-04,0.03125,0.12613981762917933,5.2,Aconcagua
2020-08-05,0.028985507246376812,0.12769010043041606,5.2,Aconcagua
2020-08-06,0.027472527472527472,0.11931818181818182,5.2,Aconcagua
2020-08-07,0.02446043165467626,0.14245416078984485,5.2,Aconcagua
2020-08-08,0.019300361881785282,0.15593705293276108,5.2,Aconcagua
2020-08-09,0.01903553299492386,0.16718266253869968,5.2,Aconcagua
2020-08-10,0.024050632911392405,0.16062992125984252,5.2,Aconcagua
2020-08-11,0.023148148148148147,0.15057283142389524,5.2,Aconcagua
2020-08-12,0.02485207100591716,0.13687600644122383,5.2,Aconcagua
2020-08-13,0.01346389228886169,0.12868217054263567,5.2,Aconcagua
2020-08-14,0.013664596273291925,0.10580204778156997,5.2,Aconcagua
2020-08-15,0.011574074074074073,0.1029126213592233,5.2,Aconcagua
2020-08-16,0.009146341463414634,0.0872093023255814,5.2,Aconcagua
2020-08-17,0.009581881533101045,0.10683012259194395,5.2,Aconcagua
2020-08-18,0.008598452278589854,0.10434782608695652,5.2,Aconcagua
2020-08-19,0.008792965627498001,0.10304054054054054,5.2,Aconcagua
2020-08-20,0.010842368640533779,0.09430604982206406,5.2,Aconcagua
2020-08-21,0.010483870967741936,0.09491525423728814,5.2,Aconcagua
2020-08-22,0.01132404181184669,0.09682539682539683,5.2,Aconcagua
2020-08-23,0.012079378774805867,0.0921875,5.2,Aconcagua
2020-08-24,0.007469654528478058,0.09105431309904154,5.2,Aconcagua
2020-08-25,0.00779896013864818,0.09215017064846416,5.2,Aconcagua
2020-08-26,0.01692047377326565,0.10956521739130434,5.2,Aconcagua
2020-08-27,0.014514896867838044,0.10350584307178631,5.2,Aconcagua
2020-08-28,0.01639344262295082,0.10702875399361023,5.2,Aconcagua
2020-08-29,0.01823486506199854,0.09433962264150944,5.2,Aconcagua
2020-08-30,0.01953125,0.1011826544021025,5.2,Aconcagua
2020-08-31,0.02528548123980424,0.08299866131191433,5.2,Aconcagua
2020-09-01,0.02607232968881413,0.08260325406758448,5.2,Aconcagua
2020-09-02,0.014504431909750202,0.0695754716981132,5.2,Aconcagua
2020-09-03,0.013640238704177323,0.07160493827160494,5.2,Aconcagua
2020-09-04,0.012842465753424657,0.06700379266750948,5.2,Aconcagua
2020-09-05,0.016638935108153077,0.07456140350877193,5.2,Aconcagua
2020-09-06,0.015422077922077922,0.07917888563049853,5.2,Aconcagua
2020-09-07,0.013082583810302535,0.08689024390243902,5.2,Aconcagua
2020-09-08,0.014827018121911038,0.08766233766233766,5.2,Aconcagua
2020-09-09,0.019793459552495698,0.10191082802547771,5.2,Aconcagua
2020-09-10,0.020391517128874388,0.10526315789473684,5.2,Aconcagua
2020-09-11,0.02358887952822241,0.10699001426533523,5.2,Aconcagua
2020-09-12,0.02138157894736842,0.10760401721664276,5.2,Aconcagua
2020-09-13,0.025203252032520326,0.10028248587570622,5.2,Aconcagua
2020-09-14,0.023178807947019868,0.09855072463768116,5.2,Aconcagua
2020-09-15,0.01957713390759593,0.09428571428571429,5.2,Aconcagua
2020-09-16,0.014965986394557823,0.09921671018276762,5.2,Aconcagua
2020-09-17,0.018607856650585803,0.10121457489878542,5.2,Aconcagua
2020-09-18,0.019654088050314465,0.09957924263674614,5.2,Aconcagua
2020-09-19,0.01774622892635315,0.09878419452887538,5.2,Aconcagua
2020-09-20,0.014619883040935672,0.10033444816053512,5.2,Aconcagua
2020-09-21,0.013477088948787063,0.10147299509001637,5.2,Aconcagua
2020-09-22,0.01717557251908397,0.10892586989409984,5.2,Aconcagua
2020-09-23,0.02481902792140641,0.10131332082551595,5.2,Aconcagua
2020-09-24,0.0166358595194085,0.10787671232876712,5.2,Aconcagua
2020-09-25,0.013980263157894737,0.11023622047244094,5.2,Aconcagua
2020-09-26,0.013215859030837005,0.11063829787234042,5.2,Aconcagua
2020-09-27,0.013352073085031623,0.10606060606060606,5.2,Aconcagua
2020-09-28,0.014644351464435146,0.09987819732034105,5.2,Aconcagua
2020-09-29,0.012942779291553134,0.10319410319410319,5.2,Aconcagua
2020-09-30,0.009681881051175657,0.09523809523809523,5.2,Aconcagua
2020-10-01,0.013062409288824383,0.10219922380336352,5.2,Aconcagua
2020-10-02,0.01394169835234474,0.10294117647058823,5.2,Aconcagua
2020-10-03,0.014366021236727046,0.10228802153432032,5.2,Aconcagua
2020-10-04,0.014925373134328358,0.1,5.2,Aconcagua
2020-10-05,0.014962593516209476,0.10698365527488855,5.2,Aconcagua
2020-10-06,0.016487000634115408,0.10466988727858294,5.2,Aconcagua
2020-10-07,0.016404647983595352,0.11209439528023599,5.2,Aconcagua
2020-10-08,0.013089005235602094,0.10014306151645208,5.2,Aconcagua
2020-10-09,0.011389521640091117,0.10029498525073746,5.2,Aconcagua
2020-10-10,0.011971268954509178,0.10043041606886657,5.2,Aconcagua
2020-10-11,0.010358565737051793,0.10735294117647058,5.2,Aconcagua
2020-10-12,0.010333863275039745,0.10576923076923077,5.2,Aconcagua
2020-10-13,0.008748906386701663,0.10511756569847856,5.2,Aconcagua
2020-10-14,0.0088339222614841,0.10222222222222223,5.2,Aconcagua
2020-10-15,0.012858555885262116,0.10159651669085631,5.2,Aconcagua
2020-10-16,0.01287128712871287,0.10818713450292397,5.2,Aconcagua
2020-10-17,0.013673655423883319,0.11396468699839486,5.2,Aconcagua
2020-10-18,0.01881467544684854,0.11027190332326284,5.2,Aconcagua
2020-10-19,0.01784037558685446,0.10952380952380952,5.2,Aconcagua
2020-10-20,0.016764459346186086,0.09461426491994178,5.2,Aconcagua
2020-10-21,0.016339869281045753,0.0950920245398773,5.2,Aconcagua
2020-10-22,0.012987012987012988,0.0924092409240924,5.2,Aconcagua
2020-10-23,0.01367053998632946,0.06807131280388978,5.2,Aconcagua
2020-10-24,0.011805555555555555,0.056179775280898875,5.2,Aconcagua
2020-10-25,0.009002770083102494,0.04553415061295972,5.2,Aconcagua
2020-10-26,0.009320905459387484,0.04308797127468582,5.2,Aconcagua
2020-10-27,0.008414239482200648,0.05304518664047151,5.2,Aconcagua
2020-10-28,0.009417304296645085,0.04397705544933078,5.2,Aconcagua
2020-10-29,0.01078894133513149,0.03036876355748373,5.2,Aconcagua
2020-10-30,0.007551919446192574,0.040983606557377046,5.2,Aconcagua
2020-10-31,0.006544502617801047,0.04417670682730924,5.2,Aconcagua
2020-11-01,0.005148005148005148,0.0508130081300813,5.2,Aconcagua
2020-11-02,0.004676018704074816,0.05168986083499006,5.2,Aconcagua
2020-11-03,0.006258692628650904,0.050387596899224806,5.2,Aconcagua
2020-11-04,0.0037764350453172208,0.06692160611854685,5.2,Aconcagua
2020-11-05,0.004527813712807244,0.06608695652173913,5.2,Aconcagua
2020-11-06,0.007481296758104738,0.06445672191528545,5.2,Aconcagua
2020-11-07,0.008166295471417966,0.06788990825688074,5.2,Aconcagua
2020-11-08,0.009016393442622951,0.06692160611854685,5.2,Aconcagua
2020-11-09,0.008461538461538461,0.07550644567219153,5.2,Aconcagua
2020-11-10,0.008716323296354992,0.07889908256880734,5.2,Aconcagua
2020-11-11,0.01064638783269962,0.0674955595026643,5.2,Aconcagua
2020-11-12,0.011182108626198083,0.07092198581560284,5.2,Aconcagua
2020-11-13,0.008409250175192713,0.07220216606498195,5.2,Aconcagua
2020-11-14,0.009353078721745909,0.07169117647058823,5.2,Aconcagua
2020-11-15,0.011244377811094454,0.06854130052724078,5.2,Aconcagua
2020-11-16,0.011990407673860911,0.05762081784386617,5.2,Aconcagua
2020-11-17,0.011389521640091117,0.052336448598130844,5.2,Aconcagua
2020-11-18,0.008906882591093117,0.04690431519699812,5.2,Aconcagua
2020-11-19,0.007961783439490446,0.03776978417266187,5.2,Aconcagua
2020-11-20,0.010291595197255575,0.03822937625754527,5.2,Aconcagua
2020-11-21,0.0103359173126615,0.02862595419847328,5.2,Aconcagua
2020-11-22,0.007978723404255319,0.026565464895635674,5.2,Aconcagua
2020-11-23,0.007311129163281885,0.026717557251908396,5.2,Aconcagua
2020-11-24,0.006600660066006601,0.025594149908592323,5.2,Aconcagua
2020-11-25,0.007171314741035857,0.02895752895752896,5.2,Aconcagua
2020-11-26,0.006705783738474434,0.03184713375796178,5.2,Aconcagua
2020-11-27,0.004654771140418929,0.030418250950570342,5.2,Aconcagua
2020-11-28,0.003654970760233918,0.04048582995951417,5.2,Aconcagua
2020-11-29,0.004431314623338257,0.0412573673870334,5.2,Aconcagua
2020-11-30,0.004672897196261682,0.04242424242424243,5.2,Aconcagua
2020-12-01,0.005622489959839358,0.04801670146137787,5.2,Aconcagua
2020-12-02,0.004467609828741623,0.05113636363636364,5.2,Aconcagua
2020-12-03,0.005852231163130944,0.05185185185185185,5.2,Aconcagua
2020-12-04,0.007733952049497293,0.04945054945054945,5.2,Aconcagua
2020-12-05,0.010033444816053512,0.04553734061930783,5.2,Aconcagua
2020-12-06,0.00964630225080386,0.04896421845574388,5.2,Aconcagua
2020-12-07,0.01056910569105691,0.05301645338208409,5.2,Aconcagua
2020-12-08,0.009290540540540541,0.056338028169014086,5.2,Aconcagua
2020-12-09,0.011351909184726523,0.049586776859504134,5.2,Aconcagua
2020-12-10,0.009708737864077669,0.04835164835164835,5.2,Aconcagua
2020-12-11,0.009009009009009009,0.05701754385964912,5.2,Aconcagua
2020-12-12,0.004734848484848485,0.05625,5.2,Aconcagua
2020-12-13,0.005084745762711864,0.05566218809980806,5.2,Aconcagua
2020-12-14,0.0039001560062402497,0.05263157894736842,5.2,Aconcagua
2020-12-15,0.005384615384615384,0.05,5.2,Aconcagua
2020-12-16,0.0055671537926235215,0.05614567526555387,5.2,Aconcagua
2020-12-17,0.0062266500622665,0.06241331484049931,5.2,Aconcagua
2020-12-18,0.006009615384615385,0.06515580736543909,5.2,Aconcagua
2020-12-19,0.00944767441860465,0.0637037037037037,5.2,Aconcagua
2020-12-20,0.01095690284879474,0.06746626686656672,5.2,Aconcagua
2020-12-21,0.01320901320901321,0.06688417618270799,5.2,Aconcagua
2020-12-22,0.011682242990654205,0.06739526411657559,5.2,Aconcagua
2020-12-23,0.013289036544850499,0.07325383304940375,5.2,Aconcagua
2020-12-24,0.011618900077459334,0.06936416184971098,5.2,Aconcagua
2020-12-25,0.012755102040816327,0.08014571948998178,5.2,Aconcagua
2020-12-26,0.01014760147601476,0.09289617486338798,5.2,Aconcagua
2020-12-27,0.0069721115537848604,0.0914396887159533,5.2,Aconcagua
2020-12-28,0.005970149253731343,0.09586466165413533,5.2,Aconcagua
2020-12-29,0.008806262230919765,0.11090909090909092,5.2,Aconcagua
2020-12-30,0.013769363166953529,0.10442477876106195,5.2,Aconcagua
2020-12-31,0.025329280648429583,0.11210762331838565,5.2,Aconcagua
2021-01-01,0.028730305838739572,0.1111111111111111,5.2,Aconcagua
2021-01-02,0.02917046490428441,0.11410459587955626,5.2,Aconcagua
2020-07-01,0.0,0.3171987641606591,5.3,Viña del Mar - Quillota
2020-07-02,0.0,0.32926829268292684,5.3,Viña del Mar - Quillota
2020-07-03,0.14285714285714285,0.33004926108374383,5.3,Viña del Mar - Quillota
2020-07-04,0.14285714285714285,0.31519507186858314,5.3,Viña del Mar - Quillota
2020-07-05,0.14285714285714285,0.3082474226804124,5.3,Viña del Mar - Quillota
2020-07-06,0.5,0.3139896373056995,5.3,Viña del Mar - Quillota
2020-07-07,0.4,0.3115234375,5.3,Viña del Mar - Quillota
2020-07-08,0.1,0.3160569105691057,5.3,Viña del Mar - Quillota
2020-07-09,0.08,0.2746268656716418,5.3,Viña del Mar - Quillota
2020-07-10,0.041666666666666664,0.25833333333333336,5.3,Viña del Mar - Quillota
2020-07-11,0.038461538461538464,0.2604166666666667,5.3,Viña del Mar - Quillota
2020-07-12,0.038461538461538464,0.2593537414965986,5.3,Viña del Mar - Quillota
2020-07-13,0.0,0.24242424242424243,5.3,Viña del Mar - Quillota
2020-07-14,0.0,0.2235294117647059,5.3,Viña del Mar - Quillota
2020-07-15,0.0,0.1892116182572614,5.3,Viña del Mar - Quillota
2020-07-16,0.0,0.189873417721519,5.3,Viña del Mar - Quillota
2020-07-17,0.15384615384615385,0.18118811881188118,5.3,Viña del Mar - Quillota
2020-07-18,0.10638297872340426,0.183920704845815,5.3,Viña del Mar - Quillota
2020-07-19,0.1,0.18834080717488788,5.3,Viña del Mar - Quillota
2020-07-20,0.22058823529411764,0.18949771689497716,5.3,Viña del Mar - Quillota
2020-07-21,0.2537313432835821,0.20134228187919462,5.3,Viña del Mar - Quillota
2020-07-22,0.21951219512195122,0.21728395061728395,5.3,Viña del Mar - Quillota
2020-07-23,0.21568627450980393,0.2215909090909091,5.3,Viña del Mar - Quillota
2020-07-24,0.18181818181818182,0.22325581395348837,5.3,Viña del Mar - Quillota
2020-07-25,0.17708333333333334,0.22108843537414966,5.3,Viña del Mar - Quillota
2020-07-26,0.19047619047619047,0.20166073546856464,5.3,Viña del Mar - Quillota
2020-07-27,0.09803921568627451,0.19875,5.3,Viña del Mar - Quillota
2020-07-28,0.0970873786407767,0.1901840490797546,5.3,Viña del Mar - Quillota
2020-07-29,0.06593406593406594,0.18650306748466258,5.3,Viña del Mar - Quillota
2020-07-30,0.06557377049180328,0.17997465145754118,5.3,Viña del Mar - Quillota
2020-07-31,0.05963302752293578,0.1728395061728395,5.3,Viña del Mar - Quillota
2020-08-01,0.0779816513761468,0.16523867809057527,5.3,Viña del Mar - Quillota
2020-08-02,0.06506849315068493,0.1753774680603949,5.3,Viña del Mar - Quillota
2020-08-03,0.06451612903225806,0.18140068886337543,5.3,Viña del Mar - Quillota
2020-08-04,0.0455531453362256,0.18327605956471935,5.3,Viña del Mar - Quillota
2020-08-05,0.052763819095477386,0.18874560375146543,5.3,Viña del Mar - Quillota
2020-08-06,0.07337526205450734,0.20227272727272727,5.3,Viña del Mar - Quillota
2020-08-07,0.07142857142857142,0.20551090700344432,5.3,Viña del Mar - Quillota
2020-08-08,0.05228758169934641,0.22087912087912087,5.3,Viña del Mar - Quillota
2020-08-09,0.06082289803220036,0.2190366972477064,5.3,Viña del Mar - Quillota
2020-08-10,0.06525285481239804,0.22336769759450173,5.3,Viña del Mar - Quillota
2020-08-11,0.07678244972577697,0.2376470588235294,5.3,Viña del Mar - Quillota
2020-08-12,0.06750392464678179,0.25,5.3,Viña del Mar - Quillota
2020-08-13,0.04381846635367762,0.2497175141242938,5.3,Viña del Mar - Quillota
2020-08-14,0.03731343283582089,0.24498416050686378,5.3,Viña del Mar - Quillota
2020-08-15,0.03956043956043956,0.22914349276974416,5.3,Viña del Mar - Quillota
2020-08-16,0.031609195402298854,0.22058823529411764,5.3,Viña del Mar - Quillota
2020-08-17,0.025869759143621766,0.21177685950413222,5.3,Viña del Mar - Quillota
2020-08-18,0.022556390977443608,0.19402985074626866,5.3,Viña del Mar - Quillota
2020-08-19,0.021145975443383355,0.1676300578034682,5.3,Viña del Mar - Quillota
2020-08-20,0.018083182640144666,0.16183816183816183,5.3,Viña del Mar - Quillota
2020-08-21,0.021565003080714726,0.16827852998065765,5.3,Viña del Mar - Quillota
2020-08-22,0.02215018908698001,0.17817164179104478,5.3,Viña del Mar - Quillota
2020-08-23,0.022222222222222223,0.18460019743336623,5.3,Viña del Mar - Quillota
2020-08-24,0.02113821138211382,0.18234723569350145,5.3,Viña del Mar - Quillota
2020-08-25,0.02195945945945946,0.18016378525932666,5.3,Viña del Mar - Quillota
2020-08-26,0.02046783625730994,0.19195979899497487,5.3,Viña del Mar - Quillota
2020-08-27,0.023600439077936335,0.19559228650137742,5.3,Viña del Mar - Quillota
2020-08-28,0.02127659574468085,0.18867924528301888,5.3,Viña del Mar - Quillota
2020-08-29,0.0225787284610814,0.1909892262487757,5.3,Viña del Mar - Quillota
2020-08-30,0.02788622420524261,0.18053097345132743,5.3,Viña del Mar - Quillota
2020-08-31,0.030526315789473683,0.1822070145423439,5.3,Viña del Mar - Quillota
2020-09-01,0.029858564693556838,0.18863049095607234,5.3,Viña del Mar - Quillota
2020-09-02,0.03450164293537788,0.18434782608695652,5.3,Viña del Mar - Quillota
2020-09-03,0.03457738748627882,0.16581632653061223,5.3,Viña del Mar - Quillota
2020-09-04,0.03403565640194489,0.16762060506950122,5.3,Viña del Mar - Quillota
2020-09-05,0.03186137506987144,0.16461916461916462,5.3,Viña del Mar - Quillota
2020-09-06,0.024068767908309457,0.16782006920415224,5.3,Viña del Mar - Quillota
2020-09-07,0.02198492462311558,0.1601027397260274,5.3,Viña del Mar - Quillota
2020-09-08,0.024581005586592177,0.156195462478185,5.3,Viña del Mar - Quillota
2020-09-09,0.022484541877459248,0.15755102040816327,5.3,Viña del Mar - Quillota
2020-09-10,0.02711323763955343,0.1529698942229455,5.3,Viña del Mar - Quillota
2020-09-11,0.033417721518987344,0.15008431703204048,5.3,Viña del Mar - Quillota
2020-09-12,0.03893543617545589,0.1520882584712372,5.3,Viña del Mar - Quillota
2020-09-13,0.04194373401534527,0.1565217391304348,5.3,Viña del Mar - Quillota
2020-09-14,0.04021579205492889,0.15931372549019607,5.3,Viña del Mar - Quillota
2020-09-15,0.03767123287671233,0.15515840779853776,5.3,Viña del Mar - Quillota
2020-09-16,0.03680709534368071,0.15434083601286175,5.3,Viña del Mar - Quillota
2020-09-17,0.031076066790352505,0.1716171617161716,5.3,Viña del Mar - Quillota
2020-09-18,0.02410958904109589,0.16967509025270758,5.3,Viña del Mar - Quillota
2020-09-19,0.017142857142857144,0.16405433646812956,5.3,Viña del Mar - Quillota
2020-09-20,0.016544117647058824,0.16363636363636364,5.3,Viña del Mar - Quillota
2020-09-21,0.020970641102456562,0.1705263157894737,5.3,Viña del Mar - Quillota
2020-09-22,0.025593008739076155,0.17019027484143764,5.3,Viña del Mar - Quillota
2020-09-23,0.024342105263157894,0.15245737211634905,5.3,Viña del Mar - Quillota
2020-09-24,0.027139874739039668,0.1295238095238095,5.3,Viña del Mar - Quillota
2020-09-25,0.025,0.12652705061082026,5.3,Viña del Mar - Quillota
2020-09-26,0.027649769585253458,0.12611156022635409,5.3,Viña del Mar - Quillota
2020-09-27,0.02635294117647059,0.12557077625570776,5.3,Viña del Mar - Quillota
2020-09-28,0.02284148012791229,0.11439114391143912,5.3,Viña del Mar - Quillota
2020-09-29,0.020045558086560365,0.10884353741496598,5.3,Viña del Mar - Quillota
2020-09-30,0.01997276441216523,0.11472868217054263,5.3,Viña del Mar - Quillota
2020-10-01,0.020187793427230045,0.11602671118530884,5.3,Viña del Mar - Quillota
2020-10-02,0.019398642095053348,0.12746710526315788,5.3,Viña del Mar - Quillota
2020-10-03,0.015912481352560914,0.12368633791430882,5.3,Viña del Mar - Quillota
2020-10-04,0.01756198347107438,0.13445378151260504,5.3,Viña del Mar - Quillota
2020-10-05,0.019118428040361127,0.14025500910746813,5.3,Viña del Mar - Quillota
2020-10-06,0.016359918200409,0.1330128205128205,5.3,Viña del Mar - Quillota
2020-10-07,0.015995587424158852,0.12851063829787235,5.3,Viña del Mar - Quillota
2020-10-08,0.015508021390374332,0.13215488215488216,5.3,Viña del Mar - Quillota
2020-10-09,0.018272425249169437,0.12047177759056445,5.3,Viña del Mar - Quillota
2020-10-10,0.021919431279620854,0.1268462206776716,5.3,Viña del Mar - Quillota
2020-10-11,0.018983807928531545,0.11052631578947368,5.3,Viña del Mar - Quillota
2020-10-12,0.02158273381294964,0.108348134991119,5.3,Viña del Mar - Quillota
2020-10-13,0.028604118993135013,0.1228600201409869,5.3,Viña del Mar - Quillota
2020-10-14,0.030233884768967486,0.12959381044487428,5.3,Viña del Mar - Quillota
2020-10-15,0.033388067870826495,0.1256931608133087,5.3,Viña del Mar - Quillota
2020-10-16,0.03232644409114997,0.13059360730593608,5.3,Viña del Mar - Quillota
2020-10-17,0.027359781121751026,0.13077593722755013,5.3,Viña del Mar - Quillota
2020-10-18,0.029773156899810964,0.12975778546712802,5.3,Viña del Mar - Quillota
2020-10-19,0.02791996277338297,0.12351945854483926,5.3,Viña del Mar - Quillota
2020-10-20,0.026655202063628546,0.11655948553054662,5.3,Viña del Mar - Quillota
2020-10-21,0.023190723710515795,0.10613207547169812,5.3,Viña del Mar - Quillota
2020-10-22,0.022983702465524447,0.0944755804643715,5.3,Viña del Mar - Quillota
2020-10-23,0.0232463295269168,0.08779264214046822,5.3,Viña del Mar - Quillota
2020-10-24,0.02396972245584525,0.08333333333333333,5.3,Viña del Mar - Quillota
2020-10-25,0.022775200337410376,0.08491343775762572,5.3,Viña del Mar - Quillota
2020-10-26,0.02151009657594381,0.08881578947368421,5.3,Viña del Mar - Quillota
2020-10-27,0.01773215118992067,0.08600337268128162,5.3,Viña del Mar - Quillota
2020-10-28,0.018330921369995177,0.08703374777975133,5.3,Viña del Mar - Quillota
2020-10-29,0.014360938247965534,0.09285714285714286,5.3,Viña del Mar - Quillota
2020-10-30,0.01588089330024814,0.09592529711375213,5.3,Viña del Mar - Quillota
2020-10-31,0.01701222753854333,0.09264565425023878,5.3,Viña del Mar - Quillota
2020-11-01,0.018125323666494046,0.08945386064030132,5.3,Viña del Mar - Quillota
2020-11-02,0.017409114183307733,0.09099181073703366,5.3,Viña del Mar - Quillota
2020-11-03,0.015571776155717762,0.0831858407079646,5.3,Viña del Mar - Quillota
2020-11-04,0.01761252446183953,0.0773966578715919,5.3,Viña del Mar - Quillota
2020-11-05,0.01758555133079848,0.07740213523131673,5.3,Viña del Mar - Quillota
2020-11-06,0.01565377532228361,0.07202216066481995,5.3,Viña del Mar - Quillota
2020-11-07,0.013945119208277103,0.07142857142857142,5.3,Viña del Mar - Quillota
2020-11-08,0.011483693155718878,0.072,5.3,Viña del Mar - Quillota
2020-11-09,0.011479028697571744,0.06381039197812215,5.3,Viña del Mar - Quillota
2020-11-10,0.011515430677107323,0.06630824372759857,5.3,Viña del Mar - Quillota
2020-11-11,0.010614772224679346,0.07493061979648474,5.3,Viña del Mar - Quillota
2020-11-12,0.010676156583629894,0.07831900668576887,5.3,Viña del Mar - Quillota
2020-11-13,0.00927643784786642,0.078196872125115,5.3,Viña del Mar - Quillota
2020-11-14,0.010431484115694643,0.08356039963669391,5.3,Viña del Mar - Quillota
2020-11-15,0.012118274357731459,0.07985480943738657,5.3,Viña del Mar - Quillota
2020-11-16,0.013360739979445015,0.08370837083708371,5.3,Viña del Mar - Quillota
2020-11-17,0.014377788795240456,0.08262108262108261,5.3,Viña del Mar - Quillota
2020-11-18,0.016152019002375298,0.08459483526268922,5.3,Viña del Mar - Quillota
