codigo_region,region_residencia,fecha,Porcentaje Camas UCI
9,Región de La Araucanía,2020-09-03,75.0
9,Región de La Araucanía,2020-09-04,73.33
9,Región de La Araucanía,2020-09-05,71.23
9,Región de La Araucanía,2020-09-06,70.67
9,Región de La Araucanía,2020-09-07,60.53
9,Región de La Araucanía,2020-09-08,64.47
9,Región de La Araucanía,2020-09-09,67.57
9,Región de La Araucanía,2020-09-10,73.68
9,Región de La Araucanía,2020-09-11,67.09
9,Región de La Araucanía,2020-09-12,70.27
9,Región de La Araucanía,2020-09-13,69.62
9,Región de La Araucanía,2020-09-14,67.9
9,Región de La Araucanía,2020-09-15,70.37
9,Región de La Araucanía,2020-09-16,70.37
9,Región de La Araucanía,2020-09-17,74.07
9,Región de La Araucanía,2020-09-18,70.37
9,Región de La Araucanía,2020-09-19,66.67
9,Región de La Araucanía,2020-09-20,70.0
9,Región de La Araucanía,2020-09-21,72.5
9,Región de La Araucanía,2020-09-22,76.25
9,Región de La Araucanía,2020-09-23,71.05
9,Región de La Araucanía,2020-09-24,69.14
9,Región de La Araucanía,2020-09-25,66.67
9,Región de La Araucanía,2020-09-26,69.14
9,Región de La Araucanía,2020-09-27,75.31
9,Región de La Araucanía,2020-09-28,72.84
9,Región de La Araucanía,2020-09-29,74.07
9,Región de La Araucanía,2020-09-30,77.78
9,Región de La Araucanía,2020-10-01,76.62
9,Región de La Araucanía,2020-10-02,71.05
9,Región de La Araucanía,2020-10-03,77.92
9,Región de La Araucanía,2020-10-04,76.62
9,Región de La Araucanía,2020-10-05,76.62
9,Región de La Araucanía,2020-10-06,78.75
9,Región de La Araucanía,2020-10-07,98.46
9,Región de La Araucanía,2020-10-08,96.92
9,Región de La Araucanía,2020-10-09,92.31
9,Región de La Araucanía,2020-10-10,88.73
9,Región de La Araucanía,2020-10-11,84.93
9,Región de La Araucanía,2020-10-12,89.04
9,Región de La Araucanía,2020-10-13,80.0
9,Región de La Araucanía,2020-10-14,85.53
9,Región de La Araucanía,2020-10-15,85.71
9,Región de La Araucanía,2020-10-16,91.46
9,Región de La Araucanía,2020-10-17,89.02
9,Región de La Araucanía,2020-10-18,87.5
9,Región de La Araucanía,2020-10-19,96.2
9,Región de La Araucanía,2020-10-20,98.72
9,Región de La Araucanía,2020-10-21,97.3
9,Región de La Araucanía,2020-10-22,89.41
9,Región de La Araucanía,2020-10-23,82.72
9,Región de La Araucanía,2020-10-24,81.48
9,Región de La Araucanía,2020-10-25,91.3
9,Región de La Araucanía,2020-10-26,95.38
9,Región de La Araucanía,2020-10-27,87.5
9,Región de La Araucanía,2020-10-28,93.83
9,Región de La Araucanía,2020-10-29,91.01
9,Región de La Araucanía,2020-10-30,93.26
9,Región de La Araucanía,2020-10-31,92.05
9,Región de La Araucanía,2020-11-01,92.22
9,Región de La Araucanía,2020-11-02,88.64
9,Región de La Araucanía,2020-11-03,96.59
9,Región de La Araucanía,2020-11-04,96.67
9,Región de La Araucanía,2020-11-05,95.56
9,Región de La Araucanía,2020-11-06,94.44
9,Región de La Araucanía,2020-11-07,92.22
9,Región de La Araucanía,2020-11-08,90.0
9,Región de La Araucanía,2020-11-09,92.22
9,Región de La Araucanía,2020-11-10,95.56
9,Región de La Araucanía,2020-11-11,93.33
9,Región de La Araucanía,2020-11-12,93.18
9,Región de La Araucanía,2020-11-13,92.05
9,Región de La Araucanía,2020-11-14,91.01
9,Región de La Araucanía,2020-11-15,91.01
9,Región de La Araucanía,2020-11-16,92.13
9,Región de La Araucanía,2020-11-17,95.51
9,Región de La Araucanía,2020-11-18,92.22
9,Región de La Araucanía,2020-11-19,94.32
9,Región de La Araucanía,2020-11-20,94.32
9,Región de La Araucanía,2020-11-21,95.45
9,Región de La Araucanía,2020-11-22,90.91
9,Región de La Araucanía,2020-11-23,90.8
9,Región de La Araucanía,2020-11-24,92.05
9,Región de La Araucanía,2020-11-25,95.45
9,Región de La Araucanía,2020-11-26,92.05
9,Región de La Araucanía,2020-11-27,95.45
9,Región de La Araucanía,2020-11-28,95.45
9,Región de La Araucanía,2020-11-29,97.67
9,Región de La Araucanía,2020-11-30,98.84
9,Región de La Araucanía,2020-12-01,88.51
9,Región de La Araucanía,2020-12-02,89.53
9,Región de La Araucanía,2020-12-03,91.86
9,Región de La Araucanía,2020-12-04,92.94
9,Región de La Araucanía,2020-12-05,95.29
9,Región de La Araucanía,2020-12-06,96.43
9,Región de La Araucanía,2020-12-07,95.24
9,Región de La Araucanía,2020-12-08,97.62
9,Región de La Araucanía,2020-12-09,98.85
9,Región de La Araucanía,2020-12-10,98.85
9,Región de La Araucanía,2020-12-11,96.55
9,Región de La Araucanía,2020-12-12,95.4
9,Región de La Araucanía,2020-12-13,91.01
9,Región de La Araucanía,2020-12-14,93.33
9,Región de La Araucanía,2020-12-15,94.44
9,Región de La Araucanía,2020-12-16,92.13
9,Región de La Araucanía,2020-12-17,93.26
9,Región de La Araucanía,2020-12-18,92.05
9,Región de La Araucanía,2020-12-19,94.32
9,Región de La Araucanía,2020-12-20,96.63
9,Región de La Araucanía,2020-12-21,95.51
9,Región de La Araucanía,2020-12-22,96.59
9,Región de La Araucanía,2020-12-23,95.51
9,Región de La Araucanía,2020-12-24,97.78
9,Región de La Araucanía,2020-12-25,97.78
9,Región de La Araucanía,2020-12-26,96.67
9,Región de La Araucanía,2020-12-27,96.7
9,Región de La Araucanía,2020-12-28,95.6
9,Región de La Araucanía,2020-12-29,93.41
10,Región de Los Lagos,2020-04-14,74.14
10,Región de Los Lagos,2020-04-15,72.41
10,Región de Los Lagos,2020-04-16,71.19
10,Región de Los Lagos,2020-04-17,72.88
10,Región de Los Lagos,2020-04-18,80.0
10,Región de Los Lagos,2020-04-19,83.08
10,Región de Los Lagos,2020-04-20,84.62
10,Región de Los Lagos,2020-04-21,87.69
10,Región de Los Lagos,2020-04-22,74.63
10,Región de Los Lagos,2020-04-23,71.64
10,Región de Los Lagos,2020-04-24,71.01
10,Región de Los Lagos,2020-04-25,63.77
10,Región de Los Lagos,2020-04-26,68.12
10,Región de Los Lagos,2020-04-27,65.67
10,Región de Los Lagos,2020-04-28,76.39
10,Región de Los Lagos,2020-04-29,73.61
10,Región de Los Lagos,2020-04-30,72.6
10,Región de Los Lagos,2020-05-01,68.49
10,Región de Los Lagos,2020-05-02,71.23
10,Región de Los Lagos,2020-05-03,72.22
10,Región de Los Lagos,2020-05-04,73.61
10,Región de Los Lagos,2020-05-05,77.27
10,Región de Los Lagos,2020-05-06,69.7
10,Región de Los Lagos,2020-05-07,69.23
10,Región de Los Lagos,2020-05-08,71.21
10,Región de Los Lagos,2020-05-09,67.65
10,Región de Los Lagos,2020-05-10,67.65
10,Región de Los Lagos,2020-05-11,67.65
10,Región de Los Lagos,2020-05-12,75.0
10,Región de Los Lagos,2020-05-13,69.12
10,Región de Los Lagos,2020-05-14,64.18
10,Región de Los Lagos,2020-05-15,74.63
10,Región de Los Lagos,2020-05-16,65.67
10,Región de Los Lagos,2020-05-17,62.69
10,Región de Los Lagos,2020-05-18,62.69
10,Región de Los Lagos,2020-05-19,65.67
10,Región de Los Lagos,2020-05-20,62.5
10,Región de Los Lagos,2020-05-21,59.15
10,Región de Los Lagos,2020-05-22,55.56
10,Región de Los Lagos,2020-05-23,69.44
10,Región de Los Lagos,2020-05-24,66.67
10,Región de Los Lagos,2020-05-25,68.06
10,Región de Los Lagos,2020-05-26,64.79
10,Región de Los Lagos,2020-05-27,68.0
10,Región de Los Lagos,2020-05-28,70.13
10,Región de Los Lagos,2020-05-29,66.23
10,Región de Los Lagos,2020-05-30,64.94
10,Región de Los Lagos,2020-05-31,64.1
10,Región de Los Lagos,2020-06-01,66.67
10,Región de Los Lagos,2020-06-02,65.38
10,Región de Los Lagos,2020-06-03,65.38
10,Región de Los Lagos,2020-06-04,66.23
10,Región de Los Lagos,2020-06-05,63.64
10,Región de Los Lagos,2020-06-06,56.1
10,Región de Los Lagos,2020-06-07,68.67
10,Región de Los Lagos,2020-06-08,67.86
10,Región de Los Lagos,2020-06-09,65.88
10,Región de Los Lagos,2020-06-10,63.1
10,Región de Los Lagos,2020-06-11,56.63
10,Región de Los Lagos,2020-06-12,60.98
10,Región de Los Lagos,2020-06-13,63.41
10,Región de Los Lagos,2020-06-14,64.71
10,Región de Los Lagos,2020-06-15,74.12
10,Región de Los Lagos,2020-06-16,72.62
10,Región de Los Lagos,2020-06-17,68.67
10,Región de Los Lagos,2020-06-18,71.95
10,Región de Los Lagos,2020-06-19,76.83
10,Región de Los Lagos,2020-06-20,80.49
10,Región de Los Lagos,2020-06-21,75.29
10,Región de Los Lagos,2020-06-22,76.47
10,Región de Los Lagos,2020-06-23,78.57
10,Región de Los Lagos,2020-06-24,78.57
10,Región de Los Lagos,2020-06-25,76.54
10,Región de Los Lagos,2020-06-26,75.31
10,Región de Los Lagos,2020-06-27,72.84
10,Región de Los Lagos,2020-06-28,72.84
10,Región de Los Lagos,2020-06-29,71.95
10,Región de Los Lagos,2020-06-30,73.17
10,Región de Los Lagos,2020-07-01,76.83
10,Región de Los Lagos,2020-07-02,68.75
10,Región de Los Lagos,2020-07-03,71.6
10,Región de Los Lagos,2020-07-04,72.84
10,Región de Los Lagos,2020-07-05,69.14
10,Región de Los Lagos,2020-07-06,63.75
10,Región de Los Lagos,2020-07-07,64.2
10,Región de Los Lagos,2020-07-08,61.73
10,Región de Los Lagos,2020-07-09,64.63
10,Región de Los Lagos,2020-07-10,67.07
10,Región de Los Lagos,2020-07-11,68.29
10,Región de Los Lagos,2020-07-12,62.65
10,Región de Los Lagos,2020-07-13,62.65
10,Región de Los Lagos,2020-07-14,63.86
10,Región de Los Lagos,2020-07-15,65.85
10,Región de Los Lagos,2020-07-16,72.84
10,Región de Los Lagos,2020-07-17,76.83
10,Región de Los Lagos,2020-07-18,72.94
10,Región de Los Lagos,2020-07-19,68.6
10,Región de Los Lagos,2020-07-20,70.11
10,Región de Los Lagos,2020-07-21,70.45
10,Región de Los Lagos,2020-07-22,64.37
10,Región de Los Lagos,2020-07-23,65.52
10,Región de Los Lagos,2020-07-24,65.52
10,Región de Los Lagos,2020-07-25,64.37
10,Región de Los Lagos,2020-07-26,63.04
10,Región de Los Lagos,2020-07-27,67.39
10,Región de Los Lagos,2020-07-28,70.65
10,Región de Los Lagos,2020-07-29,71.43
10,Región de Los Lagos,2020-07-30,71.43
10,Región de Los Lagos,2020-07-31,70.33
10,Región de Los Lagos,2020-08-01,70.65
10,Región de Los Lagos,2020-08-02,66.3
10,Región de Los Lagos,2020-08-03,69.57
10,Región de Los Lagos,2020-08-04,67.39
10,Región de Los Lagos,2020-08-05,68.48
10,Región de Los Lagos,2020-08-06,70.59
10,Región de Los Lagos,2020-08-07,69.77
10,Región de Los Lagos,2020-08-08,64.71
10,Región de Los Lagos,2020-08-09,57.65
10,Región de Los Lagos,2020-08-10,68.24
10,Región de Los Lagos,2020-08-11,67.06
10,Región de Los Lagos,2020-08-12,65.88
10,Región de Los Lagos,2020-08-13,67.06
10,Región de Los Lagos,2020-08-14,62.35
10,Región de Los Lagos,2020-08-15,57.65
10,Región de Los Lagos,2020-08-16,65.88
10,Región de Los Lagos,2020-08-17,64.71
10,Región de Los Lagos,2020-08-18,63.53
10,Región de Los Lagos,2020-08-19,69.05
10,Región de Los Lagos,2020-08-20,67.06
10,Región de Los Lagos,2020-08-21,71.76
10,Región de Los Lagos,2020-08-22,63.53
10,Región de Los Lagos,2020-08-23,64.71
10,Región de Los Lagos,2020-08-24,70.59
10,Región de Los Lagos,2020-08-25,63.95
10,Región de Los Lagos,2020-08-26,63.1
10,Región de Los Lagos,2020-08-27,67.86
10,Región de Los Lagos,2020-08-28,71.43
10,Región de Los Lagos,2020-08-29,71.43
10,Región de Los Lagos,2020-08-30,72.62
10,Región de Los Lagos,2020-08-31,72.62
10,Región de Los Lagos,2020-09-01,61.9
10,Región de Los Lagos,2020-09-02,69.41
10,Región de Los Lagos,2020-09-03,75.29
10,Región de Los Lagos,2020-09-04,65.88
10,Región de Los Lagos,2020-09-05,62.35
10,Región de Los Lagos,2020-09-06,62.35
10,Región de Los Lagos,2020-09-07,66.67
10,Región de Los Lagos,2020-09-08,70.93
10,Región de Los Lagos,2020-09-09,67.44
10,Región de Los Lagos,2020-09-10,72.09
10,Región de Los Lagos,2020-09-11,80.23
10,Región de Los Lagos,2020-09-12,68.6
10,Región de Los Lagos,2020-09-13,68.6
10,Región de Los Lagos,2020-09-14,68.6
10,Región de Los Lagos,2020-09-15,74.42
10,Región de Los Lagos,2020-09-16,72.09
10,Región de Los Lagos,2020-09-17,70.93
10,Región de Los Lagos,2020-09-18,68.6
10,Región de Los Lagos,2020-09-19,73.26
10,Región de Los Lagos,2020-09-20,67.44
10,Región de Los Lagos,2020-09-21,67.44
10,Región de Los Lagos,2020-09-22,69.77
10,Región de Los Lagos,2020-09-23,63.95
10,Región de Los Lagos,2020-09-24,58.82
10,Región de Los Lagos,2020-09-25,58.14
10,Región de Los Lagos,2020-09-26,60.47
10,Región de Los Lagos,2020-09-27,68.6
10,Región de Los Lagos,2020-09-28,68.24
10,Región de Los Lagos,2020-09-29,62.35
10,Región de Los Lagos,2020-09-30,66.28
10,Región de Los Lagos,2020-10-01,68.6
10,Región de Los Lagos,2020-10-02,71.76
10,Región de Los Lagos,2020-10-03,74.12
10,Región de Los Lagos,2020-10-04,69.77
10,Región de Los Lagos,2020-10-05,72.09
10,Región de Los Lagos,2020-10-06,73.26
10,Región de Los Lagos,2020-10-07,75.58
10,Región de Los Lagos,2020-10-08,72.73
10,Región de Los Lagos,2020-10-09,69.32
10,Región de Los Lagos,2020-10-10,72.73
10,Región de Los Lagos,2020-10-11,69.32
10,Región de Los Lagos,2020-10-12,71.59
10,Región de Los Lagos,2020-10-13,69.32
10,Región de Los Lagos,2020-10-14,73.86
10,Región de Los Lagos,2020-10-15,72.73
10,Región de Los Lagos,2020-10-16,91.14
10,Región de Los Lagos,2020-10-17,82.28
10,Región de Los Lagos,2020-10-18,86.08
10,Región de Los Lagos,2020-10-19,84.81
10,Región de Los Lagos,2020-10-20,84.81
10,Región de Los Lagos,2020-10-21,79.75
10,Región de Los Lagos,2020-10-22,74.68
10,Región de Los Lagos,2020-10-23,69.62
10,Región de Los Lagos,2020-10-24,79.75
10,Región de Los Lagos,2020-10-25,79.75
10,Región de Los Lagos,2020-10-26,77.22
10,Región de Los Lagos,2020-10-27,75.95
10,Región de Los Lagos,2020-10-28,76.54
10,Región de Los Lagos,2020-10-29,74.07
10,Región de Los Lagos,2020-10-30,80.25
10,Región de Los Lagos,2020-10-31,74.07
10,Región de Los Lagos,2020-11-01,77.78
10,Región de Los Lagos,2020-11-02,81.48
10,Región de Los Lagos,2020-11-03,76.54
10,Región de Los Lagos,2020-11-04,67.5
10,Región de Los Lagos,2020-11-05,80.0
10,Región de Los Lagos,2020-11-06,77.22
10,Región de Los Lagos,2020-11-07,79.75
10,Región de Los Lagos,2020-11-08,82.28
10,Región de Los Lagos,2020-11-09,83.54
10,Región de Los Lagos,2020-11-10,78.48
10,Región de Los Lagos,2020-11-11,78.75
10,Región de Los Lagos,2020-11-12,81.25
10,Región de Los Lagos,2020-11-13,91.25
10,Región de Los Lagos,2020-11-14,90.0
10,Región de Los Lagos,2020-11-15,86.25
10,Región de Los Lagos,2020-11-16,83.75
10,Región de Los Lagos,2020-11-17,92.5
10,Región de Los Lagos,2020-11-18,92.5
10,Región de Los Lagos,2020-11-19,87.5
10,Región de Los Lagos,2020-11-20,85.0
10,Región de Los Lagos,2020-11-21,81.25
10,Región de Los Lagos,2020-11-22,87.5
10,Región de Los Lagos,2020-11-23,85.0
10,Región de Los Lagos,2020-11-24,85.19
10,Región de Los Lagos,2020-11-25,82.72
10,Región de Los Lagos,2020-11-26,78.75
10,Región de Los Lagos,2020-11-27,81.25
10,Región de Los Lagos,2020-11-28,86.59
10,Región de Los Lagos,2020-11-29,78.75
10,Región de Los Lagos,2020-11-30,81.25
10,Región de Los Lagos,2020-12-01,79.01
10,Región de Los Lagos,2020-12-02,72.5
10,Región de Los Lagos,2020-12-03,75.0
10,Región de Los Lagos,2020-12-04,70.37
10,Región de Los Lagos,2020-12-05,68.75
10,Región de Los Lagos,2020-12-06,76.25
10,Región de Los Lagos,2020-12-07,72.5
10,Región de Los Lagos,2020-12-08,82.5
10,Región de Los Lagos,2020-12-09,83.75
10,Región de Los Lagos,2020-12-10,83.75
10,Región de Los Lagos,2020-12-11,83.75
10,Región de Los Lagos,2020-12-12,81.01
10,Región de Los Lagos,2020-12-13,73.42
10,Región de Los Lagos,2020-12-14,74.68
10,Región de Los Lagos,2020-12-15,82.28
10,Región de Los Lagos,2020-12-16,82.5
10,Región de Los Lagos,2020-12-17,85.53
10,Región de Los Lagos,2020-12-18,81.01
10,Región de Los Lagos,2020-12-19,82.28
10,Región de Los Lagos,2020-12-20,84.81
10,Región de Los Lagos,2020-12-21,89.87
10,Región de Los Lagos,2020-12-22,84.81
10,Región de Los Lagos,2020-12-23,86.08
10,Región de Los Lagos,2020-12-24,88.61
10,Región de Los Lagos,2020-12-25,88.75
10,Región de Los Lagos,2020-12-26,91.25
10,Región de Los Lagos,2020-12-27,82.89
10,Región de Los Lagos,2020-12-28,80.0
10,Región de Los Lagos,2020-12-29,86.25
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-14,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-15,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-16,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-17,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-18,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-19,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-20,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-21,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-22,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-23,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-24,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-25,0.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-26,0.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-27,0.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-28,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-29,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-30,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-01,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-02,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-03,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-04,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-05,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-06,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-07,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-08,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-09,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-10,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-11,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-12,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-13,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-14,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-15,75.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-16,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-17,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-18,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-19,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-20,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-21,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-22,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-23,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-24,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-25,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-26,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-27,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-28,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-29,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-30,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-31,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-01,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-02,12.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-03,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-04,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-05,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-06,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-07,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-08,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-09,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-10,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-11,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-12,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-13,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-14,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-15,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-16,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-17,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-18,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-19,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-20,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-21,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-22,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-23,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-24,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-25,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-26,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-27,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-28,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-29,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-30,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-01,87.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-02,87.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-03,75.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-04,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-05,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-06,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-07,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-08,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-09,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-10,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-11,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-12,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-13,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-14,75.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-15,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-16,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-17,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-18,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-19,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-20,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-21,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-22,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-23,25.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-24,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-25,44.44
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-26,44.44
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-27,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-28,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-29,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-30,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-31,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-01,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-02,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-03,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-04,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-05,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-06,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-07,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-08,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-09,75.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-10,75.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-11,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-12,87.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-13,75.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-14,75.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-15,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-16,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-17,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-18,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-19,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-20,75.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-21,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-22,75.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-23,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-24,75.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-25,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-26,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-27,62.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-28,75.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-29,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-30,37.5
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-31,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-09-01,50.0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-09-02,37.5
