codigo_region,region_residencia,fecha,COVID UCI
10,Región de Región de Los Lagos,2020-06-30,28.048780487804876
10,Región de Región de Los Lagos,2020-07-01,29.26829268292683
10,Región de Región de Los Lagos,2020-07-02,25.0
10,Región de Región de Los Lagos,2020-07-03,23.45679012345679
10,Región de Región de Los Lagos,2020-07-04,23.45679012345679
10,Región de Región de Los Lagos,2020-07-05,18.51851851851852
10,Región de Región de Los Lagos,2020-07-06,18.75
10,Región de Región de Los Lagos,2020-07-07,17.28395061728395
10,Región de Región de Los Lagos,2020-07-08,19.753086419753085
10,Región de Región de Los Lagos,2020-07-09,19.51219512195122
10,Región de Región de Los Lagos,2020-07-10,20.73170731707317
10,Región de Región de Los Lagos,2020-07-11,25.609756097560975
10,Región de Región de Los Lagos,2020-07-12,25.301204819277107
10,Región de Región de Los Lagos,2020-07-13,25.301204819277107
10,Región de Región de Los Lagos,2020-07-14,25.301204819277107
10,Región de Región de Los Lagos,2020-07-15,24.390243902439025
10,Región de Región de Los Lagos,2020-07-16,23.45679012345679
10,Región de Región de Los Lagos,2020-07-17,23.170731707317074
10,Región de Región de Los Lagos,2020-07-18,22.352941176470587
10,Región de Región de Los Lagos,2020-07-19,20.930232558139537
10,Región de Región de Los Lagos,2020-07-20,21.839080459770116
10,Región de Región de Los Lagos,2020-07-21,21.59090909090909
10,Región de Región de Los Lagos,2020-07-22,22.988505747126435
10,Región de Región de Los Lagos,2020-07-23,24.137931034482758
10,Región de Región de Los Lagos,2020-07-24,22.988505747126435
10,Región de Región de Los Lagos,2020-07-25,21.839080459770116
10,Región de Región de Los Lagos,2020-07-26,21.73913043478261
10,Región de Región de Los Lagos,2020-07-27,20.652173913043477
10,Región de Región de Los Lagos,2020-07-28,21.73913043478261
10,Región de Región de Los Lagos,2020-07-29,21.978021978021978
10,Región de Región de Los Lagos,2020-07-30,23.076923076923077
10,Región de Región de Los Lagos,2020-07-31,23.076923076923077
10,Región de Región de Los Lagos,2020-08-01,22.82608695652174
10,Región de Región de Los Lagos,2020-08-02,20.652173913043477
10,Región de Región de Los Lagos,2020-08-03,18.47826086956522
10,Región de Región de Los Lagos,2020-08-04,17.391304347826086
10,Región de Región de Los Lagos,2020-08-05,17.391304347826086
10,Región de Región de Los Lagos,2020-08-06,20.0
10,Región de Región de Los Lagos,2020-08-07,19.767441860465116
10,Región de Región de Los Lagos,2020-08-08,21.176470588235293
10,Región de Región de Los Lagos,2020-08-09,20.0
10,Región de Región de Los Lagos,2020-08-10,21.176470588235293
10,Región de Región de Los Lagos,2020-08-11,21.176470588235293
10,Región de Región de Los Lagos,2020-08-12,21.176470588235293
10,Región de Región de Los Lagos,2020-08-13,20.0
10,Región de Región de Los Lagos,2020-08-14,21.176470588235293
10,Región de Región de Los Lagos,2020-08-15,21.176470588235293
10,Región de Región de Los Lagos,2020-08-16,18.823529411764707
10,Región de Región de Los Lagos,2020-08-17,21.176470588235293
10,Región de Región de Los Lagos,2020-08-18,21.176470588235293
10,Región de Región de Los Lagos,2020-08-19,21.428571428571427
10,Región de Región de Los Lagos,2020-08-20,20.0
10,Región de Región de Los Lagos,2020-08-21,17.647058823529413
10,Región de Región de Los Lagos,2020-08-22,18.823529411764707
10,Región de Región de Los Lagos,2020-08-23,17.647058823529413
10,Región de Región de Los Lagos,2020-08-24,18.823529411764707
10,Región de Región de Los Lagos,2020-08-25,19.767441860465116
10,Región de Región de Los Lagos,2020-08-26,19.047619047619047
10,Región de Región de Los Lagos,2020-08-27,19.047619047619047
10,Región de Región de Los Lagos,2020-08-28,20.238095238095237
10,Región de Región de Los Lagos,2020-08-29,20.238095238095237
10,Región de Región de Los Lagos,2020-08-30,22.61904761904762
10,Región de Región de Los Lagos,2020-08-31,21.428571428571427
10,Región de Región de Los Lagos,2020-09-01,21.428571428571427
10,Región de Región de Los Lagos,2020-09-02,22.352941176470587
10,Región de Región de Los Lagos,2020-09-03,22.352941176470587
10,Región de Región de Los Lagos,2020-09-04,23.529411764705884
10,Región de Región de Los Lagos,2020-09-05,20.0
10,Región de Región de Los Lagos,2020-09-06,20.0
10,Región de Región de Los Lagos,2020-09-07,19.047619047619047
10,Región de Región de Los Lagos,2020-09-08,22.093023255813954
10,Región de Región de Los Lagos,2020-09-09,22.093023255813954
10,Región de Región de Los Lagos,2020-09-10,23.25581395348837
10,Región de Región de Los Lagos,2020-09-11,25.58139534883721
10,Región de Región de Los Lagos,2020-09-12,23.25581395348837
10,Región de Región de Los Lagos,2020-09-13,23.25581395348837
10,Región de Región de Los Lagos,2020-09-14,26.74418604651163
10,Región de Región de Los Lagos,2020-09-15,29.069767441860463
10,Región de Región de Los Lagos,2020-09-16,31.3953488372093
10,Región de Región de Los Lagos,2020-09-17,33.72093023255814
10,Región de Región de Los Lagos,2020-09-18,37.2093023255814
10,Región de Región de Los Lagos,2020-09-19,39.53488372093023
10,Región de Región de Los Lagos,2020-09-20,40.69767441860465
10,Región de Región de Los Lagos,2020-09-21,40.69767441860465
10,Región de Región de Los Lagos,2020-09-22,39.53488372093023
10,Región de Región de Los Lagos,2020-09-23,39.53488372093023
10,Región de Región de Los Lagos,2020-09-24,36.470588235294116
10,Región de Región de Los Lagos,2020-09-25,37.2093023255814
10,Región de Región de Los Lagos,2020-09-26,32.55813953488372
10,Región de Región de Los Lagos,2020-09-27,30.232558139534884
10,Región de Región de Los Lagos,2020-09-28,30.58823529411765
10,Región de Región de Los Lagos,2020-09-29,32.94117647058823
10,Región de Región de Los Lagos,2020-09-30,32.55813953488372
10,Región de Región de Los Lagos,2020-10-01,31.3953488372093
10,Región de Región de Los Lagos,2020-10-02,31.764705882352942
10,Región de Región de Los Lagos,2020-10-03,29.41176470588235
10,Región de Región de Los Lagos,2020-10-04,31.3953488372093
10,Región de Región de Los Lagos,2020-10-05,31.3953488372093
10,Región de Región de Los Lagos,2020-10-06,29.069767441860463
10,Región de Región de Los Lagos,2020-10-07,27.906976744186046
10,Región de Región de Los Lagos,2020-10-08,31.818181818181817
10,Región de Región de Los Lagos,2020-10-09,31.818181818181817
10,Región de Región de Los Lagos,2020-10-10,29.545454545454547
10,Región de Región de Los Lagos,2020-10-11,30.681818181818183
10,Región de Región de Los Lagos,2020-10-12,23.863636363636363
10,Región de Región de Los Lagos,2020-10-13,27.272727272727273
10,Región de Región de Los Lagos,2020-10-14,27.272727272727273
10,Región de Región de Los Lagos,2020-10-15,28.40909090909091
10,Región de Región de Los Lagos,2020-10-16,34.177215189873415
10,Región de Región de Los Lagos,2020-10-17,36.70886075949367
10,Región de Región de Los Lagos,2020-10-18,34.177215189873415
10,Región de Región de Los Lagos,2020-10-19,34.177215189873415
10,Región de Región de Los Lagos,2020-10-20,34.177215189873415
10,Región de Región de Los Lagos,2020-10-21,39.24050632911393
10,Región de Región de Los Lagos,2020-10-22,36.70886075949367
10,Región de Región de Los Lagos,2020-10-23,39.24050632911393
10,Región de Región de Los Lagos,2020-10-24,34.177215189873415
10,Región de Región de Los Lagos,2020-10-25,35.44303797468354
10,Región de Región de Los Lagos,2020-10-26,32.91139240506329
10,Región de Región de Los Lagos,2020-10-27,34.177215189873415
10,Región de Región de Los Lagos,2020-10-28,33.333333333333336
10,Región de Región de Los Lagos,2020-10-29,37.03703703703704
10,Región de Región de Los Lagos,2020-10-30,37.03703703703704
10,Región de Región de Los Lagos,2020-10-31,37.03703703703704
10,Región de Región de Los Lagos,2020-11-01,39.50617283950617
10,Región de Región de Los Lagos,2020-11-02,39.50617283950617
10,Región de Región de Los Lagos,2020-11-03,38.27160493827161
10,Región de Región de Los Lagos,2020-11-04,38.75
10,Región de Región de Los Lagos,2020-11-05,41.25
10,Región de Región de Los Lagos,2020-11-06,41.77215189873418
10,Región de Región de Los Lagos,2020-11-07,39.24050632911393
10,Región de Región de Los Lagos,2020-11-08,40.50632911392405
10,Región de Región de Los Lagos,2020-11-09,43.037974683544306
10,Región de Región de Los Lagos,2020-11-10,44.30379746835443
10,Región de Región de Los Lagos,2020-11-11,41.25
10,Región de Región de Los Lagos,2020-11-12,40.0
10,Región de Región de Los Lagos,2020-11-13,42.5
10,Región de Región de Los Lagos,2020-11-14,43.75
10,Región de Región de Los Lagos,2020-11-15,41.25
10,Región de Región de Los Lagos,2020-11-16,43.75
10,Región de Región de Los Lagos,2020-11-17,45.0
10,Región de Región de Los Lagos,2020-11-18,41.25
10,Región de Región de Los Lagos,2020-11-19,42.5
10,Región de Región de Los Lagos,2020-11-20,45.0
10,Región de Región de Los Lagos,2020-11-21,47.5
10,Región de Región de Los Lagos,2020-11-22,47.5
10,Región de Región de Los Lagos,2020-11-23,48.75
10,Región de Región de Los Lagos,2020-11-24,48.148148148148145
10,Región de Región de Los Lagos,2020-11-25,46.91358024691358
10,Región de Región de Los Lagos,2020-11-26,46.25
10,Región de Región de Los Lagos,2020-11-27,41.25
10,Región de Región de Los Lagos,2020-11-28,42.68292682926829
10,Región de Región de Los Lagos,2020-11-29,45.0
10,Región de Región de Los Lagos,2020-11-30,40.0
10,Región de Región de Los Lagos,2020-12-01,41.97530864197531
10,Región de Región de Los Lagos,2020-12-02,41.25
10,Región de Región de Los Lagos,2020-12-03,38.75
10,Región de Región de Los Lagos,2020-12-04,39.50617283950617
10,Región de Región de Los Lagos,2020-12-05,38.75
10,Región de Región de Los Lagos,2020-12-06,37.5
10,Región de Región de Los Lagos,2020-12-07,36.25
10,Región de Región de Los Lagos,2020-12-08,38.75
10,Región de Región de Los Lagos,2020-12-09,38.75
10,Región de Región de Los Lagos,2020-12-10,35.0
10,Región de Región de Los Lagos,2020-12-11,36.25
10,Región de Región de Los Lagos,2020-12-12,36.70886075949367
10,Región de Región de Los Lagos,2020-12-13,41.77215189873418
10,Región de Región de Los Lagos,2020-12-14,39.24050632911393
10,Región de Región de Los Lagos,2020-12-15,40.50632911392405
10,Región de Región de Los Lagos,2020-12-16,38.75
10,Región de Región de Los Lagos,2020-12-17,38.1578947368421
10,Región de Región de Los Lagos,2020-12-18,36.70886075949367
10,Región de Región de Los Lagos,2020-12-19,37.9746835443038
10,Región de Región de Los Lagos,2020-12-20,36.70886075949367
10,Región de Región de Los Lagos,2020-12-21,37.9746835443038
10,Región de Región de Los Lagos,2020-12-22,43.037974683544306
10,Región de Región de Los Lagos,2020-12-23,41.77215189873418
10,Región de Región de Los Lagos,2020-12-24,41.77215189873418
10,Región de Región de Los Lagos,2020-12-25,40.0
10,Región de Región de Los Lagos,2020-12-26,42.5
10,Región de Región de Los Lagos,2020-12-27,44.73684210526316
10,Región de Región de Los Lagos,2020-12-28,43.75
10,Región de Región de Los Lagos,2020-12-29,47.5
10,Región de Región de Los Lagos,2020-12-30,51.351351351351354
10,Región de Región de Los Lagos,2020-12-31,50.0
10,Región de Región de Los Lagos,2021-01-01,58.108108108108105
10,Región de Región de Los Lagos,2021-01-02,52.0
10,Región de Región de Los Lagos,2021-01-03,44.87179487179487
10,Región de Región de Los Lagos,2021-01-04,44.87179487179487
10,Región de Región de Los Lagos,2021-01-05,51.282051282051285
10,Región de Región de Los Lagos,2021-01-06,55.26315789473684
10,Región de Región de Los Lagos,2021-01-07,61.8421052631579
10,Región de Región de Los Lagos,2021-01-08,63.63636363636363
10,Región de Región de Los Lagos,2021-01-09,63.75
10,Región de Región de Los Lagos,2021-01-10,69.73684210526316
10,Región de Región de Los Lagos,2021-01-11,67.07317073170732
10,Región de Región de Los Lagos,2021-01-12,69.87951807228916
10,Región de Región de Los Lagos,2021-01-13,61.1764705882353
10,Región de Región de Los Lagos,2021-01-14,59.523809523809526
10,Región de Región de Los Lagos,2021-01-15,60.91954022988506
10,Región de Región de Los Lagos,2021-01-16,61.95652173913044
10,Región de Región de Los Lagos,2021-01-17,55.319148936170215
10,Región de Región de Los Lagos,2021-01-18,50.495049504950494
10,Región de Región de Los Lagos,2021-01-19,50.98039215686274
10,Región de Región de Los Lagos,2021-01-20,61.386138613861384
10,Región de Región de Los Lagos,2021-01-21,64.42307692307692
10,Región de Región de Los Lagos,2021-01-22,63.793103448275865
10,Región de Región de Los Lagos,2021-01-23,65.51724137931035
10,Región de Región de Los Lagos,2021-01-24,57.983193277310924
10,Región de Región de Los Lagos,2021-01-25,57.983193277310924
10,Región de Región de Los Lagos,2021-01-26,58.8235294117647
10,Región de Región de Los Lagos,2021-01-27,65.21739130434783
10,Región de Región de Los Lagos,2021-01-28,57.5
10,Región de Región de Los Lagos,2021-01-29,62.5
10,Región de Región de Los Lagos,2021-01-30,70.83333333333333
10,Región de Región de Los Lagos,2021-01-31,74.78991596638656
10,Región de Región de Los Lagos,2021-02-01,78.33333333333333
10,Región de Región de Los Lagos,2021-02-02,75.0
10,Región de Región de Los Lagos,2021-02-03,75.0
10,Región de Región de Los Lagos,2021-02-04,77.96610169491525
10,Región de Región de Los Lagos,2021-02-05,73.55371900826447
10,Región de Región de Los Lagos,2021-02-06,75.0
10,Región de Región de Los Lagos,2021-02-07,75.0
10,Región de Región de Los Lagos,2021-02-08,70.58823529411765
10,Región de Región de Los Lagos,2021-02-09,67.47967479674797
10,Región de Región de Los Lagos,2021-02-10,70.16129032258064
10,Región de Región de Los Lagos,2021-02-11,76.42276422764228
10,Región de Región de Los Lagos,2021-02-12,72.35772357723577
10,Región de Región de Los Lagos,2021-02-13,72.44094488188976
10,Región de Región de Los Lagos,2021-02-14,77.11864406779661
10,Región de Región de Los Lagos,2021-02-15,75.0
10,Región de Región de Los Lagos,2021-02-16,77.3109243697479
10,Región de Región de Los Lagos,2021-02-17,72.22222222222223
10,Región de Región de Los Lagos,2021-02-18,74.4
10,Región de Región de Los Lagos,2021-02-19,76.98412698412699
10,Región de Región de Los Lagos,2021-02-20,68.25396825396825
10,Región de Región de Los Lagos,2021-02-21,68.29268292682927
10,Región de Región de Los Lagos,2021-02-22,69.35483870967742
10,Región de Región de Los Lagos,2021-02-23,74.78991596638656
10,Región de Región de Los Lagos,2021-02-24,73.94957983193277
10,Región de Región de Los Lagos,2021-02-25,73.10924369747899
10,Región de Región de Los Lagos,2021-02-26,70.79646017699115
10,Región de Región de Los Lagos,2021-02-27,63.1578947368421
10,Región de Región de Los Lagos,2021-02-28,65.45454545454545
10,Región de Región de Los Lagos,2021-03-01,66.66666666666667
10,Región de Región de Los Lagos,2021-03-02,66.66666666666667
10,Región de Región de Los Lagos,2021-03-03,67.27272727272727
10,Región de Región de Los Lagos,2021-03-04,64.60176991150442
10,Región de Región de Los Lagos,2021-03-05,64.60176991150442
10,Región de Región de Los Lagos,2021-03-06,63.06306306306306
10,Región de Región de Los Lagos,2021-03-07,63.888888888888886
10,Región de Región de Los Lagos,2021-03-08,66.66666666666667
10,Región de Región de Los Lagos,2021-03-09,67.28971962616822
10,Región de Región de Los Lagos,2021-03-10,65.42056074766356
10,Región de Región de Los Lagos,2021-03-11,61.6822429906542
10,Región de Región de Los Lagos,2021-03-12,61.111111111111114
10,Región de Región de Los Lagos,2021-03-13,57.407407407407405
10,Región de Región de Los Lagos,2021-03-14,62.03703703703704
10,Región de Región de Los Lagos,2021-03-15,62.03703703703704
10,Región de Región de Los Lagos,2021-03-16,66.66666666666667
10,Región de Región de Los Lagos,2021-03-17,62.03703703703704
10,Región de Región de Los Lagos,2021-03-18,60.396039603960396
10,Región de Región de Los Lagos,2021-03-19,63.366336633663366
10,Región de Región de Los Lagos,2021-03-20,66.3265306122449
10,Región de Región de Los Lagos,2021-03-21,62.62626262626262
10,Región de Región de Los Lagos,2021-03-22,65.65656565656566
10,Región de Región de Los Lagos,2021-03-23,64.0
10,Región de Región de Los Lagos,2021-03-24,67.6470588235294
10,Región de Región de Los Lagos,2021-03-25,69.3069306930693
10,Región de Región de Los Lagos,2021-03-26,65.0
10,Región de Región de Los Lagos,2021-03-27,71.0
10,Región de Región de Los Lagos,2021-03-28,63.46153846153846
10,Región de Región de Los Lagos,2021-03-29,64.15094339622641
10,Región de Región de Los Lagos,2021-03-30,67.9245283018868
10,Región de Región de Los Lagos,2021-03-31,68.86792452830188
10,Región de Región de Los Lagos,2021-04-01,72.64150943396227
10,Región de Región de Los Lagos,2021-04-02,69.29824561403508
10,Región de Región de Los Lagos,2021-04-03,71.9298245614035
10,Región de Región de Los Lagos,2021-04-04,69.29824561403508
10,Región de Región de Los Lagos,2021-04-05,70.17543859649123
10,Región de Región de Los Lagos,2021-04-06,69.29824561403508
10,Región de Región de Los Lagos,2021-04-07,70.17543859649123
10,Región de Región de Los Lagos,2021-04-08,65.0
10,Región de Región de Los Lagos,2021-04-09,69.16666666666667
10,Región de Región de Los Lagos,2021-04-10,66.66666666666667
10,Región de Región de Los Lagos,2021-04-11,64.46280991735537
10,Región de Región de Los Lagos,2021-04-12,65.2892561983471
10,Región de Región de Los Lagos,2021-04-13,64.46280991735537
10,Región de Región de Los Lagos,2021-04-14,59.689922480620154
10,Región de Región de Los Lagos,2021-04-15,61.24031007751938
10,Región de Región de Los Lagos,2021-04-16,60.46511627906977
10,Región de Región de Los Lagos,2021-04-17,64.34108527131782
10,Región de Región de Los Lagos,2021-04-18,66.66666666666667
10,Región de Región de Los Lagos,2021-04-19,68.21705426356588
10,Región de Región de Los Lagos,2021-04-20,70.3125
10,Región de Región de Los Lagos,2021-04-21,71.31782945736434
10,Región de Región de Los Lagos,2021-04-22,71.31782945736434
10,Región de Región de Los Lagos,2021-04-23,68.21705426356588
10,Región de Región de Los Lagos,2021-04-24,66.66666666666667
10,Región de Región de Los Lagos,2021-04-25,66.66666666666667
10,Región de Región de Los Lagos,2021-04-26,68.21705426356588
10,Región de Región de Los Lagos,2021-04-27,67.44186046511628
10,Región de Región de Los Lagos,2021-04-28,68.21705426356588
10,Región de Región de Los Lagos,2021-04-29,66.66666666666667
10,Región de Región de Los Lagos,2021-04-30,67.44186046511628
10,Región de Región de Los Lagos,2021-05-01,68.54838709677419
10,Región de Región de Los Lagos,2021-05-02,66.40625
10,Región de Región de Los Lagos,2021-05-03,65.625
10,Región de Región de Los Lagos,2021-05-04,64.84375
10,Región de Región de Los Lagos,2021-05-05,65.625
10,Región de Región de Los Lagos,2021-05-06,64.34108527131782
10,Región de Región de Los Lagos,2021-05-07,63.565891472868216
10,Región de Región de Los Lagos,2021-05-08,60.15625
10,Región de Región de Los Lagos,2021-05-09,64.0625
10,Región de Región de Los Lagos,2021-05-10,64.0625
10,Región de Región de Los Lagos,2021-05-11,60.15625
10,Región de Región de Los Lagos,2021-05-12,54.6875
10,Región de Región de Los Lagos,2021-05-13,54.76190476190476
10,Región de Región de Los Lagos,2021-05-14,55.55555555555556
10,Región de Región de Los Lagos,2021-05-15,55.55555555555556
10,Región de Región de Los Lagos,2021-05-16,56.34920634920635
10,Región de Región de Los Lagos,2021-05-17,58.73015873015873
10,Región de Región de Los Lagos,2021-05-18,58.73015873015873
10,Región de Región de Los Lagos,2021-05-19,57.93650793650794
10,Región de Región de Los Lagos,2021-05-20,58.73015873015873
10,Región de Región de Los Lagos,2021-05-21,65.07936507936508
10,Región de Región de Los Lagos,2021-05-22,65.87301587301587
10,Región de Región de Los Lagos,2021-05-23,63.492063492063494
10,Región de Región de Los Lagos,2021-05-24,62.698412698412696
10,Región de Región de Los Lagos,2021-05-25,65.07936507936508
10,Región de Región de Los Lagos,2021-05-26,65.07936507936508
10,Región de Región de Los Lagos,2021-05-27,68.25396825396825
10,Región de Región de Los Lagos,2021-05-28,69.53125
10,Región de Región de Los Lagos,2021-05-29,71.31782945736434
10,Región de Región de Los Lagos,2021-05-30,70.0
10,Región de Región de Los Lagos,2021-05-31,70.54263565891473
10,Región de Región de Los Lagos,2021-06-01,71.31782945736434
10,Región de Región de Los Lagos,2021-06-02,75.38461538461539
10,Región de Región de Los Lagos,2021-06-03,78.46153846153847
10,Región de Región de Los Lagos,2021-06-04,78.03030303030303
10,Región de Región de Los Lagos,2021-06-05,78.03030303030303
10,Región de Región de Los Lagos,2021-06-06,77.27272727272727
10,Región de Región de Los Lagos,2021-06-07,77.27272727272727
10,Región de Región de Los Lagos,2021-06-08,79.85074626865672
10,Región de Región de Los Lagos,2021-06-09,79.1044776119403
10,Región de Región de Los Lagos,2021-06-10,76.86567164179104
10,Región de Región de Los Lagos,2021-06-11,76.11940298507463
10,Región de Región de Los Lagos,2021-06-12,78.35820895522389
10,Región de Región de Los Lagos,2021-06-13,77.37226277372262
10,Región de Región de Los Lagos,2021-06-14,74.82014388489209
10,Región de Región de Los Lagos,2021-06-15,74.10071942446044
10,Región de Región de Los Lagos,2021-06-16,72.66187050359713
10,Región de Región de Los Lagos,2021-06-17,74.10071942446044
10,Región de Región de Los Lagos,2021-06-18,73.57142857142857
10,Región de Región de Los Lagos,2021-06-19,71.42857142857143
10,Región de Región de Los Lagos,2021-06-20,70.2127659574468
10,Región de Región de Los Lagos,2021-06-21,71.63120567375887
10,Región de Región de Los Lagos,2021-06-22,70.92198581560284
10,Región de Región de Los Lagos,2021-06-23,70.50359712230215
10,Región de Región de Los Lagos,2021-06-24,66.90647482014388
10,Región de Región de Los Lagos,2021-06-25,62.589928057553955
10,Región de Región de Los Lagos,2021-06-26,63.30935251798561
10,Región de Región de Los Lagos,2021-06-27,61.8705035971223
10,Región de Región de Los Lagos,2021-06-28,59.71223021582734
10,Región de Región de Los Lagos,2021-06-29,59.55882352941177
10,Región de Región de Los Lagos,2021-06-30,58.273381294964025
10,Región de Región de Los Lagos,2021-07-01,59.12408759124087
10,Región de Región de Los Lagos,2021-07-02,59.12408759124087
10,Región de Región de Los Lagos,2021-07-03,56.934306569343065
10,Región de Región de Los Lagos,2021-07-04,56.934306569343065
10,Región de Región de Los Lagos,2021-07-05,56.934306569343065
10,Región de Región de Los Lagos,2021-07-06,54.74452554744526
10,Región de Región de Los Lagos,2021-07-07,49.25373134328358
10,Región de Región de Los Lagos,2021-07-08,50.74626865671642
10,Región de Región de Los Lagos,2021-07-09,46.26865671641791
10,Región de Región de Los Lagos,2021-07-10,48.507462686567166
10,Región de Región de Los Lagos,2021-07-11,50.0
10,Región de Región de Los Lagos,2021-07-12,54.88721804511278
10,Región de Región de Los Lagos,2021-07-13,54.47761194029851
10,Región de Región de Los Lagos,2021-07-14,54.47761194029851
10,Región de Región de Los Lagos,2021-07-15,55.223880597014926
10,Región de Región de Los Lagos,2021-07-16,52.23880597014925
10,Región de Región de Los Lagos,2021-07-17,49.25373134328358
10,Región de Región de Los Lagos,2021-07-18,42.10526315789474
10,Región de Región de Los Lagos,2021-07-19,41.35338345864662
10,Región de Región de Los Lagos,2021-07-20,47.36842105263158
10,Región de Región de Los Lagos,2021-07-21,40.298507462686565
10,Región de Región de Los Lagos,2021-07-22,38.059701492537314
10,Región de Región de Los Lagos,2021-07-23,37.3134328358209
10,Región de Región de Los Lagos,2021-07-24,38.059701492537314
10,Región de Región de Los Lagos,2021-07-25,37.98449612403101
10,Región de Región de Los Lagos,2021-07-26,35.9375
10,Región de Región de Los Lagos,2021-07-27,34.10852713178294
10,Región de Región de Los Lagos,2021-07-28,31.782945736434108
10,Región de Región de Los Lagos,2021-07-29,32.55813953488372
10,Región de Región de Los Lagos,2021-07-30,34.10852713178294
10,Región de Región de Los Lagos,2021-07-31,32.55813953488372
10,Región de Región de Los Lagos,2021-08-01,32.55813953488372
10,Región de Región de Los Lagos,2021-08-02,31.007751937984494
10,Región de Región de Los Lagos,2021-08-03,33.6
10,Región de Región de Los Lagos,2021-08-04,28.45528455284553
10,Región de Región de Los Lagos,2021-08-05,28.45528455284553
10,Región de Región de Los Lagos,2021-08-06,29.26829268292683
10,Región de Región de Los Lagos,2021-08-07,29.26829268292683
10,Región de Región de Los Lagos,2021-08-08,29.41176470588235
10,Región de Región de Los Lagos,2021-08-09,28.571428571428573
10,Región de Región de Los Lagos,2021-08-10,30.76923076923077
10,Región de Región de Los Lagos,2021-08-11,31.48148148148148
10,Región de Región de Los Lagos,2021-08-12,28.82882882882883
10,Región de Región de Los Lagos,2021-08-13,29.62962962962963
10,Región de Región de Los Lagos,2021-08-14,28.703703703703702
10,Región de Región de Los Lagos,2021-08-15,28.703703703703702
10,Región de Región de Los Lagos,2021-08-16,26.85185185185185
10,Región de Región de Los Lagos,2021-08-17,26.85185185185185
10,Región de Región de Los Lagos,2021-08-18,28.703703703703702
10,Región de Región de Los Lagos,2021-08-19,28.703703703703702
10,Región de Región de Los Lagos,2021-08-20,28.703703703703702
10,Región de Región de Los Lagos,2021-08-21,29.62962962962963
10,Región de Región de Los Lagos,2021-08-22,28.703703703703702
10,Región de Región de Los Lagos,2021-08-23,28.703703703703702
10,Región de Región de Los Lagos,2021-08-24,27.77777777777778
10,Región de Región de Los Lagos,2021-08-25,26.85185185185185
10,Región de Región de Los Lagos,2021-08-26,23.14814814814815
10,Región de Región de Los Lagos,2021-08-27,25.742574257425744
10,Región de Región de Los Lagos,2021-08-28,23.0
10,Región de Región de Los Lagos,2021-08-29,23.232323232323232
10,Región de Región de Los Lagos,2021-08-30,21.21212121212121
10,Región de Región de Los Lagos,2021-08-31,21.568627450980394
10,Región de Región de Los Lagos,2021-09-01,23.529411764705884
10,Región de Región de Los Lagos,2021-09-02,24.50980392156863
10,Región de Región de Los Lagos,2021-09-03,24.50980392156863
10,Región de Región de Los Lagos,2021-09-04,23.529411764705884
10,Región de Región de Los Lagos,2021-09-05,21.428571428571427
10,Región de Región de Los Lagos,2021-09-06,21.21212121212121
10,Región de Región de Los Lagos,2021-09-07,21.21212121212121
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-04-14,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-04-15,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-04-16,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-04-17,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-04-18,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-04-19,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-04-20,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-04-21,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-04-22,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-04-23,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-04-24,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-04-25,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-04-26,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-04-27,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-04-28,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-04-29,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-04-30,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-05-01,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-05-02,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-05-03,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-05-04,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-05-05,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-05-06,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-05-07,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-05-08,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-05-09,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-05-10,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-05-11,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-05-12,0.0
11,Región de Región de Aysén del General Carlos Ibáñez del Campo,2020-05-13,0.0
