"fecha";"region";"provincia";"media.estimado";"media.linf";"media.lsup"
2020-03-08;"15";"151";15.2732633872508;13.4936112037158;17.0577529614173
2020-03-15;"15";"151";15.2732633872508;13.4936112037158;17.0577529614173
2020-03-22;"15";"151";14.7863859791558;11.9114138023342;17.7413155624854
2020-03-29;"15";"151";13.3884224464093;11.4210673080662;15.4749340749577
2020-04-05;"15";"151";11.4645699759761;9.73921817349667;13.3341733186434
2020-04-12;"15";"151";12.0543005869035;10.0074136120824;14.1942343683765
2020-04-19;"15";"151";13.591577763516;11.3016871688641;15.9535830871666
2020-04-26;"15";"151";14.8949140775686;12.6003257519903;17.2294855690548
2020-05-03;"15";"151";15.3690908213104;12.9739133803717;17.8195757637606
2020-05-10;"15";"151";11.4406065309621;9.34041973816344;13.7007891113988
2020-05-17;"15";"151";8.55432644140375;7.24417967228131;10.0063218465763
2020-05-24;"15";"151";7.45414876458613;6.53325054234217;8.45992973748022
2020-05-31;"15";"151";6.04473700332576;5.35091786212781;6.84620740650729
2020-06-07;"15";"151";5.84669370889262;5.15059384450475;6.6362009164509
2020-06-14;"15";"151";5.26580637397337;4.66608704849432;5.96252040470944
2020-06-21;"15";"151";5.08368637551133;4.52050173318592;5.72817539709747
2020-06-28;"15";"151";5.10381224550709;4.5742709503809;5.7044349265603
2020-07-05;"15";"151";4.86887999993828;4.41207615430357;5.37974673707833
2020-07-12;"15";"151";4.69250669386999;4.37297186485707;5.04365990384882
2020-07-19;"15";"151";4.92173188134811;4.63788314044661;5.23712782681723
2020-07-26;"15";"151";5.62348417100826;4.63180297019859;7.83487971579998
2020-08-02;"15";"151";7.24466537883186;5.51859620667223;9.88201263951537
2020-08-09;"15";"151";4.39130151219957;3.8173975909782;6.88860393206537
2020-08-16;"15";"151";5.45354342966933;3.14176803066259;9.88261228918319
2020-03-08;"15";"152";15.0055515377305;13.1871214183943;16.7900925172633
2020-03-15;"15";"152";15.0055515377305;13.1871214183943;16.7900925172633
